GW Pos. Heuristic,ED Sched. Method,Position distr.,Periods distr.,Map size,ED Number,ED Dens. (1/m^2),Max. SF,GW Number,Channels used,ED Unfeas. Instances,Coverage %,GW Avg. UF,Elapsed,Iterations,Exit condition
Springs (Discr.),None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,6607,10000,Max. coverage
Random Comb.,None,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.66,6421,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,6686,10000,Max. coverage
Random Comb.,None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,7001,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,6611,10000,Max. coverage
Random Comb.,None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,6985,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,6586,10000,Max. coverage
Random Comb.,None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,6976,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.66,6195,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,28,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.11,32,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,29,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.11,28,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,27,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.17,113,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.16,112,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.16,116,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.15,115,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.15,113,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,5000,0.00,12,7,7,0,100.00,0.19,859,10000,Max. coverage
Random Comb.,None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,7024,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.09,38,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,24,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.09,35,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.08,35,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.11,33,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,5000,0.00,12,5,5,0,100.00,0.27,676,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,2000,0.00,12,5,5,0,100.00,0.13,130,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.15,107,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.16,112,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,2000,0.00,12,5,5,0,100.00,0.14,129,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,2000,0.00,12,5,5,0,100.00,0.12,141,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,5000,0.00,12,5,5,0,100.00,0.27,663,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,5000,0.00,12,5,5,0,100.00,0.29,639,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.25,735,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,5000,0.00,12,5,5,0,100.00,0.29,663,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.23,783,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.23,716,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.24,735,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.24,738,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,10000,0.01,12,7,7,0,100.00,0.36,2821,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,10000,0.01,12,9,9,0,100.00,0.28,3694,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.31,3266,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,10000,0.01,12,7,7,0,100.00,0.36,3102,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,10000,0.01,12,9,9,0,100.00,0.27,3610,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,10000,0.01,12,9,9,0,100.00,0.28,3494,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,10000,0.01,12,9,9,0,100.00,0.27,3610,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.29,3170,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.33,3401,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.31,3342,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.39,13772,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,20000,0.02,12,13,13,0,100.00,0.36,15937,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.41,13693,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,20000,0.02,12,13,13,0,100.00,0.31,16300,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.40,13380,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,20000,0.02,12,13,13,0,100.00,0.31,17558,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.40,14641,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,20000,0.02,12,12,12,0,100.00,0.35,15653,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.40,14963,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,1000,0.00,12,11,11,0,100.00,0.03,256,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,1000,0.00,12,8,8,0,100.00,0.05,150,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,1000,0.00,12,10,10,0,100.00,0.04,202,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,1000,0.00,12,14,14,0,100.00,0.02,360,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,1000,0.00,12,9,9,0,100.00,0.04,161,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,2000,0.00,12,8,8,0,100.00,0.10,327,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.09,366,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.09,385,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.09,375,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,2000,0.00,12,9,9,0,100.00,0.09,366,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,5000,0.00,12,17,7,0,100.00,0.09,3275,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,5000,0.00,12,12,12,0,100.00,0.15,2096,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,5000,0.00,12,15,15,0,100.00,0.11,2674,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,5000,0.00,12,12,12,0,100.00,0.15,1996,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,5000,0.00,12,13,13,0,100.00,0.14,2286,10000,Max. coverage
Random Comb.,None,Uniform,Medium,1000,20000,0.02,12,13,13,0,100.00,0.33,17172,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,1000,0.00,12,14,14,0,100.00,0.02,284,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,1000,0.00,10,18,7,0,100.00,0.02,1076,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,1000,0.00,12,15,15,0,100.00,0.02,346,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,1000,0.00,12,15,15,0,100.00,0.02,351,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,1000,0.00,12,17,7,0,100.00,0.02,397,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,2000,0.00,12,12,12,0,100.00,0.06,514,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,2000,0.00,12,17,7,0,100.00,0.04,876,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,2000,0.00,12,17,8,0,100.00,0.04,851,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,2000,0.00,11,18,7,0,100.00,0.04,1650,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,2000,0.00,12,17,6,0,100.00,0.04,851,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,5000,0.00,12,21,8,0,100.00,0.07,4456,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,10000,0.00,12,22,9,0,100.00,0.14,12701,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,5000,0.00,12,17,8,0,100.00,0.10,2982,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,5000,0.00,12,19,7,0,100.00,0.08,4057,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,5000,0.00,12,20,8,0,100.00,0.08,4345,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,5000,0.00,12,19,8,0,100.00,0.08,3992,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,10000,0.00,12,27,9,0,100.00,0.10,21117,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,10000,0.00,12,22,8,0,100.00,0.14,14506,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,10000,0.00,12,19,9,0,100.00,0.15,11684,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,10000,0.00,12,20,8,0,100.00,0.15,12489,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,10000,0.00,12,24,8,0,100.00,0.12,16162,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,10000,0.00,12,20,8,0,100.00,0.15,11645,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,10000,0.00,12,25,9,0,100.00,0.11,17111,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,10000,0.00,12,22,8,0,100.00,0.14,14195,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,10000,0.00,12,23,8,0,100.00,0.13,16577,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,20000,0.00,12,23,10,0,100.00,0.24,45204,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,20000,0.00,12,21,9,0,100.00,0.27,44104,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,20000,0.00,12,31,10,0,100.00,0.16,60661,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,20000,0.00,12,19,8,0,100.00,0.30,35674,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,20000,0.00,12,30,11,0,100.00,0.18,56439,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,20000,0.00,12,20,8,0,100.00,0.28,37865,10000,Max. coverage
Springs (Discr.),None,Uniform,Medium,2000,20000,0.00,12,20,9,0,100.00,0.28,40051,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.17,13,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.17,12,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.19,13,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.16,12,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.18,12,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.25,75,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.24,74,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.24,77,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.25,74,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.24,75,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,951,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,944,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,953,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.27,944,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,940,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,20000,0.00,12,29,9,0,100.00,0.19,54219,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.31,6384,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,7385,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,7376,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,7974,10000,Max. coverage
Springs (Discr.),None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.31,7769,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,20000,0.00,12,29,10,0,100.00,0.18,51744,10000,Max. coverage
Random Comb.,None,Uniform,Medium,2000,20000,0.00,12,30,12,0,100.00,0.17,56396,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,1000,0.10,12,1,1,0,100.00,0.03,13,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,1000,0.10,12,1,1,0,100.00,0.04,12,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,1000,0.10,12,1,1,0,100.00,0.05,13,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,1000,0.10,12,1,1,0,100.00,0.05,13,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,1000,0.10,12,1,1,0,100.00,0.04,13,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,2000,0.20,12,1,1,0,100.00,0.10,51,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,2000,0.20,12,1,1,0,100.00,0.08,51,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,2000,0.20,12,1,1,0,100.00,0.10,51,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,2000,0.20,12,1,1,0,100.00,0.08,51,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,2000,0.20,12,1,1,0,100.00,0.08,51,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,5000,0.50,12,1,1,0,100.00,0.20,321,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,5000,0.50,12,1,1,0,100.00,0.19,322,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,5000,0.50,12,1,1,0,100.00,0.22,366,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,5000,0.50,12,1,1,0,100.00,0.22,322,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,5000,0.50,12,1,1,0,100.00,0.21,320,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,10000,1.00,12,1,1,0,100.00,0.68,1286,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,10000,1.00,12,1,1,0,100.00,0.70,1285,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,10000,1.00,12,2,2,0,100.00,0.18,1280,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,10000,1.00,12,1,1,0,100.00,0.78,1280,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,10000,1.00,12,1,1,0,100.00,0.70,1274,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,20000,2.00,12,2,2,0,100.00,0.65,5128,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,20000,2.00,12,2,2,0,100.00,0.68,5150,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,20000,2.00,12,2,2,0,100.00,0.66,5147,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,20000,2.00,12,2,2,0,100.00,0.65,5141,10000,Max. coverage
Random Comb.,None,Uniform,Soft,100,20000,2.00,12,2,2,0,100.00,0.69,5154,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,1000,0.00,12,2,2,0,100.00,0.12,14,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,1000,0.00,12,2,2,0,100.00,0.13,14,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,1000,0.00,12,2,2,0,100.00,0.14,14,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,1000,0.00,12,2,2,0,100.00,0.12,14,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,1000,0.00,12,2,2,0,100.00,0.14,14,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,2000,0.00,12,2,2,0,100.00,0.29,58,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,2000,0.00,12,2,2,0,100.00,0.24,58,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,2000,0.00,12,2,2,0,100.00,0.25,58,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,2000,0.00,12,2,2,0,100.00,0.24,58,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,2000,0.00,12,2,2,0,100.00,0.26,58,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,5000,0.00,12,3,3,0,100.00,0.36,436,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,5000,0.00,12,3,3,0,100.00,0.37,438,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,5000,0.00,12,3,3,0,100.00,0.36,437,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,5000,0.00,12,3,3,0,100.00,0.38,436,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,5000,0.00,12,3,3,0,100.00,0.37,445,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,10000,0.01,12,4,4,0,100.00,0.45,1935,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,10000,0.01,12,4,4,0,100.00,0.48,1943,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,10000,0.01,12,4,4,0,100.00,0.44,2008,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,10000,0.01,12,5,5,0,100.00,0.38,2198,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,10000,0.01,12,4,4,0,100.00,0.48,1917,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,20000,0.02,12,7,7,0,100.00,0.49,9581,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,20000,0.02,12,7,7,0,100.00,0.47,9163,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,20000,0.02,12,7,7,0,100.00,0.49,9090,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,20000,0.02,12,7,7,0,100.00,0.48,9046,10000,Max. coverage
Random Comb.,None,Uniform,Soft,1000,20000,0.02,12,7,7,0,100.00,0.49,9155,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,1000,0.00,12,4,4,0,100.00,0.08,39,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,1000,0.00,12,4,4,0,100.00,0.08,37,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,1000,0.00,12,3,3,0,100.00,0.12,29,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,1000,0.00,12,4,4,0,100.00,0.08,39,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,1000,0.00,12,3,3,0,100.00,0.12,30,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,2000,0.00,12,4,4,0,100.00,0.16,116,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,2000,0.00,12,4,4,0,100.00,0.16,107,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,2000,0.00,12,4,4,0,100.00,0.15,118,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,2000,0.00,12,4,4,0,100.00,0.17,111,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,2000,0.00,12,5,5,0,100.00,0.11,140,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,5000,0.00,12,6,6,0,100.00,0.23,789,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,5000,0.00,12,6,6,0,100.00,0.23,811,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,5000,0.00,12,6,6,0,100.00,0.23,846,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,5000,0.00,12,6,6,0,100.00,0.23,790,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,5000,0.00,12,6,6,0,100.00,0.21,863,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,10000,0.00,12,8,8,0,100.00,0.32,3514,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,10000,0.00,12,9,9,0,100.00,0.25,3855,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,10000,0.00,12,8,8,0,100.00,0.30,3420,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,10000,0.00,12,9,9,0,100.00,0.27,3842,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,10000,0.00,12,8,8,0,100.00,0.31,3656,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,20000,0.00,12,12,12,0,100.00,0.38,16686,10000,Max. coverage
Random Comb.,None,Uniform,Soft,2000,20000,0.00,12,12,12,0,100.00,0.37,17698,10000,Max. coverage
