0,28,2347,0
0,25,3189,0
0,18,4445,0
0,20,4036,0
0,18,4623,0
0,22,3589,0
0,18,4605,0
0,30,2763,0
0,24,2863,0
0,31,2030,0
0,32,2000,0
0,30,2210,0
0,28,2312,0
0,31,2944,0
0,22,3813,0
0,32,2226,0
0,32,2837,0
0,23,3242,0
0,19,4780,0
0,29,2472,0
0,16,5131,0
0,31,2963,0
0,18,3867,0
0,24,2990,0
0,30,2413,0
0,29,3014,0
0,16,4486,0
0,17,5003,0
0,27,3144,0
0,33,2622,0
0,32,2012,0
0,32,1864,0
0,29,2290,0
0,17,4168,0
0,30,2690,0
0,28,3105,0
0,17,5138,0
0,32,3320,0
0,19,4251,0
0,26,3402,0
0,24,3469,0
0,15,5407,0
0,27,2924,0
0,35,1610,0
0,34,2632,0
0,20,4332,0
0,34,1935,0
0,27,2698,0
0,34,1915,0
0,20,4279,0
0,21,4344,0
0,37,2084,0
0,31,2871,0
0,32,1833,0
0,31,2071,0
0,24,2721,0
0,21,3399,0
0,35,2645,0
0,27,3023,0
0,25,2823,0
0,36,1445,0
0,33,1919,0
0,20,3731,0
0,27,2479,0
0,24,2863,0
0,33,2226,0
0,38,1228,0
0,36,1823,0
0,25,3443,0
0,32,2072,0
0,36,1929,0
0,34,1730,0
0,24,3046,0
0,21,4386,0
0,34,1783,0
0,43,1174,0
0,41,1050,0
0,34,1628,0
0,31,2468,0
0,27,3289,0
0,33,1799,0
0,32,1958,0
0,31,2660,0
0,41,1054,0
0,32,2891,0
0,27,3289,0
0,32,2226,0
0,35,1857,0
0,43,1144,0
0,26,3297,0
0,37,1323,0
0,38,1365,0
0,41,1050,0
0,32,1853,0
0,35,2053,0
0,37,1244,0
0,36,1608,0
0,34,2073,0
0,37,1321,0
0,28,3438,0
0,35,1365,0
0,26,2973,0
0,31,2155,0
0,33,1856,0
0,35,1597,0
0,41,1050,0
0,38,1228,0
0,41,1214,0
0,33,1799,0
0,35,1610,0
0,30,2710,0
0,38,1228,0
0,32,2782,0
0,32,1947,0
0,41,1050,0
0,33,2329,0
0,37,1431,0
0,36,1445,0
0,35,1657,0
0,41,1457,0
0,41,1050,0
0,37,1324,0
0,35,1610,0
0,31,2468,0
0,43,1174,0
0,38,1337,0
0,32,2248,0
0,35,2008,0
0,42,1080,0
0,35,1610,0
0,40,1053,0
0,40,1421,0
0,42,1045,0
0,42,1210,0
0,41,1050,0
0,41,1050,0
0,32,1833,0
0,42,1041,0
0,44,1174,0
0,34,1697,0
0,35,1665,0
0,26,2581,0
0,43,1174,0
0,35,1590,0
0,37,1587,0
0,31,1927,0
0,42,1086,0
0,42,1048,0
0,35,1608,0
0,42,1041,0
0,42,1041,0
0,39,1286,0
0,32,1816,0
0,42,1048,0
0,42,931,0
0,41,1050,0
0,41,1176,0
0,33,1799,0
0,39,1356,0
0,27,2189,0
0,42,1048,0
0,37,2143,0
0,38,1469,0
0,42,917,0
0,42,931,0
0,41,1050,0
0,39,1416,0
0,35,1671,0
0,32,1833,0
0,44,737,0
0,42,1046,0
0,42,1045,0
0,42,1048,0
0,38,1605,0
0,34,1701,0
0,44,892,0
0,33,1974,0
0,30,2137,0
0,42,917,0
0,44,737,0
0,41,1050,0
0,42,1041,0
0,42,1041,0
0,42,1079,0
0,32,2065,0
0,43,1033,0
0,38,1485,0
0,31,2037,0
0,32,2001,0
0,31,1887,0
0,44,737,0
0,46,813,0
0,36,1255,0
0,30,2135,0
0,45,826,0
0,43,1045,0
0,42,917,0
0,42,1041,0
0,31,2038,0
0,36,1680,0
0,46,730,0
0,45,662,0
0,43,908,0
0,42,917,0
0,42,1041,0
0,41,1050,0
0,44,737,0
0,46,813,0
0,42,917,0
0,44,715,0
0,46,730,0
0,42,917,0
0,43,846,0
0,42,917,0
0,42,1041,0
0,43,1036,0
0,44,737,0
0,42,1041,0
0,44,737,0
0,46,813,0
0,43,908,0
0,42,1166,0
0,46,730,0
0,44,866,0
0,46,730,0
0,43,922,0
0,43,1070,0
0,38,1703,0
0,34,1783,0
0,45,723,0
0,46,717,0
0,44,715,0
0,44,737,0
