0,4,11061,0
0,15,0,0
0,10,1395,0
0,16,6,0
0,7,4597,0
0,14,312,0
0,16,20,0
0,8,4618,0
0,10,828,0
0,7,4627,0
0,7,4277,0
0,12,650,0
0,8,2928,0
0,9,1517,0
0,4,11059,0
0,7,4964,0
0,8,4141,0
0,11,512,0
0,8,2301,0
0,5,9385,0
0,6,7101,0
0,16,0,0
0,8,3110,0
0,14,284,0
0,6,7485,0
0,11,385,0
0,9,1494,0
0,7,4375,0
0,12,466,0
0,11,1068,0
0,5,9341,0
0,13,3,0
0,15,0,0
0,15,223,0
0,7,7407,0
0,12,664,0
0,13,220,0
0,7,3757,0
0,9,1665,0
0,16,0,0
0,14,100,0
0,15,0,0
0,10,1227,0
0,10,1698,0
0,15,0,0
0,11,334,0
0,13,322,0
0,6,6596,0
0,8,2488,0
0,15,1,0
0,16,0,0
0,12,68,0
0,10,984,0
0,11,1358,0
0,16,0,0
0,11,311,0
0,15,0,0
0,10,625,0
0,6,7935,0
0,17,0,0
0,7,4888,0
0,7,4964,0
0,12,564,0
0,10,1277,0
0,15,50,0
0,11,947,0
0,6,6280,0
0,15,0,0
0,10,697,0
0,13,869,0
0,10,1117,0
0,18,0,0
0,16,140,0
0,11,462,0
0,13,372,0
0,10,697,0
0,15,0,0
0,13,0,0
0,13,271,0
0,17,0,0
0,14,0,0
0,15,0,0
0,6,7452,0
0,6,6489,0
0,13,0,0
0,11,528,0
0,16,0,0
0,8,2898,0
0,8,2928,0
0,6,6866,0
0,10,688,0
0,13,360,0
0,11,788,0
0,15,0,0
0,12,457,0
0,14,0,0
0,13,0,0
0,11,1134,0
0,15,0,0
0,6,6713,0
0,11,815,0
0,14,0,0
0,8,2291,0
0,8,4207,0
0,19,0,0
0,14,0,0
0,13,0,0
0,14,0,0
0,16,0,0
0,9,2132,0
0,10,577,0
0,9,2096,0
0,13,0,0
0,17,0,0
0,13,0,0
0,11,348,0
0,13,0,0
0,16,0,0
0,12,453,0
0,16,53,0
0,15,0,0
0,15,0,0
0,11,660,0
0,14,0,0
0,13,109,0
0,10,691,0
0,11,556,0
0,15,0,0
0,18,0,0
0,13,0,0
0,14,0,0
0,7,4627,0
0,6,6280,0
0,9,2132,0
0,14,1,0
0,13,0,0
0,13,0,0
0,12,25,0
0,15,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,18,0,0
0,13,0,0
0,16,0,0
0,7,4627,0
0,14,23,0
0,16,0,0
0,7,6144,0
0,16,0,0
0,13,0,0
0,15,0,0
0,12,491,0
0,13,13,0
0,8,2722,0
0,15,0,0
0,13,0,0
0,8,2400,0
0,15,0,0
0,14,0,0
0,13,0,0
0,7,4895,0
0,13,10,0
0,13,0,0
0,16,0,0
0,10,577,0
0,4,11059,0
0,6,7297,0
0,13,0,0
0,16,0,0
0,17,0,0
0,4,11059,0
0,15,0,0
0,16,0,0
0,13,0,0
0,15,0,0
0,14,0,0
0,15,0,0
0,13,0,0
0,17,0,0
0,14,6,0
0,13,0,0
0,14,38,0
0,14,0,0
0,15,0,0
0,13,0,0
0,13,0,0
0,14,0,0
0,13,0,0
0,18,0,0
0,14,6,0
0,14,0,0
0,13,0,0
0,15,0,0
0,13,14,0
0,12,191,0
0,13,0,0
0,15,0,0
0,13,0,0
0,13,0,0
0,11,138,0
0,14,0,0
0,13,0,0
0,12,469,0
0,16,0,0
0,13,0,0
0,13,0,0
0,15,0,0
0,17,0,0
0,4,11059,0
0,15,0,0
0,13,0,0
0,13,0,0
0,13,0,0
0,14,0,0
0,16,0,0
0,13,0,0
0,13,0,0
0,13,0,0
0,13,0,0
0,18,0,0
0,15,0,0
0,16,0,0
0,16,0,0
0,13,0,0
0,16,0,0
0,16,0,0
0,13,0,0
0,13,0,0
0,15,0,0
