ID,X,Y,Channel,UF,Connected EDs
182,200.91,18.15,3600,18002,201.73,9
183,15.05,-387.35,3600,18003,304.00,10
184,10.35,-451.50,3600,18003,301.77,10
185,-115.34,137.66,3600,18002,179.59,9
186,-356.02,-86.92,3600,18010,42.92,7
187,-93.23,-482.54,3600,18003,406.52,10
188,73.72,312.95,3600,18008,102.03,8
189,-53.26,-22.64,900,18002,57.87,7
190,-441.28,-425.74,3600,18004,343.39,10
191,97.28,-277.40,3600,18001,264.93,10
192,130.24,423.51,3600,18008,104.92,8
193,-37.15,-61.44,3600,18002,71.80,8
194,452.66,448.91,3600,18009,203.13,9
195,267.01,-166.43,3600,18005,189.53,9
196,-280.86,-22.45,3600,18006,51.13,7
197,-33.83,384.32,3600,18000,81.77,8
198,-316.23,-41.96,3600,18007,66.11,8
199,266.45,404.78,3600,18009,31.43,7
200,261.61,463.50,3600,18009,33.76,7
201,-97.62,60.78,3600,18002,115.00,8
202,122.17,-308.97,3600,18001,235.26,9
203,-139.89,153.88,3600,18006,176.86,9
204,-289.31,106.54,3600,18006,87.11,8
205,-390.22,-126.44,3600,18010,61.53,7
206,146.52,92.69,3600,18002,173.38,9
207,96.34,-441.14,3600,18003,216.05,9
208,63.62,-257.37,3600,18002,265.12,10
209,-156.16,-490.93,3600,18004,393.31,10
210,101.43,270.69,3600,18008,93.19,8
211,433.27,-326.94,3600,18001,77.50,8
212,-12.28,295.23,3600,18000,169.55,9
213,465.68,-344.66,3600,18001,110.11,8
214,382.20,-133.97,3600,18005,75.28,8
215,247.64,-24.19,3600,18005,197.76,9
216,446.64,-377.67,3600,18001,100.53,8
217,123.19,218.67,3600,18008,121.19,8
218,-315.93,-217.72,3600,18004,102.66,8
219,-297.02,126.13,3600,18006,108.14,8
220,-373.33,-272.45,3600,18004,176.17,9
221,-486.13,-339.18,3600,18010,289.62,10
222,-38.15,148.55,3600,18002,153.37,9
223,-399.14,114.23,3600,18007,144.23,9
224,-106.25,-3.57,3600,18002,106.31,8
225,-206.82,-255.93,3600,18004,157.55,9
226,66.16,-309.29,3600,18003,284.29,10
227,-68.16,313.90,3600,18000,135.88,9
228,-143.62,497.97,3600,18000,77.21,8
229,23.55,-299.05,3600,18002,299.98,10
230,199.79,-172.38,3600,18001,224.84,9
231,146.71,-158.52,3600,18002,215.99,9
232,266.70,303.33,3600,18008,95.48,8
233,181.92,404.19,3600,18009,73.67,8
234,252.48,-202.07,3600,18001,167.76,9
235,-310.94,91.11,3600,18006,83.73,8
236,-398.55,-342.72,3600,18004,250.02,10
237,-363.83,89.12,3600,18007,119.22,8
238,389.55,445.50,3600,18009,139.98,9
239,425.22,-30.95,3600,18005,52.41,7
240,87.01,-331.16,3600,18003,255.43,10
241,-23.65,315.55,3600,18000,146.35,9
242,26.52,82.25,3600,18002,86.42,8
243,-274.76,-235.83,3600,18004,116.76,8
244,38.18,-483.35,3600,18003,275.75,10
245,-152.45,-294.29,3600,18004,219.75,9
246,-99.01,-192.83,3600,18004,200.60,9
247,145.13,-56.66,3600,18002,155.80,9
248,203.19,-167.11,3600,18001,226.35,9
249,259.21,-241.89,3600,18001,133.68,9
250,-483.82,345.12,3600,18007,387.85,10
251,100.76,-178.52,3600,18002,205.00,9
252,26.83,348.00,3600,18008,149.04,9
253,-243.77,-426.76,3600,18004,310.03,10
254,389.81,111.41,3600,18005,199.10,9
255,321.33,458.96,3600,18009,76.11,8
256,-156.04,-140.06,3600,18004,131.33,9
257,-476.14,-494.92,3600,18004,420.86,10
258,-207.11,208.26,3600,18006,191.43,9
259,7.41,-32.53,3600,18002,33.36,7
260,-309.02,-16.35,3600,18006,63.46,8
261,-456.61,-415.59,3600,18004,341.77,10
262,211.35,111.24,3600,18008,220.27,9
263,461.57,367.47,3600,18009,220.86,9
264,-24.05,257.28,3600,18000,200.74,9
265,-493.02,78.61,3600,18007,155.21,9
266,243.73,422.57,3600,18009,11.24,7
267,287.64,446.44,3600,18009,40.18,7
268,-225.10,-260.68,3600,18004,153.58,9
269,-404.96,246.73,3600,18006,265.23,10
270,-326.70,437.71,3600,18000,242.91,9
271,-403.32,481.11,3600,18000,320.90,10
272,-158.46,192.46,3600,18006,196.55,9
273,-65.60,154.03,3600,18002,167.42,9
274,100.49,-370.02,3600,18003,226.90,9
275,-122.00,-363.04,3600,18004,293.41,10
276,-385.54,380.68,3600,18000,309.11,10
277,-289.14,168.33,3600,18006,146.79,9
278,-187.66,443.22,3600,18000,103.77,8
279,-377.91,-461.74,3600,18004,354.34,10
280,-100.70,-288.43,3600,18004,250.51,10
281,-339.84,-191.75,3600,18004,90.18,8
282,-494.57,149.79,3600,18007,211.67,9
283,-38.05,-415.82,3600,18003,352.02,10
284,285.93,184.68,3600,18008,181.83,9
285,367.20,-437.33,3600,18003,56.96,7
286,27.07,-322.87,3600,18003,312.88,10
287,-390.48,-112.00,3600,18010,47.09,7
288,138.41,200.34,3600,18008,133.09,9
289,-93.38,322.43,3600,18000,126.77,9
290,421.55,-278.27,3600,18001,85.97,8
291,-125.80,-118.11,3600,18004,159.97,9
292,307.96,-112.68,3600,18005,132.36,9
293,434.18,349.27,3600,18009,201.56,9
294,214.43,135.20,3600,18008,197.29,9
