ID,X,Y,Channel,UF,Connected EDs
132,-42.28,280.87,3600,8003,237.08,9
133,-57.44,-380.89,3600,8000,227.25,9
134,78.63,29.90,3600,8004,88.76,8
135,-138.08,-195.71,3600,8000,171.55,9
136,-23.42,-330.18,3600,8001,249.15,9
137,25.75,118.93,3600,8004,122.85,8
138,-266.34,329.81,3600,8003,142.30,9
139,-401.16,423.73,3600,8003,274.94,10
140,-18.27,-274.51,3600,8000,254.67,10
141,-209.17,-142.81,3600,8000,172.61,9
142,-155.75,314.91,3600,8003,164.68,9
143,-463.67,-242.53,3600,8000,201.97,9
144,125.96,336.10,3600,8002,191.83,9
145,-278.99,-301.98,3600,8000,7.97,7
146,-390.27,174.61,3600,8003,130.66,9
147,219.46,-299.65,3600,8001,112.59,8
148,-184.34,-65.99,3600,8004,191.16,9
149,-114.25,32.85,3600,8004,114.16,8
150,55.40,-485.42,3600,8001,172.89,9
151,-117.83,-194.59,3600,8000,188.35,9
152,-239.56,149.66,3600,8003,43.25,7
153,419.59,185.99,3600,8002,216.10,9
154,197.85,-188.05,3600,8001,224.37,9
155,-494.00,32.96,3600,8003,280.28,10
156,118.45,142.69,3600,8004,188.65,9
157,-99.29,-137.85,3600,8004,167.03,9
158,301.90,177.81,3600,8002,197.04,9
159,-467.11,-436.44,3600,8000,236.51,9
160,-312.38,118.96,3600,8003,86.22,8
161,67.83,-498.87,3600,8001,168.26,9
162,-194.76,-238.43,3600,8000,100.66,8
163,357.56,-318.84,3600,8001,172.87,9
164,167.34,379.01,3600,8002,146.64,9
165,-186.77,385.01,3600,8003,210.62,9
166,-342.86,3.46,3600,8003,201.85,9
167,175.65,404.17,3600,8002,141.41,9
168,-105.48,206.07,3600,8003,155.87,9
169,47.40,238.96,3600,8004,244.65,9
170,-266.88,426.58,3600,8003,239.03,9
171,433.42,-5.59,3600,8002,398.42,10
172,439.13,299.65,3600,8002,145.88,9
173,94.50,157.20,900,8004,186.03,9
174,435.85,-175.46,3600,8001,325.71,10
175,89.16,137.77,3600,8004,166.86,9
176,275.42,294.91,3600,8002,88.39,8
177,104.38,-29.44,3600,8004,113.19,8
178,295.49,365.09,3600,8002,20.68,7
179,164.41,-87.52,3600,8004,190.61,9
180,96.90,145.60,3600,8004,177.70,9
181,-351.66,79.02,3600,8003,141.95,9
182,200.91,18.15,3600,8004,206.64,9
183,15.05,-387.35,3600,8001,198.41,9
184,10.35,-451.50,3600,8001,205.41,9
185,-115.34,137.66,3600,8003,153.29,9
186,-356.02,-86.92,3600,8000,232.92,9
187,-93.23,-482.54,3600,8000,252.22,10
188,73.72,312.95,3600,8002,247.95,9
189,-53.26,-22.64,900,8004,53.36,7
190,-441.28,-425.74,3600,8000,209.20,9
191,97.28,-277.40,3600,8001,176.79,9
192,130.24,423.51,3600,8002,190.10,9
193,-37.15,-61.44,3600,8004,69.35,8
194,452.66,448.91,3600,8002,157.45,9
195,267.01,-166.43,3600,8001,251.66,10
196,-280.86,-22.45,3600,8003,211.09,9
197,-33.83,384.32,3600,8003,299.92,10
198,-316.23,-41.96,3600,8003,236.32,9
199,266.45,404.78,3600,8002,56.31,7
200,261.61,463.50,3600,8002,103.25,8
201,-97.62,60.78,3600,8004,110.86,8
202,122.17,-308.97,3600,8001,136.63,9
203,-139.89,153.88,3600,8003,125.01,9
204,-289.31,106.54,3600,8003,86.14,8
205,-390.22,-126.44,3600,8000,213.62,9
206,146.52,92.69,3600,8004,177.58,9
207,96.34,-441.14,3600,8001,119.20,8
208,63.62,-257.37,3600,8001,214.24,9
209,-156.16,-490.93,3600,8000,219.63,9
210,101.43,270.69,3600,8002,236.48,9
211,433.27,-326.94,3600,8001,237.13,9
212,-12.28,295.23,3600,8003,270.32,10
213,465.68,-344.66,3600,8001,262.54,10
214,382.20,-133.97,3600,8001,326.02,10
215,247.64,-24.19,3600,8004,253.72,10
216,446.64,-377.67,3600,8001,237.21,9
217,123.19,218.67,3600,8002,246.28,9
218,-315.93,-217.72,3600,8000,97.05,8
219,-297.02,126.13,3600,8003,71.66,8
220,-373.33,-272.45,3600,8000,106.81,8
221,-486.13,-339.18,3600,8000,217.77,9
222,-38.15,148.55,3600,8004,152.24,9
223,-399.14,114.23,3600,8003,157.09,9
224,-106.25,-3.57,3600,8004,101.39,8
225,-206.82,-255.93,3600,8000,80.30,8
226,66.16,-309.29,3600,8001,178.30,9
227,-68.16,313.90,3600,8003,229.88,9
228,-143.62,497.97,3600,8003,331.53,10
229,23.55,-299.05,3600,8001,219.63,9
230,199.79,-172.38,3600,8001,239.91,9
231,146.71,-158.52,3600,8004,219.35,9
232,266.70,303.33,3600,8002,85.39,8
233,181.92,404.19,3600,8002,135.29,9
234,252.48,-202.07,3600,8001,213.80,9
235,-310.94,91.11,3600,8003,109.02,8
236,-398.55,-342.72,3600,8000,133.10,9
237,-363.83,89.12,3600,8003,142.94,9
238,389.55,445.50,3600,8002,103.75,8
239,425.22,-30.95,3600,8002,420.44,10
240,87.01,-331.16,3600,8001,148.77,9
241,-23.65,315.55,3600,8003,268.97,10
242,26.52,82.25,3600,8004,88.08,8
243,-274.76,-235.83,3600,8000,68.13,8
244,38.18,-483.35,3600,8001,187.83,9
245,-152.45,-294.29,3600,8000,119.18,8
246,-99.01,-192.83,3600,8000,204.92,9
247,145.13,-56.66,3600,8004,160.39,9
248,203.19,-167.11,3600,8001,245.03,9
249,259.21,-241.89,3600,8001,176.54,9
250,-483.82,345.12,3600,8003,273.47,10
251,100.76,-178.52,3600,8004,207.44,9
252,26.83,348.00,3600,8002,288.30,10
253,-243.77,-426.76,3600,8000,125.93,9
254,389.81,111.41,3600,8002,273.80,10
255,321.33,458.96,3600,8002,84.80,8
256,-156.04,-140.06,3600,8000,200.26,9
257,-476.14,-494.92,3600,8000,280.15,10
258,-207.11,208.26,3600,8003,57.01,7
259,7.41,-32.53,3600,8004,34.76,7
260,-309.02,-16.35,3600,8003,209.73,9
261,-456.61,-415.59,3600,8000,216.43,9
262,211.35,111.24,3600,8004,243.23,9
263,461.57,367.47,3600,8002,147.82,9
264,-24.05,257.28,3600,8003,246.26,9
265,-493.02,78.61,3600,8003,257.03,10
266,243.73,422.57,3600,8002,85.08,8
267,287.64,446.44,3600,8002,76.60,8
268,-225.10,-260.68,3600,8000,63.20,8
269,-404.96,246.73,3600,8003,156.30,9
270,-326.70,437.71,3600,8003,258.75,10
271,-403.32,481.11,3600,8003,326.49,10
272,-158.46,192.46,3600,8003,101.91,8
273,-65.60,154.03,3600,8004,165.58,9
274,100.49,-370.02,3600,8001,119.07,8
275,-122.00,-363.04,3600,8000,160.55,9
276,-385.54,380.68,3600,8003,230.14,9
277,-289.14,168.33,3600,8003,34.74,7
278,-187.66,443.22,3600,8003,265.70,10
279,-377.91,-461.74,3600,8000,190.53,9
280,-100.70,-288.43,3600,8000,171.24,9
281,-339.84,-191.75,3600,8000,131.43,9
282,-494.57,149.79,3600,8003,237.34,9
283,-38.05,-415.82,3600,8001,250.00,9
284,285.93,184.68,3600,8002,191.86,9
285,367.20,-437.33,3600,8001,157.33,9
286,27.07,-322.87,3600,8001,205.20,9
287,-390.48,-112.00,3600,8000,225.89,9
288,138.41,200.34,3600,8004,246.36,9
289,-93.38,322.43,3600,8003,214.51,9
290,421.55,-278.27,3600,8001,248.64,9
291,-125.80,-118.11,3600,8004,168.98,9
292,307.96,-112.68,3600,8001,314.34,10
293,434.18,349.27,3600,8002,122.88,8
294,214.43,135.20,3600,8004,257.69,10
295,124.66,2.40,3600,8004,129.61,9
296,171.84,-470.52,3600,8001,70.95,8
297,99.71,-361.00,3600,8001,123.25,8
298,-304.10,277.41,3600,8003,99.91,8
299,235.31,-315.97,3600,8001,98.82,8
300,-187.01,-394.42,3600,8000,123.68,8
301,-397.77,-20.22,3600,8003,249.23,9
302,-300.28,-212.26,3600,8000,96.09,8
303,447.00,-278.08,3600,8001,270.54,10
304,278.46,436.35,3600,8002,71.30,8
305,-205.40,61.01,3600,8003,138.00,9
306,373.41,-267.15,3600,8001,216.92,9
307,129.36,332.55,3600,8002,189.26,9
308,273.30,-471.55,3600,8001,85.53,8
309,117.58,263.76,3600,8002,225.40,9
310,-215.71,-423.25,3600,8000,131.67,9
311,-327.28,-321.01,3600,8000,58.60,7
312,-56.96,-121.29,3600,8004,131.95,9
313,-399.31,-174.29,3600,8000,182.19,9
314,107.60,-395.83,3600,8001,105.56,8
