ID,X,Y,Channel,UF,Connected EDs
104,-4.02,-208.95,1600,10130,32.22,7
105,184.18,227.55,1600,10127,51.94,7
106,103.11,-7.58,320,10138,51.25,7
107,224.25,-321.79,1600,10120,69.94,8
108,-1.47,-378.74,1600,10151,25.53,7
109,-139.56,-175.19,320,10128,92.01,8
110,408.48,122.10,320,10123,60.66,7
111,318.13,-3.93,800,10113,81.95,8
112,-105.67,158.83,400,10116,86.97,8
113,-241.09,-348.77,1600,10135,89.13,8
114,-392.15,147.21,800,10121,32.68,7
115,-211.73,-168.61,1600,10143,38.77,7
116,-72.67,434.49,400,10134,64.78,8
117,-234.54,158.75,320,10126,39.36,7
118,-12.57,-342.73,320,10151,16.92,7
119,125.67,17.71,1600,10138,84.21,8
120,57.56,-73.80,320,10138,39.91,7
121,-105.61,-255.67,800,10128,58.73,7
122,229.36,138.65,320,10153,35.56,7
123,-161.76,397.56,1600,10134,79.77,8
124,-89.21,-494.59,320,10122,109.88,8
125,274.39,-206.32,1600,10118,79.94,8
126,365.53,221.01,1600,10131,27.43,7
127,-50.89,486.47,400,10134,78.18,8
128,-289.12,-26.11,320,10145,92.68,8
129,-406.08,-400.44,800,10115,41.07,7
130,-198.24,157.12,320,10126,51.95,7
131,-368.30,-448.49,1600,10152,26.56,7
132,-42.28,280.87,400,10116,56.66,7
133,-57.44,-380.89,400,10151,64.30,8
134,78.63,29.90,400,10138,66.73,8
135,-138.08,-195.71,320,10128,72.92,8
136,-23.42,-330.18,400,10151,33.36,7
137,25.75,118.93,400,10137,35.36,7
138,-266.34,329.81,1600,10117,80.37,8
139,-401.16,423.73,1600,10129,7.95,7
140,-18.27,-274.51,320,10151,81.02,8
141,-209.17,-142.81,320,10143,55.05,7
142,-155.75,314.91,400,10116,100.99,8
143,-463.67,-242.53,320,10144,56.53,7
144,125.96,336.10,800,10127,96.76,8
145,-278.99,-301.98,400,10125,108.09,8
146,-390.27,174.61,320,10121,15.62,7
147,219.46,-299.65,800,10120,92.53,8
148,-184.34,-65.99,1600,10124,15.80,7
149,-114.25,32.85,1600,10147,44.75,7
150,55.40,-485.42,800,10122,84.44,8
151,-117.83,-194.59,400,10128,83.20,8
152,-239.56,149.66,400,10126,49.09,7
153,419.59,185.99,320,10131,38.12,7
154,197.85,-188.05,400,10118,31.04,7
155,-494.00,32.96,320,10136,74.08,8
156,118.45,142.69,400,10137,60.33,7
157,-99.29,-137.85,400,10124,122.82,8
158,301.90,177.81,1600,10153,47.34,7
159,-467.11,-436.44,400,10148,25.78,7
160,-312.38,118.96,400,10145,57.54,7
161,67.83,-498.87,1600,10122,102.75,8
162,-194.76,-238.43,400,10128,40.17,7
163,357.56,-318.84,800,10119,97.13,8
164,167.34,379.01,400,10133,95.16,8
165,-186.77,385.01,1600,10117,73.84,8
166,-342.86,3.46,320,10145,63.14,8
167,175.65,404.17,1600,10133,84.02,8
168,-105.48,206.07,320,10116,42.60,7
169,47.40,238.96,320,10137,111.88,8
170,-266.88,426.58,400,10117,19.98,7
171,433.42,-5.59,400,10140,79.85,8
172,439.13,299.65,320,10142,84.00,8
173,94.50,157.20,320,10137,45.35,7
174,435.85,-175.46,320,10119,66.62,8
175,89.16,137.77,320,10137,30.84,7
176,275.42,294.91,800,10127,75.70,8
177,104.38,-29.44,1600,10138,45.45,7
178,295.49,365.09,320,10132,79.33,8
179,164.41,-87.52,400,10118,84.92,8
180,96.90,145.60,400,10137,40.99,7
181,-351.66,79.02,1600,10145,37.28,7
182,200.91,18.15,320,10113,42.68,7
183,15.05,-387.35,800,10151,36.98,7
184,10.35,-451.50,320,10122,29.81,7
185,-115.34,137.66,800,10116,109.94,8
186,-356.02,-86.92,1600,10141,26.69,7
187,-93.23,-482.54,400,10122,106.08,8
188,73.72,312.95,400,10139,81.76,8
189,-53.26,-22.64,320,10147,38.14,7
190,-441.28,-425.74,400,10148,3.53,7
191,97.28,-277.40,1600,10146,109.01,8
192,130.24,423.51,400,10133,37.23,7
193,-37.15,-61.44,320,10149,73.43,8
194,452.66,448.91,320,10142,65.88,8
195,267.01,-166.43,400,10118,57.75,7
196,-280.86,-22.45,320,10145,92.28,8
197,-33.83,384.32,320,10139,47.76,7
198,-316.23,-41.96,320,10141,67.99,8
199,266.45,404.78,800,10132,77.85,8
200,261.61,463.50,800,10132,84.71,8
201,-97.62,60.78,400,10147,62.51,8
202,122.17,-308.97,800,10146,73.42,8
203,-139.89,153.88,320,10126,100.67,8
204,-289.31,106.54,320,10145,53.52,7
205,-390.22,-126.44,1600,10141,56.10,7
206,146.52,92.69,400,10137,93.39,8
207,96.34,-441.14,400,10146,66.51,8
208,63.62,-257.37,1600,10130,75.40,8
209,-156.16,-490.93,320,10135,76.47,8
210,101.43,270.69,320,10127,100.77,8
211,433.27,-326.94,800,10114,82.35,8
212,-12.28,295.23,400,10139,60.46,7
213,465.68,-344.66,800,10114,83.54,8
214,382.20,-133.97,320,10140,63.13,8
215,247.64,-24.19,800,10113,52.12,7
216,446.64,-377.67,320,10114,47.29,7
217,123.19,218.67,320,10127,97.68,8
218,-315.93,-217.72,1600,10143,76.72,8
219,-297.02,126.13,1600,10145,67.89,8
220,-373.33,-272.45,320,10125,9.83,7
221,-486.13,-339.18,1600,10148,94.68,8
222,-38.15,148.55,320,10137,100.30,8
223,-399.14,114.23,1600,10121,63.06,8
224,-106.25,-3.57,800,10147,22.36,7
225,-206.82,-255.93,320,10128,43.81,7
226,66.16,-309.29,1600,10151,78.93,8
227,-68.16,313.90,320,10116,72.58,8
228,-143.62,497.97,1600,10134,32.90,7
229,23.55,-299.05,400,10151,58.88,7
230,199.79,-172.38,320,10118,16.37,7
231,146.71,-158.52,1600,10118,63.00,8
232,266.70,303.33,400,10127,70.07,8
233,181.92,404.19,800,10133,89.20,8
234,252.48,-202.07,320,10118,60.45,7
235,-310.94,91.11,1600,10145,30.34,7
236,-398.55,-342.72,1600,10115,66.45,8
237,-363.83,89.12,1600,10145,52.85,7
238,389.55,445.50,1600,10132,51.86,7
239,425.22,-30.95,800,10140,54.91,7
240,87.01,-331.16,400,10146,64.98,8
241,-23.65,315.55,320,10139,46.51,7
242,26.52,82.25,400,10137,56.51,7
243,-274.76,-235.83,400,10143,60.39,7
244,38.18,-483.35,320,10122,71.69,8
245,-152.45,-294.29,400,10128,32.36,7
246,-99.01,-192.83,400,10128,96.19,8
247,145.13,-56.66,800,10138,88.94,8
248,203.19,-167.11,1600,10118,10.12,7
249,259.21,-241.89,400,10118,96.24,8
250,-483.82,345.12,320,10150,96.13,8
251,100.76,-178.52,400,10130,78.08,8
252,26.83,348.00,800,10139,24.64,7
253,-243.77,-426.76,400,10135,47.73,7
254,389.81,111.41,400,10123,45.71,7
255,321.33,458.96,400,10132,33.59,7
256,-156.04,-140.06,1600,10124,94.50,8
