ID,X,Y,Channel,UF,Connected EDs
352,278.39,122.79,3600,8004,90.51,8
353,-38.51,-91.02,3600,8006,190.76,9
354,101.83,335.53,3600,8004,276.70,10
355,-297.77,303.23,3600,8000,87.19,8
356,-428.68,462.55,3600,8000,120.97,8
357,-115.49,-141.76,3600,8006,204.48,9
358,416.85,-396.76,3600,8006,389.91,10
359,375.60,-308.23,3600,8006,327.22,10
360,428.68,-410.35,3600,8006,405.87,10
361,468.39,8.80,3600,8003,22.43,7
362,-311.75,-212.81,3600,8001,282.91,10
363,-238.11,248.68,3600,8000,166.09,9
364,221.82,-149.49,3600,8006,201.89,9
365,-214.85,52.74,3600,8001,222.03,9
366,457.71,124.06,3600,8003,104.83,8
367,-67.13,-491.43,900,8005,74.11,8
368,-136.27,425.42,3600,8000,210.55,9
369,-235.38,301.02,3600,8000,131.51,9
370,-313.97,229.70,3600,8000,151.45,9
371,-493.05,198.10,3600,8001,166.87,9
372,-488.32,386.34,3600,8000,146.96,9
373,139.20,-351.77,3600,8006,127.32,9
374,175.69,370.05,3600,8004,294.12,10
375,47.72,-344.80,3600,8006,86.03,8
376,-277.02,-387.09,3600,8002,148.39,9
377,360.78,45.78,3600,8003,91.77,8
378,356.83,409.51,3600,8004,367.53,10
379,456.11,-325.86,3600,8003,345.56,10
380,-252.83,-139.84,3600,8001,257.85,10
381,127.88,-132.88,3600,8006,147.01,9
382,17.39,-121.20,3600,8006,141.99,9
383,194.09,-482.00,3600,8005,229.75,9
384,119.47,193.69,3600,8004,142.01,9
385,395.35,-258.59,3600,8003,283.28,10
386,223.98,-35.61,3600,8004,115.03,8
387,-323.34,-174.82,3600,8001,243.78,9
388,137.91,-318.00,3600,8006,104.18,8
389,-475.42,-361.89,3600,8002,153.54,9
390,-287.73,-114.72,3600,8001,215.46,9
391,-370.34,-486.84,3600,8002,16.28,7
392,245.15,30.55,3600,8004,64.52,8
393,-253.01,-275.36,3600,8002,250.40,10
394,397.06,344.11,3600,8003,328.59,10
395,-82.83,239.47,3600,8000,293.78,10
396,-407.51,-36.56,3600,8001,82.89,8
397,380.73,140.10,3600,8003,138.36,9
398,-285.26,-222.00,3600,8002,283.85,10
399,-41.73,-197.42,3600,8006,112.19,8
400,375.93,14.85,1800,8003,72.96,8
401,153.76,144.51,900,8004,82.05,8
402,298.71,-110.33,3600,8003,198.49,9
403,-177.55,136.66,3600,8001,276.10,10
404,364.19,33.71,3600,8003,85.71,8
405,-400.37,450.89,3600,8000,93.17,8
406,76.48,-456.62,3600,8005,109.52,8
407,17.72,424.10,3600,8000,362.15,10
408,284.14,-361.16,3600,8006,253.56,10
409,-267.43,97.11,3600,8001,178.18,9
410,319.10,-26.95,3600,8003,137.75,9
411,290.92,-373.19,3600,8006,264.75,10
412,275.90,425.51,3600,8004,356.64,10
413,-208.57,-252.04,3600,8005,251.13,10
414,-468.39,-387.84,3600,8002,128.63,9
415,115.89,-288.21,3600,8006,70.19,8
416,439.65,288.27,3600,8003,268.80,10
417,226.85,-194.01,3600,8006,186.37,9
418,-345.86,-409.87,3600,8002,87.35,8
419,359.44,-177.31,3600,8003,216.22,9
420,367.32,-358.20,3600,8006,330.47,10
421,-109.95,432.72,900,8000,237.84,9
422,57.29,208.62,3600,8004,194.41,9
423,-385.80,-499.95,3600,8002,12.85,7
424,-192.24,-468.35,3600,8005,168.04,9
425,-464.96,147.55,3600,8001,110.20,8
426,213.20,87.20,3600,8004,16.44,7
427,-65.26,-185.96,3600,8006,138.19,9
428,-419.62,-31.82,3600,8001,74.83,8
429,364.87,-172.37,900,8003,209.51,9
430,-253.52,-305.05,3600,8002,225.53,9
431,-398.88,85.00,3600,8001,57.89,7
432,-417.42,-357.71,3600,8002,133.04,9
