ID,X,Y,Channel,UF,Connected EDs
132,-42.28,280.87,4000,10004,76.30,8
133,-57.44,-380.89,4000,10000,242.06,9
134,78.63,29.90,4000,10004,205.48,9
135,-138.08,-195.71,3200,10000,161.52,9
136,-23.42,-330.18,4000,10000,258.57,10
137,25.75,118.93,4000,10004,105.19,8
138,-266.34,329.81,16000,10001,67.25,8
139,-401.16,423.73,16000,10001,207.66,9
140,-18.27,-274.51,3200,10000,258.54,10
141,-209.17,-142.81,3200,10000,151.60,9
142,-155.75,314.91,4000,10001,125.70,9
143,-463.67,-242.53,3200,10000,190.33,9
144,125.96,336.10,8000,10002,164.29,9
145,-278.99,-301.98,4000,10000,23.59,7
146,-390.27,174.61,3200,10001,149.00,9
147,219.46,-299.65,8000,10003,69.40,8
148,-184.34,-65.99,16000,10000,231.74,9
149,-114.25,32.85,16000,10004,224.84,9
150,55.40,-485.42,8000,10003,314.55,10
151,-117.83,-194.59,4000,10000,179.73,9
152,-239.56,149.66,4000,10001,117.06,8
153,419.59,185.99,3200,10002,165.67,9
154,197.85,-188.05,4000,10003,111.70,8
155,-494.00,32.96,3200,10001,320.79,10
156,118.45,142.69,4000,10004,137.24,9
157,-99.29,-137.85,4000,10000,226.46,9
158,301.90,177.81,16000,10002,92.64,8
159,-467.11,-436.44,4000,10000,247.33,9
160,-312.38,118.96,4000,10001,149.80,9
161,67.83,-498.87,16000,10003,315.69,10
162,-194.76,-238.43,4000,10000,91.28,8
163,357.56,-318.84,8000,10003,95.28,8
164,167.34,379.01,4000,10002,155.62,9
165,-186.77,385.01,16000,10001,148.02,9
166,-342.86,3.46,3200,10001,269.23,10
167,175.65,404.17,16000,10002,169.71,9
168,-105.48,206.07,3200,10004,113.37,8
169,47.40,238.96,3200,10004,43.94,7
170,-266.88,426.58,4000,10001,163.94,9
171,433.42,-5.59,4000,10003,301.29,10
172,439.13,299.65,3200,10002,167.73,9
173,94.50,157.20,3200,10004,109.34,8
174,435.85,-175.46,3200,10003,180.10,9
175,89.16,137.77,3200,10004,118.13,8
176,275.42,294.91,8000,10002,28.54,7
177,104.38,-29.44,16000,10004,270.09,10
178,295.49,365.09,3200,10002,100.87,8
179,164.41,-87.52,4000,10003,210.99,9
180,96.90,145.60,4000,10004,118.44,8
181,-351.66,79.02,16000,10001,200.95,9
182,200.91,18.15,3200,10002,258.97,10
183,15.05,-387.35,8000,10003,291.42,10
184,10.35,-451.50,3200,10003,327.58,10
185,-115.34,137.66,8000,10004,148.57,9
186,-356.02,-86.92,16000,10000,207.32,9
187,-93.23,-482.54,4000,10000,274.45,10
188,73.72,312.95,4000,10004,112.67,8
189,-53.26,-22.64,3200,10004,252.25,10
190,-441.28,-425.74,4000,10000,220.78,9
191,97.28,-277.40,16000,10003,182.48,9
192,130.24,423.51,4000,10002,213.46,9
193,-37.15,-61.44,3200,10004,287.18,10
194,452.66,448.91,3200,10002,254.91,10
195,267.01,-166.43,4000,10003,98.82,8
196,-280.86,-22.45,3200,10000,256.08,10
197,-33.83,384.32,3200,10004,166.94,9
198,-316.23,-41.96,3200,10000,239.80,9
199,266.45,404.78,8000,10002,138.65,9
200,261.61,463.50,8000,10002,197.56,9
201,-97.62,60.78,4000,10004,192.35,9
202,122.17,-308.97,8000,10003,163.31,9
203,-139.89,153.88,3200,10004,161.82,9
204,-289.31,106.54,3200,10001,157.30,9
205,-390.22,-126.44,16000,10000,189.71,9
206,146.52,92.69,4000,10004,190.70,9
207,96.34,-441.14,4000,10003,254.32,10
208,63.62,-257.37,16000,10003,215.80,9
209,-156.16,-490.93,3200,10000,244.28,9
210,101.43,270.69,3200,10004,106.33,8
211,433.27,-326.94,8000,10003,166.15,9
212,-12.28,295.23,4000,10004,75.29,8
213,465.68,-344.66,8000,10003,202.90,9
214,382.20,-133.97,3200,10003,166.20,9
215,247.64,-24.19,8000,10003,242.37,9
216,446.64,-377.67,3200,10003,202.03,9
217,123.19,218.67,3200,10004,116.54,8
218,-315.93,-217.72,16000,10000,72.30,8
219,-297.02,126.13,16000,10001,139.17,9
220,-373.33,-272.45,3200,10000,96.75,8
221,-486.13,-339.18,16000,10000,217.98,9
222,-38.15,148.55,3200,10004,86.39,8
223,-399.14,114.23,16000,10001,196.70,9
224,-106.25,-3.57,8000,10004,252.61,10
225,-206.82,-255.93,3200,10000,73.50,8
226,66.16,-309.29,16000,10003,217.79,9
227,-68.16,313.90,3200,10004,118.25,8
228,-143.62,497.97,16000,10001,267.13,10
229,23.55,-299.05,4000,10003,258.08,10
230,199.79,-172.38,3200,10003,121.68,8
231,146.71,-158.52,16000,10003,169.73,9
232,266.70,303.33,4000,10002,37.81,7
233,181.92,404.19,8000,10002,166.15,9
234,252.48,-202.07,3200,10003,67.94,8
235,-310.94,91.11,16000,10001,176.35,9
236,-398.55,-342.72,16000,10000,137.67,9
237,-363.83,89.12,16000,10001,197.25,9
238,389.55,445.50,16000,10002,212.77,9
239,425.22,-30.95,8000,10003,275.38,10
240,87.01,-331.16,4000,10003,203.52,9
241,-23.65,315.55,3200,10004,97.99,8
242,26.52,82.25,4000,10004,141.52,9
243,-274.76,-235.83,4000,10000,42.72,7
244,38.18,-483.35,3200,10003,325.64,10
245,-152.45,-294.29,4000,10000,125.32,9
246,-99.01,-192.83,4000,10000,197.32,9
247,145.13,-56.66,8000,10003,247.37,9
248,203.19,-167.11,16000,10003,123.60,8
249,259.21,-241.89,4000,10003,30.24,7
250,-483.82,345.12,3200,10001,229.10,9
251,100.76,-178.52,4000,10003,198.15,9
252,26.83,348.00,8000,10004,127.22,9
253,-243.77,-426.76,4000,10000,151.90,9
254,389.81,111.41,4000,10002,193.03,9
255,321.33,458.96,4000,10002,198.14,9
256,-156.04,-140.06,16000,10000,183.69,9
257,-476.14,-494.92,8000,10000,294.26,10
258,-207.11,208.26,3200,10001,83.21,8
259,7.41,-32.53,16000,10004,254.91,10
260,-309.02,-16.35,3200,10000,264.12,10
261,-456.61,-415.59,16000,10000,226.13,9
262,211.35,111.24,16000,10002,167.58,9
263,461.57,367.47,16000,10002,212.43,9
264,-24.05,257.28,3200,10004,46.53,7
265,-493.02,78.61,4000,10001,289.10,10
266,243.73,422.57,16000,10002,159.24,9
267,287.64,446.44,16000,10002,180.52,9
268,-225.10,-260.68,3200,10000,54.65,7
269,-404.96,246.73,8000,10001,135.82,9
270,-326.70,437.71,3200,10001,183.98,9
271,-403.32,481.11,3200,10001,255.87,10
272,-158.46,192.46,8000,10001,131.86,9
273,-65.60,154.03,8000,10004,99.50,8
274,100.49,-370.02,16000,10003,207.63,9
275,-122.00,-363.04,4000,10000,176.36,9
276,-385.54,380.68,4000,10001,165.10,9
277,-289.14,168.33,4000,10001,96.25,8
278,-187.66,443.22,3200,10001,198.48,9
279,-377.91,-461.74,4000,10000,209.30,9
280,-100.70,-288.43,8000,10000,176.35,9
281,-339.84,-191.75,8000,10000,107.25,8
282,-494.57,149.79,16000,10001,251.27,10
283,-38.05,-415.82,3200,10000,275.40,10
284,285.93,184.68,3200,10002,82.47,8
285,367.20,-437.33,16000,10003,193.91,9
286,27.07,-322.87,3200,10003,258.89,10
287,-390.48,-112.00,4000,10000,201.61,9
288,138.41,200.34,4000,10004,133.53,9
289,-93.38,322.43,4000,10004,141.52,9
290,421.55,-278.27,3200,10003,142.92,9
291,-125.80,-118.11,16000,10000,220.26,9
292,307.96,-112.68,4000,10003,154.49,9
293,434.18,349.27,3200,10002,179.71,9
294,214.43,135.20,4000,10002,144.37,9
295,124.66,2.40,4000,10004,249.60,9
296,171.84,-470.52,3200,10003,232.38,9
297,99.71,-361.00,16000,10003,203.88,9
298,-304.10,277.41,3200,10001,37.08,7
299,235.31,-315.97,4000,10003,67.72,8
300,-187.01,-394.42,3200,10000,146.62,9
301,-397.77,-20.22,8000,10000,285.21,10
302,-300.28,-212.26,4000,10000,70.28,8
303,447.00,-278.08,4000,10003,168.25,9
304,278.46,436.35,16000,10002,170.01,9
305,-205.40,61.01,4000,10001,211.78,9
306,373.41,-267.15,4000,10003,94.15,8
307,129.36,332.55,3200,10002,159.72,9
308,273.30,-471.55,4000,10003,207.15,9
309,117.58,263.76,3200,10004,118.35,8
310,-215.71,-423.25,3200,10000,157.10,9
311,-327.28,-321.01,8000,10000,66.02,8
312,-56.96,-121.29,4000,10000,270.25,10
313,-399.31,-174.29,3200,10000,160.86,9
314,107.60,-395.83,3200,10003,216.17,9
315,249.72,-101.22,8000,10003,165.92,9
316,-105.76,-227.81,4000,10000,178.36,9
317,-431.77,401.55,8000,10001,213.14,9
318,381.23,174.85,8000,10002,140.43,9
319,-28.36,-207.57,16000,10000,258.34,10
320,-253.93,76.72,8000,10001,186.64,9
321,-373.92,249.44,8000,10001,104.68,8
322,-14.13,-307.51,3200,10000,264.24,10
323,-366.61,-206.83,16000,10000,114.92,8
324,-497.17,400.77,8000,10001,265.79,10
325,308.62,150.49,4000,10002,120.74,8
326,-324.59,-455.27,3200,10000,183.13,9
327,275.06,-387.04,3200,10003,122.62,8
328,-292.74,494.20,4000,10001,232.64,9
329,167.91,-34.17,3200,10003,255.84,10
330,392.32,211.91,8000,10002,129.60,9
331,-306.51,337.99,16000,10001,83.67,8
332,173.65,-176.15,8000,10003,137.72,9
333,32.51,-42.76,4000,10004,266.39,10
334,217.09,-39.93,4000,10003,233.01,9
335,-494.16,-231.32,16000,10000,222.45,9
336,193.37,-55.90,16000,10003,225.59,9
337,153.09,-280.85,8000,10003,127.27,9
338,14.35,-73.59,8000,10004,296.06,10
339,-449.53,-405.68,3200,10000,214.53,9
340,379.01,486.64,4000,10002,243.71,9
341,-215.72,-319.86,8000,10000,73.75,8
342,-61.01,353.78,4000,10004,147.83,9
343,286.19,-113.70,16000,10003,150.94,9
344,-73.45,-396.61,4000,10000,235.14,9
345,467.69,-390.77,3200,10003,226.80,9
346,-340.68,302.60,8000,10001,81.11,8
347,-104.32,-44.31,4000,10004,288.87,10
348,245.01,470.04,3200,10002,205.82,9
349,-411.47,-479.49,16000,10000,241.96,9
350,397.88,399.52,16000,10002,181.37,9
351,-80.86,-316.20,16000,10000,199.51,9
352,278.39,122.79,16000,10002,143.63,9
353,-38.51,-91.02,8000,10000,303.17,10
354,101.83,335.53,4000,10004,147.82,9
355,-297.77,303.23,4000,10001,49.11,7
356,-428.68,462.55,8000,10001,255.16,10
357,-115.49,-141.76,3200,10000,211.44,9
358,416.85,-396.76,3200,10003,190.83,9
359,375.60,-308.23,3200,10003,105.77,8
360,428.68,-410.35,3200,10003,208.78,9
361,468.39,8.80,16000,10002,322.26,10
362,-311.75,-212.81,4000,10000,74.42,8
363,-238.11,248.68,16000,10001,34.89,7
364,221.82,-149.49,3200,10003,128.56,9
365,-214.85,52.74,4000,10001,217.07,9
366,457.71,124.06,4000,10002,231.81,9
367,-67.13,-491.43,3200,10000,298.82,10
368,-136.27,425.42,16000,10001,210.70,9
369,-235.38,301.02,8000,10001,51.73,7
370,-313.97,229.70,8000,10001,54.89,7
371,-493.05,198.10,3200,10001,232.13,9
372,-488.32,386.34,16000,10001,250.85,10
373,139.20,-351.77,3200,10003,165.07,9
374,175.69,370.05,8000,10002,143.37,9
375,47.72,-344.80,3200,10003,245.11,9
376,-277.02,-387.09,8000,10000,108.59,8
377,360.78,45.78,8000,10002,236.79,9
378,356.83,409.51,8000,10002,165.01,9
379,456.11,-325.86,16000,10003,187.16,9
380,-252.83,-139.84,3200,10000,140.71,9
381,127.88,-132.88,4000,10003,200.62,9
382,17.39,-121.20,4000,10003,298.54,10
383,194.09,-482.00,4000,10003,233.61,9
384,119.47,193.69,4000,10004,116.35,8
385,395.35,-258.59,4000,10003,116.20,8
386,223.98,-35.61,3200,10003,235.47,9
387,-323.34,-174.82,8000,10000,113.65,8
388,137.91,-318.00,16000,10003,151.18,9
389,-475.42,-361.89,8000,10000,215.45,9
390,-287.73,-114.72,3200,10000,164.14,9
391,-370.34,-486.84,16000,10000,228.39,9
392,245.15,30.55,4000,10002,237.67,9
393,-253.01,-275.36,4000,10000,23.97,7
394,397.06,344.11,16000,10002,144.94,9
395,-82.83,239.47,8000,10004,91.15,8
396,-407.51,-36.56,3200,10000,275.00,10
397,380.73,140.10,8000,10002,164.87,9
398,-285.26,-222.00,8000,10000,57.13,7
399,-41.73,-197.42,4000,10000,248.63,9
400,375.93,14.85,3200,10002,271.13,10
401,153.76,144.51,3200,10004,166.39,9
402,298.71,-110.33,4000,10003,155.37,9
403,-177.55,136.66,4000,10001,156.33,9
404,364.19,33.71,4000,10002,249.27,9
405,-400.37,450.89,8000,10001,228.92,9
406,76.48,-456.62,3200,10003,279.38,10
407,17.72,424.10,8000,10004,202.03,9
408,284.14,-361.16,4000,10003,96.79,8
409,-267.43,97.11,16000,10001,165.57,9
410,319.10,-26.95,4000,10003,240.84,9
411,290.92,-373.19,16000,10003,109.33,8
412,275.90,425.51,4000,10002,159.14,9
413,-208.57,-252.04,16000,10000,73.16,8
414,-468.39,-387.84,4000,10000,220.63,9
415,115.89,-288.21,4000,10003,165.12,9
416,439.65,288.27,4000,10002,166.37,9
417,226.85,-194.01,4000,10003,87.85,8
418,-345.86,-409.87,3200,10000,148.43,9
419,359.44,-177.31,8000,10003,118.42,8
420,367.32,-358.20,3200,10003,128.57,9
421,-109.95,432.72,3200,10001,233.58,9
422,57.29,208.62,3200,10004,52.42,7
423,-385.80,-499.95,16000,10000,246.84,9
424,-192.24,-468.35,8000,10000,207.82,9
425,-464.96,147.55,8000,10001,226.34,9
426,213.20,87.20,8000,10002,189.45,9
427,-65.26,-185.96,4000,10000,230.87,9
428,-419.62,-31.82,4000,10000,285.05,10
429,364.87,-172.37,3200,10003,125.73,9
430,-253.52,-305.05,16000,10000,35.29,7
431,-398.88,85.00,16000,10001,219.44,9
432,-417.42,-357.71,3200,10000,161.42,9
433,489.54,-243.51,3200,10003,211.28,9
434,-355.53,64.25,3200,10001,216.03,9
435,-88.45,99.29,8000,10004,155.58,9
436,390.42,-187.51,16000,10003,135.18,9
437,-342.45,247.23,8000,10001,73.99,8
438,230.68,327.61,3200,10002,75.43,8
439,-106.07,192.49,16000,10004,116.67,8
440,-120.13,438.96,8000,10001,231.45,9
441,7.62,-459.91,3200,10003,334.67,10
442,68.08,-377.34,16000,10003,239.48,9
443,-162.85,-387.79,8000,10000,157.87,9
444,-393.73,-243.33,3200,10000,122.13,8
445,407.05,168.22,8000,10002,164.75,9
446,-144.63,58.64,3200,10004,222.96,9
447,-109.11,216.20,4000,10004,115.99,8
448,240.45,-53.12,8000,10003,214.90,9
449,58.20,340.80,16000,10004,129.14,9
450,203.57,-279.32,16000,10003,77.17,8
451,-456.11,228.30,16000,10001,189.18,9
452,469.21,-203.63,16000,10003,199.42,9
453,-463.18,133.52,8000,10001,232.31,9
454,-139.09,239.79,4000,10001,132.98,9
455,-250.74,146.84,16000,10001,117.43,8
456,236.90,-497.79,3200,10003,237.13,9
457,37.03,-106.90,8000,10003,289.01,10
458,-415.61,-366.45,3200,10000,164.35,9
459,-40.64,191.75,3200,10004,56.39,7
460,26.83,-104.68,3200,10003,298.80,10
461,33.25,-60.79,4000,10004,284.41,10
462,79.77,-91.58,16000,10003,264.03,10
463,248.94,-54.77,4000,10003,211.91,9
464,-469.68,306.15,8000,10001,204.28,9
465,68.38,-444.59,16000,10003,277.35,10
466,274.66,292.31,16000,10002,25.93,7
467,39.58,-170.66,8000,10003,257.42,10
468,-479.29,-86.27,4000,10000,279.22,10
469,448.71,373.10,8000,10002,204.10,9
470,217.51,-100.08,4000,10003,175.64,9
471,207.00,433.18,16000,10002,180.03,9
472,-75.23,12.94,8000,10004,224.89,9
473,-61.08,-238.12,3200,10000,219.44,9
474,-413.40,-207.79,4000,10000,153.84,9
475,-25.94,360.59,3200,10004,142.01,9
476,8.37,135.25,4000,10004,87.15,8
477,44.89,-325.17,3200,10003,242.14,9
478,474.50,-304.46,8000,10003,199.25,9
479,37.66,-355.75,16000,10003,258.30,10
480,292.57,361.76,4000,10002,97.03,8
481,-57.21,68.75,4000,10004,166.39,9
482,32.22,493.53,16000,10004,272.35,10
483,-469.93,-67.55,8000,10000,286.03,10
484,473.15,19.05,4000,10002,317.08,10
485,222.38,493.11,8000,10002,232.70,9
486,27.02,1.48,16000,10004,221.83,9
487,-376.03,-453.63,8000,10000,201.31,9
488,-449.74,-479.14,8000,10000,264.90,10
489,-109.71,58.52,4000,10004,201.00,9
490,103.41,-148.91,8000,10003,210.46,9
491,-283.54,293.88,16000,10001,33.99,7
492,262.68,-173.90,16000,10003,92.10,8
493,321.84,-143.84,8000,10003,127.93,9
494,-357.11,-170.69,3200,10000,134.45,9
495,256.14,-448.31,3200,10003,185.28,9
496,-270.02,78.70,8000,10001,183.96,9
497,-160.93,202.67,4000,10001,124.55,8
498,122.99,252.94,4000,10004,120.23,8
499,-397.56,-356.78,16000,10000,143.93,9
500,226.14,246.64,8000,10002,52.44,7
501,-288.40,463.09,8000,10001,201.26,9
502,-234.18,225.77,4000,10001,51.48,7
503,-186.44,47.61,3200,10001,230.75,9
504,293.75,190.50,8000,10002,78.23,8
505,292.99,-53.36,8000,10003,211.57,9
506,285.35,176.63,3200,10002,90.38,8
507,-220.82,-484.30,4000,10000,213.27,9
508,319.37,138.69,8000,10002,135.27,9
509,-119.57,241.13,4000,10004,127.66,9
510,0.02,-32.73,8000,10004,255.19,10
511,470.69,178.88,16000,10002,214.61,9
512,-264.75,444.70,3200,10001,182.11,9
513,325.89,-241.74,8000,10003,51.85,7
514,272.71,-447.99,16000,10003,183.62,9
515,-451.17,345.00,4000,10001,198.93,9
516,-123.37,130.35,8000,10004,159.34,9
517,-216.86,409.53,8000,10001,156.21,9
518,392.32,228.90,3200,10002,123.42,8
519,-245.57,-390.66,4000,10000,116.43,8
520,259.77,109.36,16000,10002,157.73,9
521,-488.25,80.05,3200,10001,284.52,10
522,-273.19,315.29,3200,10001,52.72,7
523,-332.35,141.19,16000,10001,136.51,9
524,156.10,-86.11,16000,10003,216.79,9
525,335.05,-37.28,3200,10003,233.95,9
526,-39.35,339.35,4000,10004,125.72,9
527,262.87,-377.51,8000,10003,114.21,8
528,-419.20,-485.19,16000,10000,251.02,10
529,-462.59,-230.76,8000,10000,191.85,9
530,235.15,-470.99,3200,10003,211.17,9
531,400.16,-459.24,4000,10003,229.21,9
532,244.06,-232.43,8000,10003,47.64,7
533,32.65,-64.78,3200,10004,288.33,10
534,79.49,-408.69,8000,10003,246.41,9
