ID,X,Y,Channel,UF,Connected EDs
141,-20.92,-14.28,3200,200,23.79,7
142,-15.57,31.49,4000,201,14.41,7
143,-46.37,-24.25,3200,200,48.13,7
144,12.60,33.61,8000,201,17.76,7
145,-27.90,-30.20,4000,200,30.80,7
146,-39.03,17.46,3200,201,36.94,7
147,21.95,-29.96,8000,200,21.89,7
148,-18.43,-6.60,16000,200,25.14,7
149,-11.43,3.28,16000,201,23.17,7
150,5.54,-48.54,8000,200,27.15,7
151,-11.78,-19.46,4000,200,13.66,7
152,-23.96,14.97,4000,201,23.31,7
153,41.96,18.60,3200,201,45.20,7
154,19.78,-18.80,4000,200,18.32,7
155,-49.40,3.30,3200,201,51.30,7
156,11.84,14.27,4000,201,18.05,7
157,-9.93,-13.78,4000,200,14.04,7
158,30.19,17.78,16000,201,33.74,7
159,-46.71,-43.64,4000,200,53.16,7
160,-31.24,11.90,4000,201,31.21,7
161,6.78,-49.89,16000,200,28.68,7
162,-19.48,-23.84,4000,200,21.28,7
163,35.76,-31.88,8000,200,35.56,7
164,16.73,37.90,4000,201,23.54,7
165,-18.68,38.50,16000,201,20.96,7
166,-34.29,0.35,3200,201,39.85,7
167,17.57,40.42,16000,201,25.68,7
168,-10.55,20.61,3200,201,8.79,7
169,4.74,23.90,3200,201,7.61,7
170,-26.69,42.66,4000,201,29.81,7
171,43.34,-0.56,4000,200,46.69,7
172,43.91,29.96,3200,201,47.02,7
173,9.45,15.72,3200,201,15.26,7
174,43.59,-17.55,3200,200,42.10,7
175,8.92,13.78,3200,201,16.10,7
176,27.54,29.49,8000,201,30.72,7
177,10.44,-2.94,16000,200,20.67,7
178,29.55,36.51,3200,201,34.42,7
179,16.44,-8.75,4000,200,19.61,7
180,9.69,14.56,4000,201,16.16,7
181,-35.17,7.90,16000,201,36.49,7
182,20.09,1.82,3200,200,29.83,7
183,1.50,-38.74,8000,200,17.07,7
184,1.03,-45.15,3200,200,23.49,7
185,-11.53,13.77,8000,201,14.06,7
186,-35.60,-8.69,16000,200,39.49,7
187,-9.32,-48.25,4000,200,28.78,7
188,7.37,31.29,4000,201,12.09,7
189,-5.33,-2.26,3200,200,20.63,7
190,-44.13,-42.57,4000,200,50.36,7
191,9.73,-27.74,16000,200,10.07,7
192,13.02,42.35,4000,201,23.65,7
193,-3.71,-6.14,3200,200,16.44,7
194,45.27,44.89,3200,201,52.11,7
195,26.70,-16.64,4000,200,25.51,7
196,-28.09,-2.24,3200,200,35.55,7
197,-3.38,38.43,3200,201,13.65,7
198,-31.62,-4.20,3200,200,37.62,7
199,26.64,40.48,8000,201,33.38,7
