ID,X,Y,Channel,UF,Connected EDs
50,7.11,-6.72,0,0.00,34
51,-30.62,45.79,1,0.00,16
ID,X,Y,Period,GW ID,Dist. GW,SF
0,34.02,-10.56,3200,50,27.19,7
1,29.84,41.16,16000,50,53.00,7
2,-16.48,26.82,8000,51,23.66,7
3,5.40,-2.26,4000,50,4.77,7
4,-13.52,1.34,3200,50,22.15,7
5,41.62,13.57,4000,50,40.03,7
6,-35.84,10.70,16000,51,35.48,7
7,-25.71,-36.28,3200,50,44.17,7
8,-34.33,-9.91,16000,50,41.56,7
9,-39.12,49.89,16000,51,9.43,7
10,1.29,33.91,4000,51,34.05,7
11,-20.40,13.76,4000,51,33.63,7
12,-0.64,47.28,8000,51,30.02,7
13,27.14,2.67,3200,50,22.12,7
14,-9.98,39.15,8000,51,21.69,7
15,-14.75,30.77,3200,51,21.85,7
16,-43.02,44.93,4000,51,12.43,7
17,-41.39,-30.78,4000,50,54.14,7
18,39.02,-15.11,16000,50,33.00,7
19,-48.00,-4.23,16000,51,52.95,7
20,-26.17,47.06,3200,51,4.63,7
21,35.09,-23.33,4000,50,32.55,7
22,-12.48,26.02,4000,51,26.83,7
23,16.77,3.16,16000,50,13.82,7
24,-6.24,43.18,3200,51,24.53,7
25,22.10,-21.57,4000,50,21.10,7
26,14.00,-14.60,4000,50,10.47,7
27,-33.40,-5.99,3200,50,40.52,7
28,32.92,-16.97,16000,50,27.77,7
29,39.34,-14.96,4000,50,33.27,7
30,45.65,8.86,4000,50,41.57,7
31,35.87,-6.04,3200,50,28.77,7
32,-10.16,31.48,4000,51,24.98,7
33,41.10,-1.75,16000,50,34.35,7
34,45.03,42.01,16000,50,61.74,7
35,38.11,14.11,8000,50,37.34,7
36,11.96,-21.89,3200,50,15.94,7
37,-19.25,-5.30,16000,50,26.40,7
38,-31.25,-22.38,4000,50,41.43,7
39,-8.35,-33.04,3200,50,30.53,7
40,-39.68,-37.39,8000,50,55.95,7
41,26.05,48.48,3200,51,56.73,7
42,18.44,-11.68,4000,50,12.38,7
43,-13.13,-20.58,16000,50,24.54,7
44,8.45,-25.56,16000,50,18.89,7
45,23.21,-37.45,3200,50,34.70,7
46,-33.59,24.51,16000,51,21.49,7
47,45.01,-44.75,4000,50,53.69,7
48,-32.38,-25.99,3200,50,43.94,7
49,23.27,15.66,3200,50,27.60,7
