ID,X,Y,Channel,UF,Connected EDs
146,-39.03,17.46,320,500,38.86,7
147,21.95,-29.96,800,501,24.92,7
148,-18.43,-6.60,1600,501,28.60,7
149,-11.43,3.28,1600,500,26.03,7
150,5.54,-48.54,800,501,19.80,7
151,-11.78,-19.46,400,501,14.26,7
152,-23.96,14.97,400,500,25.69,7
153,41.96,18.60,320,500,44.26,7
154,19.78,-18.80,400,501,25.65,7
155,-49.40,3.30,320,500,53.65,7
156,11.84,14.27,400,500,18.62,7
157,-9.93,-13.78,400,501,18.25,7
158,30.19,17.78,1600,500,33.03,7
159,-46.71,-43.64,400,501,45.64,7
160,-31.24,11.90,400,500,33.56,7
161,6.78,-49.89,1600,501,21.56,7
162,-19.48,-23.84,400,501,17.87,7
163,35.76,-31.88,800,501,38.73,7
164,16.73,37.90,400,500,21.02,7
165,-18.68,38.50,1600,500,20.55,7
166,-34.29,0.35,320,500,42.51,7
167,17.57,40.42,1600,500,23.07,7
168,-10.55,20.61,320,500,11.32,7
169,4.74,23.90,320,500,7.06,7
170,-26.69,42.66,400,500,29.54,7
171,43.34,-0.56,400,500,52.75,7
172,43.91,29.96,320,500,45.43,7
173,9.45,15.72,320,500,15.91,7
174,43.59,-17.55,320,501,48.36,7
175,8.92,13.78,320,500,17.05,7
176,27.54,29.49,800,500,29.06,7
177,10.44,-2.94,1600,501,30.78,7
178,29.55,36.51,320,500,32.32,7
179,16.44,-8.75,400,501,29.26,7
180,9.69,14.56,400,500,16.93,7
181,-35.17,7.90,1600,500,38.92,7
182,20.09,1.82,320,500,33.38,7
183,1.50,-38.74,800,501,9.23,7
184,1.03,-45.15,320,501,15.04,7
185,-11.53,13.77,800,500,16.91,7
186,-35.60,-8.69,1600,501,39.34,7
187,-9.32,-48.25,400,501,18.71,7
188,7.37,31.29,400,500,9.66,7
189,-5.33,-2.26,320,501,28.49,7
190,-44.13,-42.57,400,501,42.86,7
191,9.73,-27.74,1600,501,13.02,7
192,13.02,42.35,400,500,20.85,7
193,-3.71,-6.14,320,501,24.52,7
194,45.27,44.89,320,500,49.90,7
195,26.70,-16.64,400,501,32.80,7
196,-28.09,-2.24,320,501,37.93,7
197,-3.38,38.43,320,500,11.28,7
198,-31.62,-4.20,320,501,39.01,7
199,26.64,40.48,800,500,31.01,7
200,26.16,46.35,800,500,33.52,7
201,-9.76,6.08,400,500,22.82,7
202,12.22,-30.90,800,501,15.18,7
203,-13.99,15.39,320,500,17.32,7
204,-28.93,10.65,320,500,32.15,7
205,-39.02,-12.64,1600,501,40.31,7
206,14.65,9.27,400,500,24.18,7
207,9.63,-44.11,400,501,18.43,7
208,6.36,-25.74,1600,501,10.54,7
209,-15.62,-49.09,320,501,22.36,7
210,10.14,27.07,320,500,11.58,7
211,43.33,-32.69,800,501,46.33,7
212,-1.23,29.52,400,500,2.21,7
213,46.57,-34.47,800,501,49.67,7
214,38.22,-13.40,320,501,44.65,7
215,24.76,-2.42,800,501,39.57,7
216,44.66,-37.77,320,501,48.15,7
217,12.32,21.87,320,500,14.80,7
218,-31.59,-21.77,1600,501,29.98,7
219,-29.70,12.61,1600,500,31.87,7
220,-37.33,-27.24,320,501,34.54,7
221,-48.61,-33.92,1600,501,45.77,7
222,-3.82,14.85,320,500,12.70,7
223,-39.91,11.42,1600,500,41.64,7
224,-10.63,-0.36,800,500,29.17,7
225,-20.68,-25.59,320,501,18.43,7
226,6.62,-30.93,1600,501,9.58,7
227,-6.82,31.39,320,500,6.74,7
228,-14.36,49.80,1600,500,25.92,7
229,2.35,-29.91,400,501,5.37,7
230,19.98,-17.24,320,501,26.57,7
231,14.67,-15.85,1600,501,23.02,7
232,26.67,30.33,400,500,28.27,7
233,18.19,40.42,800,500,23.59,7
234,25.25,-20.21,320,501,30.08,7
235,-31.09,9.11,1600,500,34.80,7
236,-39.85,-34.27,1600,501,37.07,7
237,-36.38,8.91,1600,500,39.50,7
238,38.96,44.55,1600,500,43.91,7
239,42.52,-3.09,800,501,53.18,7
240,8.70,-33.12,400,501,11.92,7
241,-2.36,31.55,320,500,4.33,7
242,2.65,8.23,400,500,19.53,7
243,-27.48,-23.58,400,501,25.52,7
244,3.82,-48.33,320,501,18.93,7
245,-15.25,-29.43,400,501,12.35,7
246,-9.90,-19.28,400,501,13.32,7
247,14.51,-5.67,800,501,30.49,7
248,20.32,-16.71,1600,501,27.14,7
249,25.92,-24.19,400,501,29.60,7
250,-48.38,34.51,320,500,47.49,7
251,10.08,-17.85,400,501,18.27,7
252,2.68,34.80,800,500,8.53,7
253,-24.38,-42.68,400,501,24.56,7
254,38.98,11.14,400,500,43.54,7
255,32.13,45.90,400,500,38.36,7
256,-15.60,-14.01,1600,501,20.91,7
257,-47.61,-49.49,800,501,48.46,7
258,-20.71,20.83,320,500,20.34,7
259,0.74,-3.25,1600,501,27.65,7
260,-30.90,-1.64,320,501,40.29,7
261,-45.66,-41.56,1600,501,44.07,7
262,21.14,11.12,1600,500,27.78,7
263,46.16,36.75,1600,500,48.52,7
264,-2.41,25.73,320,500,1.87,7
265,-49.30,7.86,400,500,51.67,7
266,24.37,42.26,1600,500,29.82,7
267,28.76,44.64,1600,500,34.81,7
268,-22.51,-26.07,320,501,20.08,7
269,-40.50,24.67,800,500,39.15,7
270,-32.67,43.77,320,500,35.30,7
271,-40.33,48.11,320,500,44.10,7
272,-15.85,19.25,800,500,16.52,7
273,-6.56,15.40,800,500,12.98,7
274,10.05,-37.00,1600,501,14.47,7
275,-12.20,-36.30,400,501,10.83,7
276,-38.55,38.07,400,500,38.64,7
277,-28.91,16.83,400,500,29.41,7
278,-18.77,44.32,320,500,24.27,7
279,-37.79,-46.17,400,501,38.13,7
280,-10.07,-28.84,800,501,7.34,7
281,-33.98,-19.18,800,501,33.08,7
282,-49.46,14.98,1600,500,49.58,7
283,-3.81,-41.58,320,501,10.96,7
284,28.59,18.47,320,500,31.31,7
285,36.72,-43.73,1600,501,41.78,7
286,2.71,-32.29,320,501,5.90,7
287,-39.05,-11.20,400,501,41.00,7
288,13.84,20.03,400,500,16.93,7
289,-9.34,32.24,400,500,9.31,7
290,42.16,-27.83,320,501,45.20,7
291,-12.58,-11.81,1600,501,21.16,7
292,30.80,-11.27,400,501,38.93,7
293,43.42,34.93,320,500,45.49,7
294,21.44,13.52,400,500,26.72,7
295,12.47,0.24,400,500,30.45,7
296,17.18,-47.05,320,501,25.97,7
297,9.97,-36.10,1600,501,14.03,7
298,-30.41,27.74,320,500,28.98,7
299,23.53,-31.60,400,501,26.51,7
300,-18.70,-39.44,320,501,18.03,7
301,-39.78,-2.02,800,501,46.64,7
302,-30.03,-21.23,400,501,28.66,7
303,44.70,-27.81,400,501,47.74,7
304,27.85,43.63,1600,500,33.52,7
305,-20.54,6.10,400,500,28.56,7
306,37.34,-26.72,400,501,40.49,7
307,12.94,33.26,320,500,15.55,7
308,27.33,-47.15,400,501,34.49,7
309,11.76,26.38,320,500,13.23,7
310,-21.57,-42.32,320,501,21.97,7
311,-32.73,-32.10,800,501,29.80,7
312,-5.70,-12.13,400,501,18.73,7
313,-39.93,-17.43,320,501,39.27,7
314,10.76,-39.58,320,501,16.37,7
315,24.97,-10.12,800,501,34.67,7
316,-10.58,-22.78,400,501,10.96,7
317,-43.18,40.15,800,500,43.67,7
318,38.12,17.48,800,500,40.76,7
319,-2.84,-20.76,1600,501,9.90,7
320,-25.39,7.67,800,500,30.99,7
321,-37.39,24.94,800,500,36.04,7
322,-1.41,-30.75,320,501,1.55,7
323,-36.66,-20.68,1600,501,35.15,7
324,-49.72,40.08,800,500,49.94,7
325,30.86,15.05,400,500,34.55,7
326,-32.46,-45.53,320,501,33.04,7
327,27.51,-38.70,320,501,31.51,7
328,-29.27,49.42,400,500,35.54,7
329,16.79,-3.42,320,501,33.65,7
330,39.23,21.19,800,500,41.13,7
331,-30.65,33.80,1600,500,29.92,7
332,17.36,-17.61,800,501,24.15,7
333,3.25,-4.28,400,501,27.10,7
334,21.71,-3.99,400,501,36.32,7
335,-49.42,-23.13,1600,501,47.06,7
336,19.34,-5.59,1600,501,33.55,7
337,15.31,-28.08,800,501,18.45,7
338,1.44,-7.36,800,501,23.71,7
339,-44.95,-40.57,320,501,43.15,7
340,37.90,48.66,400,500,44.75,7
341,-21.57,-31.99,800,501,18.66,7
342,-6.10,35.38,400,500,9.31,7
343,28.62,-11.37,1600,501,37.00,7
344,-7.34,-39.66,400,501,10.02,7
345,46.77,-39.08,320,501,50.44,7
346,-34.07,30.26,800,500,32.76,7
347,-10.43,-4.43,400,501,27.27,7
348,24.50,47.00,320,500,32.56,7
349,-41.15,-47.95,1600,501,41.92,7
350,39.79,39.95,1600,500,43.11,7
351,-8.09,-31.62,1600,501,5.22,7
352,27.84,12.28,1600,500,32.92,7
353,-3.85,-9.10,800,501,21.57,7
354,10.18,33.55,400,500,13.18,7
355,-29.78,30.32,400,500,28.50,7
356,-42.87,46.26,800,500,45.55,7
357,-11.55,-14.18,320,501,18.58,7
358,41.69,-39.68,320,501,45.55,7
359,37.56,-30.82,320,501,40.52,7
360,42.87,-41.03,320,501,46.99,7
361,46.84,0.88,1600,500,55.04,7
362,-31.18,-21.28,400,501,29.73,7
363,-23.81,24.87,1600,500,22.51,7
364,22.18,-14.95,320,501,29.64,7
365,-21.49,5.27,400,500,29.80,7
366,45.77,12.41,400,500,49.51,7
367,-6.71,-49.14,320,501,18.86,7
368,-13.63,42.54,1600,500,19.50,7
369,-23.54,30.10,800,500,22.28,7
370,-31.40,22.97,800,500,30.28,7
371,-49.30,19.81,320,500,48.46,7
372,-48.83,38.63,1600,500,48.73,7
373,13.92,-35.18,320,501,17.47,7
374,17.57,37.01,800,500,21.33,7
375,4.77,-34.48,320,501,8.63,7
376,-27.70,-38.71,800,501,26.02,7
377,36.08,4.58,800,500,43.87,7
378,35.68,40.95,800,500,39.54,7
379,45.61,-32.59,1600,501,48.61,7
380,-25.28,-13.98,320,501,27.86,7
381,12.79,-13.29,400,501,23.44,7
382,1.74,-12.12,400,501,19.12,7
383,19.41,-48.20,400,501,28.43,7
384,11.95,19.37,400,500,15.57,7
385,39.54,-25.86,400,501,42.76,7
386,22.40,-3.56,320,501,37.11,7
387,-32.33,-17.48,800,501,32.19,7
388,13.79,-31.80,1600,501,16.79,7
389,-47.54,-36.19,800,501,44.93,7
390,-28.77,-11.47,320,501,32.16,7
391,-37.03,-48.68,1600,501,38.55,7
392,24.52,3.06,400,500,35.53,7
393,-25.30,-27.54,400,501,22.56,7
394,39.71,34.41,1600,500,41.75,7
395,-8.28,23.95,800,500,7.64,7
396,-40.75,-3.66,320,501,46.45,7
397,38.07,14.01,800,500,41.69,7
398,-28.53,-22.20,800,501,26.93,7
399,-4.17,-19.74,400,501,10.98,7
400,37.59,1.48,320,500,46.81,7
401,15.38,14.45,320,500,21.18,7
402,29.87,-11.03,400,501,38.25,7
403,-17.75,13.67,400,500,21.28,7
404,36.42,3.37,400,500,44.80,7
405,-40.04,45.09,800,500,42.49,7
406,7.65,-45.66,320,501,18.38,7
407,1.77,42.41,800,500,15.42,7
408,28.41,-36.12,400,501,31.85,7
409,-26.74,9.71,1600,500,30.83,7
410,31.91,-2.70,400,501,44.70,7
411,29.09,-37.32,1600,501,32.74,7
412,27.59,42.55,400,500,32.78,7
413,-20.86,-25.20,1600,501,18.71,7
414,-46.84,-38.78,400,501,44.63,7
415,11.59,-28.82,400,501,14.66,7
416,43.96,28.83,400,500,45.43,7
417,22.68,-19.40,400,501,28.00,7
418,-34.59,-40.99,320,501,33.27,7
419,35.94,-17.73,800,501,40.99,7
420,36.73,-35.82,320,501,40.03,7
421,-10.99,43.27,320,500,18.59,7
