ID,X,Y,Channel,UF,Connected EDs
1000,28.15,-0.48,0,0.05,483
1001,-24.40,7.88,1,0.05,517
351,-8.09,-31.62,16000,1001,42.73,7
352,27.84,12.28,16000,1000,12.76,7
353,-3.85,-9.10,8000,1001,26.65,7
354,10.18,33.55,4000,1000,38.48,7
355,-29.78,30.32,4000,1001,23.08,7
356,-42.87,46.26,8000,1001,42.59,7
357,-11.55,-14.18,3200,1001,25.52,7
358,41.69,-39.68,3200,1000,41.47,7
359,37.56,-30.82,3200,1000,31.77,7
360,42.87,-41.03,3200,1000,43.14,7
361,46.84,0.88,16000,1000,18.74,7
362,-31.18,-21.28,4000,1001,29.94,7
363,-23.81,24.87,16000,1001,17.00,7
364,22.18,-14.95,3200,1000,15.65,7
365,-21.49,5.27,4000,1001,3.91,7
366,45.77,12.41,4000,1000,21.83,7
367,-6.71,-49.14,3200,1001,59.70,7
368,-13.63,42.54,16000,1001,36.30,7
369,-23.54,30.10,8000,1001,22.24,7
370,-31.40,22.97,8000,1001,16.64,7
371,-49.30,19.81,3200,1001,27.62,7
372,-48.83,38.63,16000,1001,39.28,7
373,13.92,-35.18,3200,1000,37.50,7
374,17.57,37.01,8000,1000,38.95,7
375,4.77,-34.48,3200,1000,41.26,7
376,-27.70,-38.71,8000,1001,46.70,7
377,36.08,4.58,8000,1000,9.41,7
378,35.68,40.95,8000,1000,42.11,7
379,45.61,-32.59,16000,1000,36.55,7
380,-25.28,-13.98,3200,1001,21.88,7
381,12.79,-13.29,4000,1000,20.00,7
382,1.74,-12.12,4000,1000,28.86,7
383,19.41,-48.20,4000,1000,48.51,7
384,11.95,19.37,4000,1000,25.62,7
385,39.54,-25.86,4000,1000,27.82,7
386,22.40,-3.56,3200,1000,6.52,7
387,-32.33,-17.48,8000,1001,26.57,7
388,13.79,-31.80,16000,1000,34.45,7
389,-47.54,-36.19,8000,1001,49.78,7
390,-28.77,-11.47,3200,1001,19.84,7
391,-37.03,-48.68,16000,1001,57.96,7
392,24.52,3.06,4000,1000,5.07,7
393,-25.30,-27.54,4000,1001,35.43,7
394,39.71,34.41,16000,1000,36.76,7
395,-8.28,23.95,8000,1001,22.76,7
396,-40.75,-3.66,3200,1001,20.01,7
397,38.07,14.01,8000,1000,17.56,7
398,-28.53,-22.20,8000,1001,30.36,7
399,-4.17,-19.74,4000,1001,34.23,7
400,37.59,1.48,3200,1000,9.65,7
401,15.38,14.45,3200,1000,19.65,7
402,29.87,-11.03,4000,1000,10.69,7
403,-17.75,13.67,4000,1001,8.81,7
404,36.42,3.37,4000,1000,9.12,7
405,-40.04,45.09,8000,1001,40.36,7
406,7.65,-45.66,3200,1000,49.62,7
407,1.77,42.41,8000,1001,43.33,7
408,28.41,-36.12,4000,1000,35.64,7
409,-26.74,9.71,16000,1001,2.98,7
410,31.91,-2.70,4000,1000,4.37,7
411,29.09,-37.32,16000,1000,36.85,7
412,27.59,42.55,4000,1000,43.03,7
413,-20.86,-25.20,16000,1001,33.27,7
414,-46.84,-38.78,4000,1001,51.78,7
415,11.59,-28.82,4000,1000,32.82,7
416,43.96,28.83,4000,1000,33.30,7
417,22.68,-19.40,4000,1000,19.69,7
418,-34.59,-40.99,3200,1001,49.92,7
419,35.94,-17.73,8000,1000,18.93,7
420,36.73,-35.82,3200,1000,36.37,7
421,-10.99,43.27,3200,1001,37.85,7
422,5.73,20.86,3200,1000,30.95,7
423,-38.58,-50.00,16000,1001,59.59,7
424,-19.22,-46.83,8000,1001,54.96,7
425,-46.50,14.75,8000,1001,23.14,7
426,21.32,8.72,8000,1000,11.46,7
427,-6.53,-18.60,4000,1001,31.94,7
428,-41.96,-3.18,4000,1001,20.76,7
429,36.49,-17.24,3200,1000,18.72,7
430,-25.35,-30.51,16000,1001,38.40,7
431,-39.89,8.50,16000,1001,15.50,7
432,-41.74,-35.77,3200,1001,46.97,7
433,48.95,-24.35,3200,1000,31.67,7
434,-35.55,6.43,3200,1001,11.25,7
435,-8.84,9.93,8000,1001,15.69,7
436,39.04,-18.75,16000,1000,21.27,7
437,-34.24,24.72,8000,1001,19.51,7
438,23.07,32.76,3200,1000,33.63,7
439,-10.61,19.25,16000,1001,17.87,7
440,-12.01,43.90,8000,1001,38.09,7
441,0.76,-45.99,3200,1000,53.12,7
442,6.81,-37.73,16000,1000,42.93,7
443,-16.28,-38.78,8000,1001,47.36,7
444,-39.37,-24.33,3200,1001,35.52,7
445,40.70,16.82,8000,1000,21.38,7
446,-14.46,5.86,3200,1001,10.14,7
447,-10.91,21.62,4000,1001,19.25,7
448,24.05,-5.31,8000,1000,6.34,7
449,5.82,34.08,16000,1001,40.00,7
450,20.36,-27.93,16000,1000,28.54,7
451,-45.61,22.83,16000,1001,25.95,7
452,46.92,-20.36,16000,1000,27.34,7
453,-46.32,13.35,8000,1001,22.59,7
454,-13.91,23.98,4000,1001,19.22,7
455,-25.07,14.68,16000,1001,6.84,7
456,23.69,-49.78,3200,1000,49.50,7
457,3.70,-10.69,8000,1000,26.49,7
458,-41.56,-36.65,3200,1001,47.72,7
459,-4.06,19.17,3200,1001,23.26,7
460,2.68,-10.47,3200,1000,27.35,7
461,3.33,-6.08,4000,1000,25.45,7
462,7.98,-9.16,16000,1000,21.96,7
463,24.89,-5.48,4000,1000,5.96,7
464,-46.97,30.61,8000,1001,32.04,7
465,6.84,-44.46,16000,1000,48.87,7
466,27.47,29.23,16000,1000,29.72,7
467,3.96,-17.07,8000,1000,29.33,7
468,-47.93,-8.63,4000,1001,28.74,7
469,44.87,37.31,8000,1000,41.32,7
470,21.75,-10.01,4000,1000,11.48,7
471,20.70,43.32,16000,1000,44.43,7
472,-7.52,1.29,8000,1001,18.11,7
473,-6.11,-23.81,3200,1001,36.59,7
474,-41.34,-20.78,4000,1001,33.29,7
475,-2.59,36.06,3200,1001,35.63,7
476,0.84,13.52,4000,1001,25.86,7
477,4.49,-32.52,3200,1000,39.83,7
478,47.45,-30.45,8000,1000,35.64,7
479,3.77,-35.58,16000,1000,42.73,7
480,29.26,36.18,4000,1000,36.67,7
481,-5.72,6.88,4000,1001,18.70,7
482,3.22,49.35,16000,1001,49.83,7
483,-46.99,-6.75,8000,1001,26.92,7
484,47.31,1.90,4000,1000,19.31,7
485,22.24,49.31,8000,1000,50.14,7
486,2.70,0.15,16000,1000,25.45,7
487,-37.60,-45.36,8000,1001,54.86,7
488,-44.97,-47.91,8000,1001,59.47,7
489,-10.97,5.85,4000,1001,13.58,7
490,10.34,-14.89,8000,1000,22.91,7
491,-28.35,29.39,16000,1001,21.87,7
492,26.27,-17.39,16000,1000,17.01,7
493,32.18,-14.38,8000,1000,14.48,7
494,-35.71,-17.07,3200,1001,27.39,7
495,25.61,-44.83,3200,1000,44.42,7
496,-27.00,7.87,8000,1001,2.60,7
497,-16.09,20.27,4000,1001,14.91,7
498,12.30,25.29,4000,1000,30.26,7
499,-39.76,-35.68,16000,1001,46.18,7
500,22.61,24.66,8000,1000,25.75,7
501,-28.84,46.31,8000,1001,38.69,7
502,-23.42,22.58,4000,1001,14.73,7
503,-18.64,4.76,3200,1001,6.54,7
504,29.38,19.05,8000,1000,19.57,7
505,29.30,-5.34,8000,1000,4.99,7
506,28.53,17.66,3200,1000,18.15,7
507,-22.08,-48.43,4000,1001,56.36,7
508,31.94,13.87,8000,1000,14.84,7
509,-11.96,24.11,4000,1001,20.45,7
510,0.00,-3.27,8000,1001,26.83,7
511,47.07,17.89,16000,1000,26.37,7
512,-26.48,44.47,3200,1001,36.65,7
513,32.59,-24.17,8000,1000,24.11,7
514,27.27,-44.80,16000,1000,44.33,7
515,-45.12,34.50,4000,1001,33.74,7
516,-12.34,13.04,8000,1001,13.12,7
517,-21.69,40.95,8000,1001,33.19,7
518,39.23,22.89,3200,1000,25.87,7
519,-24.56,-39.07,4000,1001,46.94,7
520,25.98,10.94,16000,1000,11.62,7
521,-48.83,8.00,3200,1001,24.43,7
522,-27.32,31.53,3200,1001,23.83,7
523,-33.24,14.12,16000,1001,10.82,7
524,15.61,-8.61,16000,1000,14.94,7
525,33.51,-3.73,3200,1000,6.26,7
526,-3.94,33.94,4000,1001,33.13,7
527,26.29,-37.75,8000,1000,37.32,7
528,-41.92,-48.52,16000,1001,59.06,7
529,-46.26,-23.08,8000,1001,37.90,7
530,23.51,-47.10,3200,1000,46.85,7
531,40.02,-45.92,4000,1000,46.97,7
532,24.41,-23.24,8000,1000,23.07,7
533,3.26,-6.48,3200,1000,25.60,7
534,7.95,-40.87,8000,1000,45.16,7
535,17.84,42.64,3200,1000,44.33,7
536,12.22,-11.30,4000,1000,19.25,7
537,-30.36,-35.01,3200,1001,43.30,7
538,18.02,-26.93,3200,1000,28.33,7
539,39.28,-23.19,16000,1000,25.29,7
540,-28.52,-49.68,16000,1001,57.70,7
541,-35.39,40.34,16000,1001,34.27,7
542,15.75,14.74,8000,1000,19.63,7
543,48.42,-31.99,3200,1000,37.47,7
544,45.21,25.96,3200,1000,31.46,7
545,-16.62,-6.21,3200,1001,16.09,7
546,-32.17,-43.98,8000,1001,52.44,7
547,36.21,-24.34,8000,1000,25.19,7
548,16.85,43.68,4000,1000,45.58,7
549,-1.04,32.96,3200,1001,34.27,7
550,8.00,-45.56,3200,1000,49.38,7
551,19.93,-30.95,3200,1000,31.56,7
552,35.95,34.80,8000,1000,36.13,7
553,-21.28,33.22,4000,1001,25.53,7
554,-34.99,28.43,8000,1001,23.12,7
555,-39.57,-38.19,3200,1001,48.50,7
556,48.49,-20.36,3200,1000,28.44,7
557,-24.75,-34.14,16000,1001,42.02,7
558,17.00,32.71,16000,1000,35.01,7
559,-18.18,-18.33,3200,1001,26.94,7
560,-26.56,39.66,3200,1001,31.86,7
561,-34.61,9.60,16000,1001,10.35,7
562,47.68,-4.46,16000,1000,19.93,7
563,-5.29,24.26,3200,1001,25.17,7
564,-40.25,39.27,4000,1001,35.17,7
565,0.76,49.71,4000,1001,48.81,7
566,-14.45,48.20,16000,1001,41.53,7
567,-23.64,-26.55,16000,1001,34.44,7
568,-7.17,40.45,16000,1001,36.85,7
569,2.98,-27.73,8000,1000,37.10,7
570,-3.92,-4.28,16000,1001,23.81,7
571,-6.39,11.11,3200,1001,18.30,7
572,10.20,8.79,8000,1000,20.20,7
573,11.59,-46.50,16000,1000,48.91,7
574,-3.79,-36.74,3200,1000,48.33,7
575,-40.75,14.01,3200,1001,17.47,7
576,34.10,49.56,3200,1000,50.39,7
577,38.60,-24.08,16000,1000,25.81,7
578,-41.04,18.75,16000,1001,19.88,7
579,-37.98,-28.27,8000,1001,38.61,7
580,-3.25,17.81,4000,1001,23.36,7
581,21.14,-38.58,8000,1000,38.74,7
582,5.13,21.62,3200,1000,31.91,7
583,34.66,-16.78,3200,1000,17.55,7
584,38.45,29.42,16000,1000,31.63,7
585,31.52,38.67,4000,1000,39.30,7
586,24.29,22.78,4000,1000,23.58,7
587,15.26,11.38,3200,1000,17.52,7
588,29.68,20.34,4000,1000,20.88,7
589,34.55,32.37,3200,1000,33.46,7
590,-38.30,-20.88,4000,1001,31.94,7
591,34.56,-49.74,4000,1000,49.67,7
592,-31.46,5.39,8000,1001,7.49,7
593,-38.70,-9.95,4000,1001,22.85,7
594,-42.44,-21.49,4000,1001,34.47,7
595,-32.92,-39.97,8000,1001,48.60,7
596,40.61,34.32,16000,1000,36.96,7
597,13.71,-0.42,3200,1000,14.44,7
598,12.72,-20.74,8000,1000,25.47,7
599,-19.51,-36.19,8000,1001,44.34,7
600,-30.01,-24.49,4000,1001,32.85,7
