ID,X,Y,Channel,UF,Connected EDs
391,-370.34,-486.84,16000,50001,181.65,9
392,245.15,30.55,4000,50004,102.48,8
393,-253.01,-275.36,4000,50001,124.62,8
394,397.06,344.11,16000,50006,67.84,8
395,-82.83,239.47,8000,50010,117.06,8
396,-407.51,-36.56,3200,50005,92.54,8
397,380.73,140.10,8000,50004,102.72,8
398,-285.26,-222.00,8000,50001,121.67,8
399,-41.73,-197.42,4000,50009,157.52,9
400,375.93,14.85,3200,50004,40.55,7
401,153.76,144.51,3200,50008,186.07,9
402,298.71,-110.33,4000,50004,160.83,9
403,-177.55,136.66,4000,50010,101.75,8
404,364.19,33.71,4000,50004,19.72,7
405,-400.37,450.89,8000,50002,120.75,8
406,76.48,-456.62,3200,50003,211.01,9
407,17.72,424.10,8000,50000,72.80,8
408,284.14,-361.16,4000,50007,87.54,8
409,-267.43,97.11,16000,50005,104.53,8
410,319.10,-26.95,4000,50004,75.38,8
411,290.92,-373.19,16000,50007,86.70,8
412,275.90,425.51,4000,50006,94.91,8
413,-208.57,-252.04,16000,50009,131.54,9
414,-468.39,-387.84,4000,50001,125.44,9
415,115.89,-288.21,4000,50003,38.61,7
416,439.65,288.27,4000,50006,125.04,9
417,226.85,-194.01,4000,50003,112.04,8
418,-345.86,-409.87,3200,50001,108.36,8
419,359.44,-177.31,8000,50007,152.12,9
420,367.32,-358.20,3200,50007,28.95,7
421,-109.95,432.72,3200,50000,143.05,9
422,57.29,208.62,3200,50000,151.53,9
423,-385.80,-499.95,16000,50001,195.09,9
424,-192.24,-468.35,8000,50009,152.94,9
425,-464.96,147.55,8000,50005,191.23,9
426,213.20,87.20,8000,50004,140.74,9
427,-65.26,-185.96,4000,50009,159.79,9
428,-419.62,-31.82,4000,50005,100.79,8
429,364.87,-172.37,3200,50007,156.92,9
430,-253.52,-305.05,16000,50001,120.48,8
431,-398.88,85.00,16000,50005,100.28,8
432,-417.42,-357.71,3200,50001,68.12,8
433,489.54,-243.51,3200,50007,150.66,9
434,-355.53,64.25,3200,50005,57.75,7
435,-88.45,99.29,8000,50010,26.03,7
436,390.42,-187.51,16000,50007,143.93,9
437,-342.45,247.23,8000,50002,100.84,8
438,230.68,327.61,3200,50006,100.50,8
439,-106.07,192.49,16000,50010,75.81,8
440,-120.13,438.96,8000,50000,154.97,9
441,7.62,-459.91,3200,50009,168.56,9
442,68.08,-377.34,16000,50003,139.67,9
443,-162.85,-387.79,8000,50009,71.61,8
444,-393.73,-243.33,3200,50001,64.97,8
445,407.05,168.22,8000,50004,138.83,9
446,-144.63,58.64,3200,50010,93.22,8
447,-109.11,216.20,4000,50010,99.06,8
448,240.45,-53.12,8000,50004,143.48,9
449,58.20,340.80,16000,50000,51.31,7
450,203.57,-279.32,16000,50003,76.72,8
451,-456.11,228.30,16000,50002,168.62,9
452,469.21,-203.63,16000,50007,162.82,9
453,-463.18,133.52,8000,50005,180.29,9
454,-139.09,239.79,4000,50010,132.76,9
455,-250.74,146.84,16000,50005,155.32,9
456,236.90,-497.79,3200,50007,212.07,9
457,37.03,-106.90,8000,50008,140.58,9
458,-415.61,-366.45,3200,50001,74.03,8
459,-40.64,191.75,3200,50010,78.06,8
460,26.83,-104.68,3200,50008,136.55,9
461,33.25,-60.79,4000,50008,94.94,8
462,79.77,-91.58,16000,50008,142.12,9
463,248.94,-54.77,4000,50004,138.46,9
464,-469.68,306.15,8000,50002,138.83,9
465,68.38,-444.59,16000,50003,201.81,9
466,274.66,292.31,16000,50006,77.32,8
467,39.58,-170.66,8000,50003,123.37,8
468,-479.29,-86.27,4000,50005,179.81,9
469,448.71,373.10,8000,50006,122.24,8
470,217.51,-100.08,4000,50003,175.36,9
471,207.00,433.18,16000,50006,149.58,9
472,-75.23,12.94,8000,50008,83.87,8
473,-61.08,-238.12,3200,50009,112.46,8
474,-413.40,-207.79,4000,50001,105.10,8
475,-25.94,360.59,3200,50000,35.13,7
476,8.37,135.25,4000,50010,86.09,8
477,44.89,-325.17,3200,50003,112.82,8
478,474.50,-304.46,8000,50007,111.61,8
479,37.66,-355.75,16000,50003,139.24,9
480,292.57,361.76,4000,50006,39.56,7
481,-57.21,68.75,4000,50010,57.26,7
482,32.22,493.53,16000,50000,143.62,9
