ID,X,Y,Channel,UF,Connected EDs
5001,-331.65,220.61,0,0.19,1298
5003,264.66,344.60,1,0.18,1182
5002,-242.52,-331.14,2,0.20,1301
5000,349.77,-235.48,3,0.18,1219
ID,X,Y,Period,GW ID,Dist. GW,SF
0,340.19,-105.62,3600,5000,130.22,9
1,298.44,411.65,3600,5003,75.08,8
2,-164.78,268.23,3600,5001,173.53,9
3,53.97,-22.60,3600,5000,364.44,10
4,-135.22,13.40,3600,5001,285.52,10
5,416.20,135.71,3600,5003,258.06,10
6,-358.40,106.97,3600,5001,116.75,8
7,-257.11,-362.77,3600,5002,34.83,7
8,-343.32,-99.06,3600,5002,253.03,10
9,-391.19,498.92,3600,5001,284.61,10
10,12.93,339.11,3600,5003,251.79,10
11,-203.97,137.55,3600,5001,152.32,9
12,-6.42,472.78,3600,5003,299.85,10
13,271.36,26.74,3600,5000,273.70,10
14,-99.77,391.53,3600,5001,288.06,10
15,-147.54,307.72,3600,5001,203.68,9
16,-430.24,449.33,3600,5001,249.06,9
17,-413.94,-307.79,3600,5002,173.00,9
18,390.23,-151.11,3600,5000,93.58,8
19,-479.98,-42.30,3600,5001,301.86,10
20,-261.72,470.63,3600,5001,259.62,10
21,350.92,-233.33,3600,5000,2.44,7
22,-124.79,260.25,3600,5001,210.62,9
23,167.72,31.61,3600,5000,323.23,10
24,-62.36,431.84,3600,5003,338.46,10
25,220.95,-215.71,3600,5000,130.33,9
26,139.98,-145.95,3600,5000,228.10,9
27,-334.03,-59.90,3600,5001,280.52,10
28,329.20,-169.66,3600,5000,68.96,8
29,393.37,-149.64,3600,5000,96.28,8
30,456.47,88.64,3600,5003,319.85,10
31,358.68,-60.44,3600,5000,175.27,9
32,-101.56,314.77,3600,5001,248.61,9
33,410.97,-17.51,3600,5000,226.40,9
34,450.25,420.13,3600,5003,200.37,9
35,381.06,141.08,3600,5003,234.45,9
36,119.60,-218.94,3600,5000,230.77,9
37,-192.54,-52.97,3600,5002,282.63,10
38,-312.47,-223.77,3600,5002,128.14,9
39,-83.50,-330.39,3600,5002,159.03,9
40,-396.83,-373.92,3600,5002,160.13,9
41,260.48,484.75,3600,5003,140.22,9
42,184.45,-116.81,3600,5000,203.51,9
43,-131.34,-205.84,3600,5002,167.52,9
44,84.49,-255.59,3600,5000,266.04,10
45,232.15,-374.53,3600,5000,182.12,9
46,-335.90,245.07,3600,5001,24.83,7
47,450.10,-447.47,3600,5000,234.53,9
48,-323.79,-259.94,3600,5002,108.04,8
49,232.65,156.56,3600,5003,190.74,9
50,139.46,259.73,3600,5003,151.25,9
51,-365.10,20.21,3600,5001,203.17,9
52,-430.09,-295.34,3600,5002,190.95,9
53,319.68,73.32,3600,5003,276.80,10
54,-448.06,-342.19,900,5002,205.83,9
55,-295.67,389.96,3600,5001,173.12,9
56,497.80,-445.94,3600,5000,257.31,10
57,-427.67,-495.84,3600,5002,247.80,9
58,93.89,-319.63,3600,5000,269.36,10
59,-108.31,413.03,3600,5001,294.80,10
60,-140.90,52.49,3600,5001,254.26,10
61,-47.42,187.39,3600,5001,286.16,10
62,30.81,257.29,3600,5003,249.62,9
63,492.23,76.97,3600,5000,343.40,10
64,247.81,128.91,3600,5003,216.35,9
65,247.80,333.24,3600,5003,20.33,7
66,373.27,331.04,1800,5003,109.46,8
67,243.81,403.37,900,5003,62.36,7
68,166.88,-2.74,3600,5000,296.00,10
69,330.01,388.95,3600,5003,78.98,8
70,149.71,-251.96,3600,5000,200.74,9
71,-270.86,200.62,3600,5001,63.99,8
72,-171.22,-268.57,3600,5002,94.86,8
73,133.07,-276.34,3600,5000,220.52,9
74,10.69,471.47,3600,5003,283.90,10
75,46.11,219.27,3600,5003,251.94,10
76,-28.52,92.54,3600,5001,329.08,10
77,-49.08,-163.65,3600,5002,255.88,10
78,-65.49,-496.77,3600,5002,242.44,9
79,98.48,333.24,3600,5003,166.56,9
80,175.48,-17.05,3600,5000,279.45,10
81,-195.04,212.09,3600,5001,136.87,9
82,121.82,-459.14,3600,5000,319.34,10
83,195.98,173.94,3600,5003,183.96,9
84,-152.88,-315.38,3600,5002,91.02,8
85,127.16,230.73,3600,5003,178.53,9
86,240.44,-297.79,3600,5000,125.84,9
87,184.76,153.13,3600,5003,207.47,9
88,32.44,-412.36,3600,5002,286.71,10
89,377.38,186.12,3600,5003,194.48,9
90,-388.72,-138.40,3600,5002,241.91,9
91,93.21,166.56,3600,5003,247.17,9
92,275.77,-211.62,3600,5000,77.75,8
93,-310.25,484.36,3600,5001,264.62,10
94,327.39,-168.52,3600,5000,70.60,8
95,-63.50,458.64,3600,5003,347.41,10
96,264.87,199.08,3600,5003,145.52,9
97,185.79,-116.17,3600,5000,202.80,9
98,443.05,416.27,3600,5003,192.25,9
99,-296.45,293.66,3600,5001,81.08,8
100,-202.71,404.93,3600,5001,224.94,9
101,373.98,-1.86,3600,5000,234.88,9
102,-337.24,-226.09,3600,5002,141.45,9
103,-7.60,-36.34,3600,5002,376.96,10
104,-4.02,-208.95,3600,5002,267.98,10
105,184.18,227.55,3600,5003,142.05,9
106,103.11,-7.58,3600,5000,335.83,10
107,224.25,-321.79,3600,5000,152.33,9
108,-1.47,-378.74,3600,5002,245.71,9
109,-139.56,-175.19,3600,5002,186.87,9
110,408.48,122.10,3600,5003,264.94,10
111,318.13,-3.93,3600,5000,233.71,9
112,-105.67,158.83,3600,5001,234.27,9
113,-241.09,-348.77,3600,5002,17.69,7
114,-392.15,147.21,3600,5001,95.12,8
115,-211.73,-168.61,3600,5002,165.42,9
116,-72.67,434.49,3600,5001,335.88,10
117,-234.54,158.75,3600,5001,115.14,8
118,-12.57,-342.73,3600,5002,230.24,9
119,125.67,17.71,3600,5000,338.13,10
120,57.56,-73.80,3600,5000,333.96,10
121,-105.61,-255.67,3600,5002,156.33,9
122,229.36,138.65,900,5003,208.95,9
123,-161.76,397.56,3600,5001,245.30,9
124,-89.21,-494.59,3600,5002,224.10,9
125,274.39,-206.32,3600,5000,80.83,8
126,365.53,221.01,3600,5003,159.53,9
127,-50.89,486.47,3600,5003,345.98,10
128,-289.12,-26.11,3600,5001,250.36,10
129,-406.08,-400.44,3600,5002,177.63,9
130,-198.24,157.12,3600,5001,147.75,9
131,-368.30,-448.49,3600,5002,172.02,9
132,-42.28,280.87,3600,5001,295.57,10
133,-57.44,-380.89,3600,5002,191.65,9
134,78.63,29.90,3600,5003,365.57,10
135,-138.08,-195.71,3600,5002,171.02,9
136,-23.42,-330.18,3600,5002,219.11,9
137,25.75,118.93,3600,5003,328.64,10
138,-266.34,329.81,3600,5001,127.24,9
139,-401.16,423.73,3600,5001,214.68,9
140,-18.27,-274.51,3600,5002,231.30,9
141,-209.17,-142.81,3600,5002,191.26,9
142,-155.75,314.91,3600,5001,199.58,9
143,-463.67,-242.53,3600,5002,238.24,9
144,125.96,336.10,3600,5003,138.95,9
145,-278.99,-301.98,3600,5002,46.69,7
146,-390.27,174.61,3600,5001,74.52,8
147,219.46,-299.65,3600,5000,145.25,9
148,-184.34,-65.99,3600,5002,271.46,10
149,-114.25,32.85,3600,5001,287.26,10
150,55.40,-485.42,3600,5002,335.50,10
151,-117.83,-194.59,3600,5002,184.91,9
152,-239.56,149.66,3600,5001,116.26,8
153,419.59,185.99,3600,5003,221.72,9
154,197.85,-188.05,3600,5000,159.15,9
155,-494.00,32.96,3600,5001,248.13,9
156,118.45,142.69,3600,5003,249.29,9
157,-99.29,-137.85,3600,5002,240.58,9
158,301.90,177.81,3600,5003,170.89,9
159,-467.11,-436.44,3600,5002,248.04,9
160,-312.38,118.96,3600,5001,103.46,8
161,67.83,-498.87,3600,5002,352.78,10
162,-194.76,-238.43,3600,5002,104.29,8
163,357.56,-318.84,3600,5000,83.72,8
164,167.34,379.01,3600,5003,103.22,8
165,-186.77,385.01,3600,5001,219.13,9
166,-342.86,3.46,3600,5001,217.44,9
167,175.65,404.17,3600,5003,107.10,8
168,-105.48,206.07,3600,5001,226.64,9
169,47.40,238.96,3600,5003,241.58,9
170,-266.88,426.58,3600,5001,215.91,9
171,433.42,-5.59,3600,5000,244.63,9
172,439.13,299.65,3600,5003,180.17,9
173,94.50,157.20,900,5003,253.13,10
174,435.85,-175.46,3600,5000,104.94,8
175,89.16,137.77,3600,5003,271.25,10
176,275.42,294.91,3600,5003,50.84,7
177,104.38,-29.44,3600,5000,320.42,10
178,295.49,365.09,3600,5003,37.02,7
179,164.41,-87.52,3600,5000,237.17,9
180,96.90,145.60,3600,5003,260.27,10
181,-351.66,79.02,3600,5001,143.00,9
182,200.91,18.15,3600,5000,294.09,10
183,15.05,-387.35,3600,5002,263.64,10
184,10.35,-451.50,3600,5002,280.06,10
185,-115.34,137.66,3600,5001,231.67,9
186,-356.02,-86.92,3600,5002,269.30,10
187,-93.23,-482.54,3600,5002,212.63,9
188,73.72,312.95,3600,5003,193.54,9
189,-53.26,-22.64,900,5002,361.93,10
190,-441.28,-425.74,3600,5002,220.12,9
191,97.28,-277.40,3600,5000,255.95,10
192,130.24,423.51,3600,5003,155.87,9
