ID,X,Y,Channel,UF,Connected EDs
544,452.07,259.59,320,1042,63.01,8
545,-166.17,-62.06,320,1011,37.39,7
546,-321.69,-439.84,800,1016,66.18,8
547,362.15,-243.42,800,1023,23.81,7
548,168.47,436.75,400,1062,26.38,7
549,-10.40,329.57,320,1018,38.30,7
550,79.97,-455.63,320,1024,73.84,8
551,199.34,-309.50,320,1034,57.68,7
552,359.48,348.02,800,1010,48.36,7
553,-212.82,332.22,400,1086,74.37,8
554,-349.90,284.29,800,1081,38.34,7
555,-395.67,-381.87,320,1084,75.09,8
556,484.93,-203.56,320,1090,113.54,8
557,-247.47,-341.41,1600,1068,47.04,7
558,170.02,327.06,1600,1072,42.93,7
559,-181.81,-183.35,320,1014,42.67,7
560,-265.56,396.62,320,1086,26.38,7
561,-346.08,95.96,1600,1076,23.61,7
562,476.80,-44.56,1600,1057,56.96,7
563,-52.88,242.62,320,1030,56.62,7
564,-402.46,392.72,400,1082,75.49,8
565,7.56,497.05,400,1060,60.93,7
566,-144.49,481.98,1600,1008,42.52,7
567,-236.38,-265.49,1600,1074,27.79,7
568,-71.69,404.54,1600,1008,72.66,8
569,29.75,-277.27,800,1064,89.06,8
570,-39.23,-42.83,1600,1021,72.22,8
571,-63.85,111.09,320,1039,24.74,7
572,102.03,87.89,800,1059,44.86,7
573,115.94,-464.99,1600,1026,71.77,8
574,-37.93,-367.44,320,1054,29.25,7
575,-407.51,140.11,320,1089,42.63,7
576,341.04,495.62,320,1015,47.51,7
577,386.03,-240.76,1600,1023,26.14,7
578,-410.39,187.55,1600,1089,68.92,8
579,-379.76,-282.70,800,1004,30.19,7
580,-32.47,178.07,400,1039,50.37,7
581,211.43,-385.78,800,1029,31.53,7
582,51.30,216.25,320,1025,31.83,7
583,346.61,-167.82,320,1041,77.85,8
584,384.54,294.25,1600,1042,66.53,8
585,315.20,386.74,400,1015,64.43,8
586,242.90,227.78,400,1072,91.96,8
587,152.59,113.81,320,1059,44.30,7
588,296.79,203.42,400,1038,99.52,8
589,345.53,323.66,320,1071,49.17,7
590,-383.01,-208.81,400,1004,52.97,7
591,345.63,-497.38,400,1056,89.33,8
592,-314.64,53.92,800,1076,38.07,7
593,-387.01,-99.46,400,1055,19.89,7
594,-424.38,-214.92,400,1004,51.21,7
595,-329.18,-399.72,800,1020,99.62,8
596,406.13,343.18,1600,1010,28.05,7
597,137.05,-4.23,320,1048,55.80,7
598,127.22,-207.44,800,1083,85.95,8
599,-195.07,-361.92,800,1019,15.21,7
600,-300.06,-244.92,400,1020,61.60,7
601,273.02,-399.29,400,1029,73.14,8
602,-39.69,-213.93,1600,1064,81.46,8
603,363.85,-100.94,400,1057,82.79,8
604,99.57,-25.31,320,1048,30.90,7
605,-370.46,145.51,320,1076,76.48,8
606,46.25,51.63,320,1052,40.31,7
607,190.73,-311.31,800,1034,52.50,7
608,-50.98,315.91,400,1028,51.32,7
609,410.73,-379.17,400,1056,61.32,7
610,-303.91,-179.23,320,1047,38.22,7
611,272.64,-406.21,1600,1029,71.53,8
612,-148.18,54.10,800,1011,114.27,8
613,-15.08,-82.05,400,1021,42.60,7
614,-481.44,-482.48,1600,1084,58.08,7
615,337.27,-352.94,320,1087,79.51,8
616,256.26,193.31,800,1043,97.87,8
617,18.44,-115.96,400,1050,32.00,7
618,276.37,333.06,800,1071,21.74,7
619,-173.13,243.79,400,1079,70.60,8
620,-484.56,439.88,320,1070,17.78,7
621,459.10,212.52,320,1032,46.99,7
622,-496.54,-435.66,800,1084,46.44,7
623,-166.11,49.26,320,1011,114.03,8
624,-436.61,67.82,320,1089,63.88,8
625,-232.42,-94.91,1600,1085,45.27,7
626,-382.73,-338.65,320,1020,67.41,8
627,18.60,179.79,1600,1025,56.20,7
628,-391.39,-43.84,320,1055,42.63,7
629,14.52,283.03,400,1030,35.95,7
630,-458.72,298.47,400,1005,112.21,8
631,388.80,257.57,800,1042,29.83,7
632,330.11,261.03,800,1071,71.90,8
633,-174.48,-405.08,320,1061,6.57,7
634,-261.13,-341.68,400,1068,54.88,7
635,-330.25,-74.11,320,1027,45.76,7
636,-252.31,43.16,1600,1035,94.53,8
637,-481.07,-438.24,320,1084,31.27,7
638,-325.78,-329.63,800,1020,29.56,7
639,-337.43,184.89,1600,1081,63.48,8
640,394.71,226.17,320,1042,3.59,7
641,66.73,114.97,400,1025,78.43,8
642,451.27,-54.92,800,1057,38.03,7
643,-99.85,270.60,800,1028,49.76,7
644,-101.71,-490.53,400,1077,57.20,7
645,464.25,-320.78,1600,1090,28.09,7
646,435.30,-73.10,400,1057,22.36,7
647,-432.30,-54.16,400,1017,47.44,7
648,379.88,120.06,320,1038,31.15,7
649,-351.76,282.63,400,1081,36.52,7
650,-300.38,177.34,1600,1035,67.14,8
651,-450.53,-255.93,320,1053,41.78,7
652,156.90,-304.66,800,1034,57.98,7
653,-474.65,95.48,1600,1089,43.36,7
654,-11.27,493.77,1600,1000,51.64,7
655,-389.57,458.02,800,1082,66.48,8
656,-341.98,393.32,400,1067,32.78,7
657,248.77,461.01,1600,1058,29.55,7
658,-98.72,340.90,400,1028,20.88,7
659,-275.84,489.13,400,1031,66.55,8
660,231.94,-311.25,1600,1001,64.95,8
661,465.88,-261.78,800,1090,61.00,7
662,314.79,395.12,400,1015,56.46,7
663,-391.21,420.48,1600,1067,67.07,8
664,-326.63,-90.79,1600,1055,49.31,7
665,-252.57,19.64,1600,1085,81.13,8
666,0.71,177.65,1600,1030,71.25,8
667,-319.11,-73.58,1600,1027,46.42,7
668,-193.10,327.71,320,1028,91.29,8
669,-447.02,-448.13,320,1084,14.91,7
670,81.68,283.81,1600,1049,52.70,7
671,287.73,249.69,800,1071,75.32,8
672,-262.15,64.48,1600,1035,74.71,8
673,383.30,173.27,1600,1038,22.18,7
674,-375.76,346.64,400,1067,90.37,8
675,-141.05,-405.93,1600,1061,36.25,7
676,51.68,94.78,400,1052,79.07,8
677,137.73,275.67,1600,1072,33.57,7
678,184.80,-417.43,320,1026,14.39,7
679,72.76,-364.46,1600,1034,99.75,8
680,-50.14,217.23,320,1030,62.18,7
681,15.71,4.96,400,1052,18.69,7
682,319.79,242.80,1600,1042,78.49,8
683,-481.01,126.10,320,1089,32.27,7
684,-361.33,250.34,400,1081,8.44,7
685,167.56,-390.72,400,1034,30.59,7
686,216.09,160.97,800,1043,52.63,7
687,-57.72,-201.30,1600,1050,84.35,8
688,94.89,483.50,1600,1060,45.59,7
689,75.20,56.26,800,1052,66.49,8
690,107.39,-493.88,1600,1026,95.52,8
691,-76.62,21.83,400,1052,93.93,8
692,489.06,-158.38,800,1057,78.49,8
693,-380.78,-139.39,320,1055,56.31,7
694,422.66,-0.72,400,1022,49.83,7
695,72.73,-333.16,320,1034,103.38,8
696,-183.12,382.93,800,1086,93.04,8
697,155.81,-174.79,400,1083,65.28,8
698,270.41,420.09,400,1040,15.79,7
699,467.57,-4.70,800,1057,90.46,8
700,-199.73,-397.32,800,1061,26.68,7
701,-149.79,26.06,320,1011,87.14,8
702,405.10,15.12,1600,1022,27.75,7
703,-297.21,134.34,400,1035,50.98,7
704,-373.42,57.00,1600,1076,29.80,7
705,300.71,-370.26,1600,1013,85.81,8
706,84.12,-53.38,1600,1048,27.36,7
707,-471.50,-397.57,800,1084,41.84,7
708,271.58,372.84,800,1071,54.31,7
709,-1.85,340.41,320,1018,26.94,7
710,280.99,-359.32,320,1013,76.19,8
711,-430.06,-9.11,800,1017,25.94,7
712,380.73,-104.01,320,1057,66.47,8
713,-466.85,98.78,400,1089,36.37,7
714,46.17,225.35,1600,1025,42.05,7
715,58.47,26.06,800,1052,41.25,7
716,237.61,-389.82,400,1029,44.27,7
717,299.68,-361.32,320,1013,76.82,8
718,-313.05,410.26,400,1067,15.31,7
719,-5.68,-91.59,400,1021,37.28,7
720,-203.02,-310.60,400,1074,30.21,7
721,-297.67,-240.65,1600,1020,66.48,8
722,133.73,-359.92,400,1034,38.70,7
723,80.26,-326.77,1600,1034,98.15,8
724,-338.87,219.40,320,1081,30.75,7
725,-200.99,-222.13,800,1014,56.54,7
726,66.62,-484.52,400,1024,63.69,8
727,-219.15,315.16,400,1086,80.20,8
728,-402.48,-497.89,400,1003,21.35,7
729,287.03,-3.57,320,1033,68.83,8
730,-183.05,293.41,1600,1028,85.29,8
731,487.55,495.74,800,1078,21.03,7
732,-350.96,129.47,400,1076,57.13,7
733,206.52,-290.27,400,1001,62.48,7
734,362.78,-129.14,800,1057,91.08,8
735,244.39,169.87,400,1043,71.68,8
736,-347.94,-263.51,320,1020,41.97,7
737,169.92,17.34,400,1009,35.69,7
738,-173.54,114.86,400,1079,73.80,8
739,393.26,-98.11,1600,1057,53.24,7
740,368.47,218.83,320,1042,30.29,7
741,-466.91,206.38,320,1005,22.24,7
742,-42.95,355.42,800,1018,40.95,7
743,-478.91,61.94,400,1089,74.76,8
744,258.36,-75.28,1600,1033,25.10,7
745,-284.97,-330.89,400,1020,52.43,7
746,449.58,-178.83,320,1057,86.28,8
747,199.60,491.09,800,1058,82.54,8
748,-235.21,-182.45,1600,1047,68.27,8
749,332.10,-289.19,400,1013,36.51,7
750,395.83,-420.72,1600,1056,27.06,7
751,252.97,-387.63,320,1029,58.44,7
752,105.85,69.42,320,1059,37.54,7
753,-411.80,90.52,800,1089,54.62,7
754,280.28,-151.12,320,1041,45.77,7
755,343.23,63.91,320,1022,54.84,7
756,76.05,13.49,800,1052,59.61,7
757,45.36,-286.91,800,1064,98.64,8
758,-468.00,-22.11,400,1017,15.35,7
759,-366.49,-190.02,320,1004,76.53,8
760,136.91,-294.19,320,1034,75.24,8
761,359.13,458.78,320,1015,29.47,7
762,287.73,64.63,400,1009,91.40,8
763,71.75,152.83,1600,1025,40.32,7
764,417.72,-66.89,800,1057,38.39,7
765,188.40,-223.66,1600,1083,30.41,7
766,128.19,352.39,400,1007,38.71,7
767,389.15,-102.25,320,1057,57.87,7
768,-358.79,-70.25,1600,1055,21.12,7
769,210.81,63.26,400,1009,35.84,7
770,-8.79,-299.83,320,1002,54.08,7
771,-149.10,-440.70,400,1061,40.57,7
772,-177.04,347.03,800,1028,79.56,8
773,364.44,-81.21,320,1057,82.57,8
774,496.44,-163.50,800,1057,86.88,8
775,-22.68,-475.10,400,1024,31.47,7
776,22.12,153.09,400,1025,64.89,8
777,-419.59,42.25,320,1017,65.93,8
778,351.79,183.45,800,1038,43.87,7
779,-398.95,-105.74,320,1055,32.52,7
780,160.30,385.47,1600,1062,46.82,7
781,-74.64,-263.63,1600,1044,30.03,7
782,-350.80,59.33,1600,1076,13.40,7
783,-62.33,-76.22,800,1011,68.92,8
784,-121.03,-79.78,320,1011,22.66,7
785,253.38,397.54,320,1040,33.32,7
786,-95.86,-80.34,800,1011,39.61,7
787,407.28,0.07,320,1022,36.26,7
788,308.18,-148.15,400,1041,59.07,7
789,-361.17,-47.10,1600,1027,36.75,7
790,-467.26,-386.79,320,1084,49.79,7
791,-373.19,38.57,1600,1076,42.25,7
792,-219.81,187.77,400,1035,56.83,7
793,-219.41,-374.57,1600,1068,9.16,7
794,199.78,4.40,400,1009,24.05,7
795,-44.52,-242.22,800,1044,66.30,8
796,-263.93,161.91,320,1035,30.09,7
797,169.76,69.20,800,1059,26.42,7
798,145.69,-122.62,400,1046,70.54,8
799,-194.92,16.20,1600,1011,99.70,8
800,-141.27,48.94,800,1011,108.19,8
801,-202.15,175.75,320,1035,58.44,7
802,-26.66,455.94,400,1000,51.26,7
803,-291.82,-263.47,400,1020,51.08,7
804,-133.22,436.31,1600,1008,44.54,7
805,445.61,-108.21,800,1057,15.61,7
806,-78.03,127.86,1600,1039,20.24,7
807,-182.00,-202.38,400,1014,35.88,7
808,214.09,443.31,1600,1040,46.23,7
809,-37.97,-251.60,400,1044,68.62,8
810,162.88,107.12,1600,1059,41.52,7
811,476.93,404.97,320,1066,64.04,8
812,329.56,-121.68,400,1041,93.04,8
813,-130.05,86.49,320,1039,86.06,8
814,-464.23,453.27,320,1082,11.18,7
815,-294.01,398.88,800,1031,27.57,7
816,133.99,-179.14,320,1065,79.64,8
817,223.90,138.86,1600,1043,34.52,7
818,-116.99,-147.05,1600,1037,56.17,7
819,-80.50,314.98,800,1028,22.26,7
820,472.19,-22.14,1600,1057,75.11,8
821,-426.18,-45.20,320,1017,43.77,7
822,351.20,-215.65,800,1023,53.51,7
823,84.52,154.30,320,1025,40.45,7
824,54.37,190.07,320,1025,19.06,7
825,-39.46,396.06,400,1018,45.86,7
826,258.49,30.04,1600,1009,54.57,7
827,184.31,-246.05,400,1083,49.36,7
828,407.75,136.96,1600,1038,29.86,7
829,-425.49,-443.54,320,1084,26.61,7
830,-10.34,-471.35,800,1024,18.66,7
831,11.93,-397.52,320,1069,45.18,7
832,-60.83,453.68,1600,1000,38.57,7
833,244.73,38.20,400,1009,42.01,7
834,136.78,-407.42,800,1026,48.07,7
835,-17.89,53.11,800,1052,45.94,7
836,-273.69,-188.40,320,1047,48.41,7
837,-208.62,495.91,1600,1031,102.35,8
838,495.30,403.66,320,1066,77.59,8
839,-447.83,478.17,320,1082,32.18,7
840,424.02,-32.18,320,1057,64.38,8
841,-226.27,479.75,320,1031,78.47,8
842,-421.76,-81.08,320,1055,46.45,7
843,-332.90,-336.34,800,1020,36.64,7
844,410.27,300.44,400,1010,70.97,8
845,-156.50,-217.45,1600,1014,14.34,7
846,172.78,8.86,800,1009,36.62,7
847,32.11,300.24,800,1030,58.87,7
848,145.38,295.54,800,1072,27.34,7
849,-104.38,347.70,800,1028,27.50,7
850,-297.69,271.72,400,1081,61.82,7
851,-462.34,-454.55,400,1084,24.28,7
852,475.48,-376.31,1600,1036,30.39,7
853,366.99,-209.20,800,1023,55.27,7
854,-203.29,-298.93,1600,1074,19.77,7
855,319.00,44.56,800,1022,63.42,8
856,394.40,-282.65,320,1087,11.76,7
857,-218.60,249.46,400,1079,103.60,8
858,164.32,-105.16,800,1046,48.08,7
859,450.89,290.46,800,1042,81.79,8
860,-284.36,492.77,1600,1031,70.17,8
861,448.21,-469.57,1600,1056,44.65,7
862,160.53,-494.09,800,1073,53.62,7
863,291.77,372.90,400,1071,48.60,7
864,-413.33,-330.39,320,1004,72.50,8
865,-317.99,488.61,800,1067,68.07,8
866,59.90,383.00,400,1007,40.45,7
867,-53.35,-335.60,800,1054,11.58,7
868,-366.36,328.72,400,1081,83.47,8
869,116.16,279.61,800,1072,54.25,7
870,446.39,495.25,800,1078,21.51,7
871,-451.65,443.46,800,1082,4.82,7
872,-304.25,103.98,800,1076,53.88,7
873,-33.14,-104.25,800,1050,55.98,7
874,-471.24,-17.57,400,1017,16.21,7
875,291.73,164.44,400,1038,90.74,8
876,-400.74,-275.66,800,1004,16.42,7
877,124.14,170.99,400,1025,55.55,7
878,398.47,304.62,800,1010,66.41,8
879,67.65,-79.21,1600,1021,41.66,7
880,-472.72,-132.82,1600,1055,109.20,8
881,-20.31,-84.47,1600,1021,48.25,7
882,462.52,111.28,400,1080,47.25,7
883,-48.74,-421.87,1600,1069,23.70,7
884,312.90,-393.11,400,1013,109.85,8
885,-155.84,398.62,800,1008,88.14,8
886,364.02,497.87,800,1015,58.72,7
887,-233.12,122.01,1600,1035,20.36,7
888,334.15,20.48,320,1022,43.98,7
889,-269.86,-411.87,800,1068,54.33,7
890,-94.26,-384.59,400,1077,49.03,7
891,76.60,95.10,1600,1059,71.17,8
892,190.92,57.62,320,1009,32.28,7
893,-90.78,-491.12,320,1077,58.27,7
894,23.27,321.78,320,1018,52.93,7
895,-380.25,-334.07,320,1020,62.80,8
896,-119.33,-470.05,320,1077,42.00,7
897,365.93,-203.17,800,1023,61.39,7
898,-477.83,-369.02,320,1084,70.21,8
899,483.04,-138.88,1600,1057,59.13,7
900,-135.31,266.86,1600,1028,62.91,8
901,-386.47,-156.54,320,1055,74.03,8
902,-222.11,-465.62,800,1061,70.75,8
903,-446.47,-56.40,800,1017,44.47,7
904,407.31,466.87,1600,1066,32.30,7
905,367.98,-413.38,800,1056,53.72,7
906,227.26,-32.71,800,1033,27.71,7
907,84.42,-166.78,400,1065,30.08,7
908,-436.41,-144.61,320,1055,86.49,8
909,-436.76,-161.57,1600,1055,99.44,8
910,-348.98,203.12,320,1081,43.35,7
911,-145.78,316.65,800,1028,43.82,7
912,-347.48,-405.46,800,1016,92.38,8
913,8.43,-351.92,320,1054,66.70,8
914,373.23,-444.61,400,1056,41.41,7
915,-440.20,423.36,320,1082,27.79,7
916,-87.69,150.63,800,1039,32.27,7
917,294.76,-264.95,400,1013,19.67,7
918,-25.95,-201.36,320,1050,64.31,8
919,-215.68,-138.12,800,1037,50.15,7
920,-44.30,12.91,1600,1052,62.51,8
921,-106.05,367.13,320,1028,46.99,7
922,175.66,-480.36,320,1073,33.47,7
923,491.75,28.08,1600,1022,113.82,8
924,251.44,-98.69,1600,1046,39.54,7
925,-22.00,-38.89,1600,1021,59.15,7
926,-208.83,373.41,400,1086,66.72,8
927,71.64,168.18,320,1025,25.00,7
928,-314.68,-357.77,1600,1020,59.05,7
929,-345.61,-73.46,400,1055,31.36,7
930,-38.11,382.24,1600,1018,37.47,7
931,-27.49,-223.81,320,1064,74.13,8
932,-200.22,451.85,320,1031,85.09,8
933,-278.41,443.60,400,1031,20.95,7
934,-208.52,195.04,320,1035,68.85,8
935,-83.25,-326.96,800,1002,25.20,7
936,-34.61,-35.79,800,1021,71.42,8
937,-335.35,-464.15,320,1016,38.30,7
938,-401.03,-278.83,1600,1004,19.60,7
939,-168.08,-124.44,800,1037,1.31,7
940,426.75,337.45,800,1010,41.60,7
941,-465.51,-190.04,400,1004,96.13,8
942,-490.65,109.74,400,1089,46.49,7
943,-496.14,331.32,400,1082,122.57,8
944,26.45,-377.20,1600,1069,69.23,8
945,-49.66,39.55,800,1052,68.83,8
946,335.35,-495.06,320,1056,96.14,8
947,-406.24,-330.41,320,1004,71.44,8
948,-479.65,-231.44,1600,1053,55.47,7
949,-410.84,100.48,400,1089,48.57,7
950,84.52,27.22,800,1052,67.32,8
951,462.11,61.71,400,1022,93.08,8
952,115.90,71.06,800,1059,27.48,7
953,-278.46,74.93,1600,1076,69.50,8
954,270.77,-398.62,1600,1029,71.11,8
955,-484.95,51.72,320,1017,70.93,8
956,-67.64,-112.93,320,1050,79.57,8
957,-186.12,-19.17,320,1011,69.42,8
958,-268.75,1.17,1600,1063,61.89,7
959,-130.21,90.33,320,1039,84.07,8
960,383.90,-325.15,800,1087,32.12,7
961,-264.55,-363.04,320,1068,44.67,7
962,396.97,252.86,800,1042,23.96,7
963,-331.77,474.40,1600,1067,54.12,7
964,-229.20,245.17,1600,1035,109.02,8
965,-3.82,260.22,400,1030,13.47,7
966,-238.90,-307.41,1600,1074,34.70,7
967,-469.04,6.47,400,1017,23.51,7
968,470.42,237.72,1600,1042,73.91,8
969,-321.57,-392.48,400,1020,92.55,8
970,486.92,491.41,320,1078,19.68,7
971,-177.37,-273.13,320,1074,38.39,7
972,-279.95,-376.16,400,1068,56.03,7
973,188.54,-207.94,400,1083,24.69,7
974,231.96,62.87,800,1009,44.65,7
975,376.75,-440.96,1600,1056,37.68,7
976,73.26,-179.85,800,1065,33.74,7
977,156.84,-148.89,320,1046,74.79,8
978,-278.75,-178.47,400,1047,37.35,7
979,-213.17,-0.04,400,1085,78.22,8
980,442.74,-13.13,400,1022,73.37,8
981,273.50,309.50,320,1071,27.35,7
982,241.23,-470.44,1600,1088,7.46,7
983,-38.18,218.10,800,1030,51.72,7
984,-343.20,-49.94,320,1027,25.54,7
985,96.96,-173.20,1600,1065,44.02,7
986,297.34,400.07,800,1040,49.32,7
987,-309.70,56.91,400,1076,41.25,7
988,-410.26,278.15,320,1081,64.72,8
989,226.90,-435.02,800,1029,31.65,7
990,-28.42,-492.28,320,1024,45.35,7
991,-292.33,281.22,320,1081,70.92,8
992,-329.37,22.45,320,1063,42.33,7
993,-242.58,484.26,400,1031,72.12,8
994,136.28,-358.93,320,1034,36.18,7
995,78.01,238.02,800,1025,45.15,7
996,78.77,35.36,1600,1052,62.60,8
997,399.69,225.66,320,1042,4.18,7
998,71.71,315.40,400,1049,27.06,7
999,65.26,42.30,400,1052,51.48,7
