ID,X,Y,Channel,UF,Connected EDs
500,-218.35,-129.16,0,0.01,107
503,76.83,-340.18,1,0.01,135
501,-298.34,142.87,2,0.01,96
502,106.61,201.10,3,0.02,162
ID,X,Y,Period,GW ID,Dist. GW,SF
0,340.19,-105.62,3200,503,352.67,10
1,298.44,411.65,16000,502,284.83,10
2,-164.78,268.23,8000,501,183.18,9
3,53.97,-22.60,4000,502,229.82,9
4,-135.22,13.40,3200,500,165.03,9
5,416.20,135.71,4000,502,316.41,10
6,-358.40,106.97,16000,501,69.97,8
7,-257.11,-362.77,3200,500,236.81,9
8,-343.32,-99.06,16000,500,128.54,9
9,-391.19,498.92,16000,501,367.96,10
10,12.93,339.11,4000,502,166.80,9
11,-203.97,137.55,4000,501,94.52,8
12,-6.42,472.78,8000,502,294.25,10
13,271.36,26.74,3200,502,239.88,9
14,-99.77,391.53,8000,502,280.82,10
15,-147.54,307.72,3200,501,223.42,9
16,-430.24,449.33,4000,501,333.64,10
17,-413.94,-307.79,4000,500,264.89,10
18,390.23,-151.11,16000,503,366.01,10
19,-479.98,-42.30,16000,501,259.38,10
20,-261.72,470.63,3200,501,329.80,10
21,350.92,-233.33,4000,503,294.17,10
22,-124.79,260.25,4000,501,209.51,9
23,167.72,31.61,16000,502,180.18,9
24,-62.36,431.84,3200,502,285.99,10
25,220.95,-215.71,4000,503,190.43,9
26,139.98,-145.95,4000,503,204.23,9
27,-334.03,-59.90,3200,500,134.82,9
28,329.20,-169.66,16000,503,304.57,10
29,393.37,-149.64,4000,503,369.46,10
30,456.47,88.64,4000,502,367.49,10
31,358.68,-60.44,3200,502,363.24,10
32,-101.56,314.77,4000,502,237.19,9
33,410.97,-17.51,16000,502,374.73,10
34,450.25,420.13,16000,502,407.50,10
35,381.06,141.08,8000,502,280.93,10
36,119.60,-218.94,3200,503,128.56,9
37,-192.54,-52.97,16000,500,80.44,8
38,-312.47,-223.77,4000,500,133.45,9
39,-83.50,-330.39,3200,503,160.63,9
40,-396.83,-373.92,8000,500,302.93,10
41,260.48,484.75,3200,502,322.69,10
42,184.45,-116.81,4000,503,247.94,9
43,-131.34,-205.84,16000,500,115.98,8
44,84.49,-255.59,16000,503,84.94,8
45,232.15,-374.53,3200,503,159.07,9
46,-335.90,245.07,16000,501,108.88,8
47,450.10,-447.47,4000,503,388.38,10
48,-323.79,-259.94,3200,500,167.99,9
49,232.65,156.56,3200,502,133.68,9
50,139.46,259.73,16000,502,67.20,8
51,-365.10,20.21,16000,501,139.65,9
52,-430.09,-295.34,8000,500,269.17,10
53,319.68,73.32,3200,502,248.44,9
54,-448.06,-342.19,3200,500,313.29,10
55,-295.67,389.96,16000,501,247.10,9
56,497.80,-445.94,3200,503,434.05,10
57,-427.67,-495.84,3200,500,422.22,10
58,93.89,-319.63,16000,503,26.71,7
59,-108.31,413.03,3200,502,301.83,10
60,-140.90,52.49,4000,501,181.54,9
61,-47.42,187.39,16000,502,154.65,9
62,30.81,257.29,8000,502,94.36,8
63,492.23,76.97,3200,502,405.10,10
64,247.81,128.91,16000,502,158.58,9
65,247.80,333.24,3200,502,193.38,9
66,373.27,331.04,3200,502,296.63,10
67,243.81,403.37,3200,502,244.40,9
68,166.88,-2.74,16000,502,212.57,9
69,330.01,388.95,16000,502,291.88,10
70,149.71,-251.96,4000,503,114.43,8
71,-270.86,200.62,8000,501,63.95,8
72,-171.22,-268.57,16000,500,147.17,9
73,133.07,-276.34,4000,503,85.07,8
74,10.69,471.47,8000,502,286.88,10
75,46.11,219.27,16000,502,63.18,8
76,-28.52,92.54,3200,502,173.34,9
77,-49.08,-163.65,3200,500,172.75,9
78,-65.49,-496.77,8000,503,211.60,9
79,98.48,333.24,16000,502,132.39,9
80,175.48,-17.05,8000,502,228.76,9
81,-195.04,212.09,16000,501,124.34,8
82,121.82,-459.14,8000,503,127.18,9
83,195.98,173.94,4000,502,93.41,8
84,-152.88,-315.38,4000,500,197.39,9
85,127.16,230.73,8000,502,36.05,7
86,240.44,-297.79,3200,503,169.01,9
87,184.76,153.13,8000,502,91.69,8
88,32.44,-412.36,8000,503,84.74,8
89,377.38,186.12,16000,502,271.18,10
90,-388.72,-138.40,4000,500,170.62,9
91,93.21,166.56,8000,502,37.05,7
92,275.77,-211.62,8000,503,236.86,9
93,-310.25,484.36,16000,501,341.70,10
94,327.39,-168.52,16000,503,303.72,10
95,-63.50,458.64,3200,502,308.65,10
96,264.87,199.08,16000,502,158.27,9
97,185.79,-116.17,3200,503,249.10,9
98,443.05,416.27,3200,502,399.36,10
99,-296.45,293.66,4000,501,150.80,9
100,-202.71,404.93,3200,501,278.96,10
101,373.98,-1.86,4000,502,335.67,10
102,-337.24,-226.09,3200,500,153.40,9
103,-7.60,-36.34,3200,500,230.28,9
104,-4.02,-208.95,16000,503,154.14,9
105,184.18,227.55,16000,502,81.95,8
106,103.11,-7.58,3200,502,208.71,9
107,224.25,-321.79,16000,503,148.56,9
108,-1.47,-378.74,16000,503,87.29,8
109,-139.56,-175.19,3200,500,91.26,8
110,408.48,122.10,3200,502,312.04,10
111,318.13,-3.93,8000,502,294.57,10
112,-105.67,158.83,4000,501,193.33,9
113,-241.09,-348.77,16000,500,220.79,9
114,-392.15,147.21,8000,501,93.91,8
115,-211.73,-168.61,16000,500,40.01,7
116,-72.67,434.49,4000,502,294.31,10
117,-234.54,158.75,3200,501,65.75,8
118,-12.57,-342.73,3200,503,89.44,8
119,125.67,17.71,16000,502,184.37,9
120,57.56,-73.80,3200,503,267.07,10
121,-105.61,-255.67,8000,500,169.46,9
122,229.36,138.65,3200,502,137.72,9
123,-161.76,397.56,16000,501,289.00,10
124,-89.21,-494.59,3200,503,226.75,9
125,274.39,-206.32,16000,503,238.63,9
126,365.53,221.01,16000,502,259.68,10
127,-50.89,486.47,4000,502,325.95,10
128,-289.12,-26.11,3200,500,125.01,9
129,-406.08,-400.44,8000,500,329.91,10
130,-198.24,157.12,3200,501,101.11,8
131,-368.30,-448.49,16000,500,352.79,10
132,-42.28,280.87,4000,502,168.92,9
133,-57.44,-380.89,4000,503,140.31,9
134,78.63,29.90,4000,502,173.47,9
135,-138.08,-195.71,3200,500,104.27,8
136,-23.42,-330.18,4000,503,100.75,8
137,25.75,118.93,4000,502,115.29,8
138,-266.34,329.81,16000,501,189.65,9
139,-401.16,423.73,16000,501,299.09,10
140,-18.27,-274.51,3200,503,115.57,8
141,-209.17,-142.81,3200,500,16.45,7
142,-155.75,314.91,4000,501,223.45,9
143,-463.67,-242.53,3200,500,270.25,10
144,125.96,336.10,8000,502,136.38,9
145,-278.99,-301.98,4000,500,183.15,9
146,-390.27,174.61,3200,501,97.25,8
147,219.46,-299.65,8000,503,148.27,9
148,-184.34,-65.99,16000,500,71.74,8
149,-114.25,32.85,16000,500,192.56,9
150,55.40,-485.42,8000,503,146.82,9
151,-117.83,-194.59,4000,500,119.94,8
152,-239.56,149.66,4000,501,59.18,7
153,419.59,185.99,3200,502,313.34,10
154,197.85,-188.05,4000,503,194.39,9
155,-494.00,32.96,3200,501,224.41,9
156,118.45,142.69,4000,502,59.60,7
157,-99.29,-137.85,4000,500,119.38,8
158,301.90,177.81,16000,502,196.67,9
159,-467.11,-436.44,4000,500,395.35,10
160,-312.38,118.96,4000,501,27.73,7
161,67.83,-498.87,16000,503,158.95,9
162,-194.76,-238.43,4000,500,111.79,8
163,357.56,-318.84,8000,503,281.53,10
164,167.34,379.01,4000,502,187.99,9
165,-186.77,385.01,16000,501,266.61,10
166,-342.86,3.46,3200,501,146.35,9
167,175.65,404.17,16000,502,214.48,9
168,-105.48,206.07,3200,501,202.95,9
169,47.40,238.96,3200,502,70.28,8
170,-266.88,426.58,4000,501,285.44,10
171,433.42,-5.59,4000,502,386.68,10
172,439.13,299.65,3200,502,346.81,10
173,94.50,157.20,3200,502,45.54,7
174,435.85,-175.46,3200,503,395.00,10
175,89.16,137.77,3200,502,65.69,8
176,275.42,294.91,8000,502,193.12,9
177,104.38,-29.44,16000,502,230.55,9
178,295.49,365.09,3200,502,250.13,10
179,164.41,-87.52,4000,503,267.41,10
180,96.90,145.60,4000,502,56.35,7
181,-351.66,79.02,16000,501,83.18,8
182,200.91,18.15,3200,502,205.82,9
183,15.05,-387.35,8000,503,77.74,8
184,10.35,-451.50,3200,503,129.67,9
185,-115.34,137.66,8000,501,183.07,9
186,-356.02,-86.92,16000,500,144.00,9
187,-93.23,-482.54,4000,503,221.79,9
188,73.72,312.95,4000,502,116.58,8
189,-53.26,-22.64,3200,500,196.47,9
190,-441.28,-425.74,4000,500,371.02,10
191,97.28,-277.40,16000,503,66.03,8
192,130.24,423.51,4000,502,223.66,9
193,-37.15,-61.44,3200,500,193.44,9
194,452.66,448.91,3200,502,425.63,10
195,267.01,-166.43,4000,503,257.60,10
196,-280.86,-22.45,3200,500,123.67,8
197,-33.83,384.32,3200,502,230.85,9
198,-316.23,-41.96,3200,500,131.09,9
199,266.45,404.78,8000,502,258.90,10
200,261.61,463.50,8000,502,304.76,10
201,-97.62,60.78,4000,501,216.86,9
202,122.17,-308.97,8000,503,55.03,7
203,-139.89,153.88,3200,501,158.83,9
204,-289.31,106.54,3200,501,37.44,7
205,-390.22,-126.44,16000,500,171.89,9
206,146.52,92.69,4000,502,115.52,8
207,96.34,-441.14,4000,503,102.83,8
208,63.62,-257.37,16000,503,83.85,8
209,-156.16,-490.93,3200,503,277.51,10
210,101.43,270.69,3200,502,69.78,8
211,433.27,-326.94,8000,503,356.68,10
212,-12.28,295.23,4000,502,151.64,9
213,465.68,-344.66,8000,503,388.87,10
214,382.20,-133.97,3200,503,368.47,10
