ID,X,Y,Channel,UF,Connected EDs
120,57.56,-73.80,3200,100008,100.03,8
121,-105.61,-255.67,8000,100005,65.40,8
122,229.36,138.65,3200,100000,147.34,9
123,-161.76,397.56,16000,100003,49.94,7
124,-89.21,-494.59,3200,100015,79.83,8
125,274.39,-206.32,16000,100002,165.71,9
126,365.53,221.01,16000,100001,15.01,7
127,-50.89,486.47,4000,100014,166.78,9
128,-289.12,-26.11,3200,100006,110.91,8
129,-406.08,-400.44,8000,100013,40.96,7
130,-198.24,157.12,3200,100006,154.05,9
131,-368.30,-448.49,16000,100013,100.36,8
132,-42.28,280.87,4000,100003,161.67,9
133,-57.44,-380.89,4000,100015,44.16,7
134,78.63,29.90,4000,100008,118.13,8
135,-138.08,-195.71,3200,100005,14.05,7
136,-23.42,-330.18,4000,100015,105.09,8
137,25.75,118.93,4000,100000,80.65,8
138,-266.34,329.81,16000,100003,83.56,8
139,-401.16,423.73,16000,100004,34.42,7
140,-18.27,-274.51,3200,100016,123.01,8
141,-209.17,-142.81,3200,100005,87.87,8
142,-155.75,314.91,4000,100003,49.77,7
143,-463.67,-242.53,3200,100010,110.90,8
144,125.96,336.10,8000,100014,71.27,8
145,-278.99,-301.98,4000,100013,150.93,9
146,-390.27,174.61,3200,100012,5.23,7
147,219.46,-299.65,8000,100009,81.25,8
148,-184.34,-65.99,16000,100006,69.91,8
149,-114.25,32.85,16000,100006,73.99,8
150,55.40,-485.42,8000,100015,157.74,9
151,-117.83,-194.59,4000,100005,32.07,7
152,-239.56,149.66,4000,100012,152.63,9
153,419.59,185.99,3200,100001,79.19,8
154,197.85,-188.05,4000,100016,111.65,8
155,-494.00,32.96,3200,100012,171.02,9
156,118.45,142.69,4000,100000,44.12,7
157,-99.29,-137.85,4000,100005,83.52,8
158,301.90,177.81,16000,100001,69.63,8
159,-467.11,-436.44,4000,100013,89.95,8
160,-312.38,118.96,4000,100012,93.33,8
161,67.83,-498.87,16000,100015,175.00,9
162,-194.76,-238.43,4000,100005,57.13,7
163,357.56,-318.84,8000,100002,44.90,7
164,167.34,379.01,4000,100014,79.21,8
165,-186.77,385.01,16000,100003,30.89,7
166,-342.86,3.46,3200,100006,160.52,9
167,175.65,404.17,16000,100014,85.48,8
168,-105.48,206.07,3200,100003,168.73,9
169,47.40,238.96,3200,100000,76.79,8
170,-266.88,426.58,4000,100004,106.21,8
171,433.42,-5.59,4000,100011,27.55,7
172,439.13,299.65,3200,100001,114.02,8
173,94.50,157.20,3200,100000,17.57,7
174,435.85,-175.46,3200,100002,140.78,9
175,89.16,137.77,3200,100000,34.94,7
176,275.42,294.91,8000,100001,102.33,8
177,104.38,-29.44,16000,100008,59.88,7
178,295.49,365.09,3200,100007,67.72,8
179,164.41,-87.52,4000,100008,29.64,7
180,96.90,145.60,4000,100000,29.09,7
181,-351.66,79.02,16000,100012,98.54,8
182,200.91,18.15,3200,100008,88.99,8
183,15.05,-387.35,8000,100015,104.41,8
184,10.35,-451.50,3200,100015,102.78,8
185,-115.34,137.66,8000,100006,149.61,9
186,-356.02,-86.92,16000,100010,88.52,8
187,-93.23,-482.54,4000,100015,68.12,8
188,73.72,312.95,4000,100014,86.54,8
189,-53.26,-22.64,3200,100006,131.78,9
190,-441.28,-425.74,4000,100013,68.67,8
191,97.28,-277.40,16000,100016,62.49,7
192,130.24,423.51,4000,100014,47.38,7
193,-37.15,-61.44,3200,100006,159.21,9
194,452.66,448.91,3200,100007,112.42,8
195,267.01,-166.43,4000,100008,154.17,9
196,-280.86,-22.45,3200,100006,101.98,8
197,-33.83,384.32,3200,100014,124.97,8
198,-316.23,-41.96,3200,100006,141.53,9
199,266.45,404.78,8000,100007,81.62,8
200,261.61,463.50,8000,100007,102.78,8
201,-97.62,60.78,4000,100006,102.05,8
202,122.17,-308.97,8000,100016,99.09,8
203,-139.89,153.88,3200,100006,155.88,9
204,-289.31,106.54,3200,100012,119.48,8
205,-390.22,-126.44,16000,100010,40.10,7
206,146.52,92.69,4000,100000,100.22,8
207,96.34,-441.14,4000,100009,129.84,9
208,63.62,-257.37,16000,100016,49.38,7
209,-156.16,-490.93,3200,100015,103.71,8
210,101.43,270.69,3200,100000,99.33,8
211,433.27,-326.94,8000,100002,34.67,7
212,-12.28,295.23,4000,100014,145.18,9
213,465.68,-344.66,8000,100002,71.58,8
214,382.20,-133.97,3200,100011,130.80,9
215,247.64,-24.19,8000,100017,48.23,7
216,446.64,-377.67,3200,100002,79.36,8
217,123.19,218.67,3200,100000,59.25,7
218,-315.93,-217.72,16000,100010,138.65,9
219,-297.02,126.13,16000,100012,103.38,8
220,-373.33,-272.45,3200,100013,99.28,8
221,-486.13,-339.18,16000,100013,71.78,8
222,-38.15,148.55,3200,100000,126.43,9
223,-399.14,114.23,16000,100012,55.80,7
224,-106.25,-3.57,8000,100006,76.45,8
225,-206.82,-255.93,3200,100005,77.39,8
226,66.16,-309.29,16000,100016,96.79,8
227,-68.16,313.90,3200,100003,124.90,8
228,-143.62,497.97,16000,100003,150.08,9
229,23.55,-299.05,4000,100016,106.60,8
230,199.79,-172.38,3200,100016,118.28,8
231,146.71,-158.52,16000,100016,80.59,8
232,266.70,303.33,4000,100001,114.44,8
233,181.92,404.19,8000,100014,91.74,8
234,252.48,-202.07,3200,100016,163.42,9
235,-310.94,91.11,16000,100012,111.92,8
236,-398.55,-342.72,16000,100013,26.70,7
237,-363.83,89.12,16000,100012,84.74,8
238,389.55,445.50,16000,100007,56.08,7
239,425.22,-30.95,8000,100011,32.11,7
240,87.01,-331.16,4000,100016,115.81,8
241,-23.65,315.55,3200,100014,140.65,9
242,26.52,82.25,4000,100000,108.13,8
243,-274.76,-235.83,4000,100005,130.39,9
244,38.18,-483.35,3200,100015,141.53,9
245,-152.45,-294.29,4000,100005,88.63,8
246,-99.01,-192.83,4000,100005,50.56,7
247,145.13,-56.66,8000,100008,11.57,7
248,203.19,-167.11,16000,100008,117.81,8
249,259.21,-241.89,4000,100009,146.68,9
250,-483.82,345.12,3200,100004,128.36,9
251,100.76,-178.52,4000,100016,38.51,7
252,26.83,348.00,8000,100014,80.80,8
253,-243.77,-426.76,4000,100015,158.55,9
254,389.81,111.41,4000,100011,117.84,8
255,321.33,458.96,4000,100007,57.67,7
256,-156.04,-140.06,16000,100005,66.22,8
257,-476.14,-494.92,8000,100013,145.89,9
258,-207.11,208.26,3200,100003,147.32,9
259,7.41,-32.53,16000,100008,151.39,9
260,-309.02,-16.35,3200,100006,128.28,9
261,-456.61,-415.59,16000,100013,66.80,8
262,211.35,111.24,16000,100000,139.57,9
263,461.57,367.47,16000,100007,120.51,8
264,-24.05,257.28,3200,100000,138.87,9
265,-493.02,78.61,4000,100012,136.65,9
266,243.73,422.57,16000,100007,105.32,8
267,287.64,446.44,16000,100007,71.66,8
268,-225.10,-260.68,3200,100005,94.74,8
269,-404.96,246.73,8000,100012,78.58,8
270,-326.70,437.71,3200,100004,54.23,7
271,-403.32,481.11,3200,100004,80.99,8
272,-158.46,192.46,8000,100003,164.06,9
273,-65.60,154.03,8000,100000,152.71,9
274,100.49,-370.02,16000,100009,111.13,8
275,-122.00,-363.04,4000,100015,63.27,8
276,-385.54,380.68,4000,100004,29.74,7
277,-289.14,168.33,4000,100012,101.77,8
278,-187.66,443.22,3200,100003,89.11,8
279,-377.91,-461.74,4000,100013,108.17,8
280,-100.70,-288.43,8000,100005,95.18,8
281,-339.84,-191.75,8000,100010,104.37,8
282,-494.57,149.79,16000,100012,105.50,8
283,-38.05,-415.82,3200,100015,47.63,7
284,285.93,184.68,3200,100001,77.90,8
285,367.20,-437.33,16000,100002,129.96,9
286,27.07,-322.87,3200,100016,124.35,8
287,-390.48,-112.00,4000,100010,45.92,7
288,138.41,200.34,4000,100000,59.33,7
289,-93.38,322.43,4000,100003,98.27,8
290,421.55,-278.27,3200,100002,39.09,7
291,-125.80,-118.11,16000,100005,90.40,8
292,307.96,-112.68,4000,100017,108.21,8
293,434.18,349.27,3200,100007,104.18,8
294,214.43,135.20,4000,100000,133.78,9
295,124.66,2.40,4000,100008,69.12,8
296,171.84,-470.52,3200,100009,98.25,8
297,99.71,-361.00,16000,100009,113.11,8
298,-304.10,277.41,3200,100012,138.56,9
299,235.31,-315.97,4000,100009,68.88,8
300,-187.01,-394.42,3200,100015,103.37,8
301,-397.77,-20.22,8000,100010,121.08,8
302,-300.28,-212.26,4000,100010,148.85,9
303,447.00,-278.08,4000,100002,56.45,7
304,278.46,436.35,16000,100007,75.17,8
305,-205.40,61.01,4000,100006,61.60,7
306,373.41,-267.15,4000,100002,53.23,7
307,129.36,332.55,3200,100014,76.05,8
308,273.30,-471.55,4000,100009,110.28,8
309,117.58,263.76,3200,100000,96.52,8
310,-215.71,-423.25,3200,100015,130.31,9
311,-327.28,-321.01,8000,100013,99.06,8
312,-56.96,-121.29,4000,100005,124.12,8
313,-399.31,-174.29,3200,100010,47.37,7
314,107.60,-395.83,3200,100009,104.66,8
315,249.72,-101.22,8000,100008,102.37,8
316,-105.76,-227.81,4000,100005,47.54,7
317,-431.77,401.55,8000,100004,60.76,7
318,381.23,174.85,8000,100001,59.62,7
319,-28.36,-207.57,16000,100016,118.22,8
320,-253.93,76.72,8000,100006,102.12,8
321,-373.92,249.44,8000,100012,81.81,8
322,-14.13,-307.51,3200,100015,128.99,9
323,-366.61,-206.83,16000,100010,93.35,8
324,-497.17,400.77,8000,100004,126.09,9
325,308.62,150.49,4000,100001,87.39,8
326,-324.59,-455.27,3200,100013,132.44,9
327,275.06,-387.04,3200,100009,64.26,8
328,-292.74,494.20,4000,100004,117.50,8
329,167.91,-34.17,3200,100008,27.30,7
330,392.32,211.91,8000,100001,43.29,7
331,-306.51,337.99,16000,100004,94.43,8
332,173.65,-176.15,8000,100016,92.75,8
333,32.51,-42.76,4000,100008,125.02,9
334,217.09,-39.93,4000,100008,63.53,8
335,-494.16,-231.32,16000,100010,114.52,8
336,193.37,-55.90,16000,100008,37.02,7
337,153.09,-280.85,8000,100016,91.19,8
338,14.35,-73.59,8000,100008,142.88,9
339,-449.53,-405.68,3200,100013,54.63,7
340,379.01,486.64,4000,100007,84.69,8
341,-215.72,-319.86,8000,100005,132.73,9
342,-61.01,353.78,4000,100003,125.39,9
343,286.19,-113.70,16000,100017,108.24,8
344,-73.45,-396.61,4000,100015,21.95,7
345,467.69,-390.77,3200,100002,102.53,8
346,-340.68,302.60,8000,100004,108.53,8
347,-104.32,-44.31,4000,100006,91.71,8
348,245.01,470.04,3200,100007,120.33,8
349,-411.47,-479.49,16000,100013,118.46,8
350,397.88,399.52,16000,100007,50.56,7
351,-80.86,-316.20,16000,100015,98.76,8
352,278.39,122.79,16000,100001,127.01,9
353,-38.51,-91.02,8000,100005,158.53,9
354,101.83,335.53,4000,100014,63.37,8
355,-297.77,303.23,4000,100003,122.44,8
356,-428.68,462.55,8000,100004,80.09,8
357,-115.49,-141.76,3200,100005,71.74,8
358,416.85,-396.76,3200,100002,85.96,8
359,375.60,-308.23,3200,100002,26.62,7
360,428.68,-410.35,3200,100002,101.82,8
361,468.39,8.80,16000,100011,64.10,8
362,-311.75,-212.81,4000,100010,139.36,9
363,-238.11,248.68,16000,100003,117.44,8
364,221.82,-149.49,3200,100008,111.66,8
365,-214.85,52.74,4000,100006,58.68,7
366,457.71,124.06,4000,100011,139.38,9
367,-67.13,-491.43,3200,100015,78.80,8
368,-136.27,425.42,16000,100003,87.16,8
369,-235.38,301.02,8000,100003,72.23,8
370,-313.97,229.70,8000,100012,97.74,8
371,-493.05,198.10,3200,100012,106.09,8
372,-488.32,386.34,16000,100004,118.86,8
373,139.20,-351.77,3200,100009,77.45,8
374,175.69,370.05,8000,100014,89.71,8
375,47.72,-344.80,3200,100016,136.02,9
376,-277.02,-387.09,8000,100013,143.16,9
377,360.78,45.78,8000,100011,68.15,8
378,356.83,409.51,8000,100007,8.97,7
379,456.11,-325.86,16000,100002,55.89,7
380,-252.83,-139.84,3200,100005,123.94,8
381,127.88,-132.88,4000,100008,79.27,8
382,17.39,-121.20,4000,100016,118.68,8
383,194.09,-482.00,4000,100009,102.95,8
384,119.47,193.69,4000,100000,39.60,7
385,395.35,-258.59,4000,100002,53.91,7
386,223.98,-35.61,3200,100008,71.42,8
387,-323.34,-174.82,8000,100010,111.99,8
388,137.91,-318.00,16000,100009,96.25,8
389,-475.42,-361.89,8000,100013,57.61,7
390,-287.73,-114.72,3200,100010,142.90,9
391,-370.34,-486.84,16000,100013,134.31,9
392,245.15,30.55,4000,100017,59.31,7
