ID,X,Y,Channel,UF,Connected EDs
140,-18.27,-274.51,3600,500,153.39,9
141,-209.17,-142.81,3600,500,79.08,8
142,-155.75,314.91,3600,502,121.98,8
143,-463.67,-242.53,3600,500,329.33,10
144,125.96,336.10,3600,502,248.01,9
145,-278.99,-301.98,3600,500,184.01,9
146,-390.27,174.61,3600,502,380.02,10
147,219.46,-299.65,3600,501,300.26,10
148,-184.34,-65.99,3600,500,123.50,8
149,-114.25,32.85,3600,500,215.69,9
150,55.40,-485.42,3600,500,361.54,10
151,-117.83,-194.59,3600,500,25.93,7
152,-239.56,149.66,3600,502,307.20,10
153,419.59,185.99,3600,501,225.11,9
154,197.85,-188.05,3600,501,216.24,9
155,-494.00,32.96,3600,500,413.71,10
156,118.45,142.69,3600,501,276.51,10
157,-99.29,-137.85,3600,500,59.60,7
158,301.90,177.81,3600,501,205.36,9
159,-467.11,-436.44,3600,500,414.78,10
160,-312.38,118.96,3600,500,346.17,10
161,67.83,-498.87,3600,500,379.59,10
162,-194.76,-238.43,3600,500,79.08,8
163,357.56,-318.84,3600,501,295.25,10
164,167.34,379.01,3600,502,276.56,10
165,-186.77,385.01,3600,502,91.24,8
166,-342.86,3.46,3600,500,274.32,10
167,175.65,404.17,3600,502,281.71,10
168,-105.48,206.07,3600,502,219.86,9
169,47.40,238.96,3600,502,241.34,9
170,-266.88,426.58,3600,502,161.67,9
171,433.42,-5.59,3600,501,96.30,8
172,439.13,299.65,3600,501,338.97,10
173,94.50,157.20,900,501,304.38,10
174,435.85,-175.46,3600,501,179.67,9
175,89.16,137.77,3600,501,297.68,10
176,275.42,294.91,3600,501,325.34,10
177,104.38,-29.44,3600,501,234.61,9
178,295.49,365.09,3600,501,391.68,10
179,164.41,-87.52,3600,501,185.66,9
180,96.90,145.60,3600,501,295.64,10
181,-351.66,79.02,3600,500,335.45,10
182,200.91,18.15,3600,501,144.37,9
183,15.05,-387.35,3600,500,257.93,10
184,10.35,-451.50,3600,500,309.26,10
185,-115.34,137.66,3600,502,288.45,10
186,-356.02,-86.92,3600,500,235.65,9
187,-93.23,-482.54,3600,500,304.87,10
188,73.72,312.95,3600,502,211.61,9
189,-53.26,-22.64,900,500,180.86,9
190,-441.28,-425.74,3600,500,387.91,10
191,97.28,-277.40,3600,500,256.08,10
192,130.24,423.51,3600,502,235.47,9
193,-37.15,-61.44,3600,500,157.99,9
194,452.66,448.91,3600,501,486.56,10
195,267.01,-166.43,3600,501,159.40,9
196,-280.86,-22.45,3600,500,212.25,9
197,-33.83,384.32,3600,502,82.62,8
198,-316.23,-41.96,3600,500,224.59,9
199,266.45,404.78,3600,502,372.26,10
200,261.61,463.50,3600,502,368.74,10
201,-97.62,60.78,3600,500,245.77,9
202,122.17,-308.97,3600,500,291.68,10
203,-139.89,153.88,3600,502,274.25,10
204,-289.31,106.54,3600,500,324.22,10
205,-390.22,-126.44,3600,500,256.08,10
206,146.52,92.69,3600,501,225.12,9
207,96.34,-441.14,3600,500,351.31,10
208,63.62,-257.37,3600,500,217.45,9
209,-156.16,-490.93,3600,500,310.05,10
210,101.43,270.69,3600,502,258.45,10
211,433.27,-326.94,3600,501,317.12,10
212,-12.28,295.23,3600,502,160.37,9
213,465.68,-344.66,3600,501,344.64,10
214,382.20,-133.97,3600,501,118.02,8
215,247.64,-24.19,3600,501,91.30,8
216,446.64,-377.67,3600,501,369.54,10
217,123.19,218.67,3600,502,308.42,10
218,-315.93,-217.72,3600,500,179.58,9
219,-297.02,126.13,3600,500,345.16,10
220,-373.33,-272.45,3600,500,250.42,10
221,-486.13,-339.18,3600,500,380.36,10
222,-38.15,148.55,3600,502,285.37,10
223,-399.14,114.23,3600,500,392.99,10
224,-106.25,-3.57,3600,500,180.91,9
225,-206.82,-255.93,3600,500,100.12,8
226,66.16,-309.29,3600,500,242.74,9
227,-68.16,313.90,3600,502,117.99,8
228,-143.62,497.97,3600,502,81.64,8
229,23.55,-299.05,3600,500,201.60,9
230,199.79,-172.38,3600,501,203.29,9
231,146.71,-158.52,3600,501,234.52,9
232,266.70,303.33,3600,501,335.38,10
233,181.92,404.19,3600,502,287.95,10
234,252.48,-202.07,3600,501,197.79,9
235,-310.94,91.11,3600,500,321.55,10
236,-398.55,-342.72,3600,500,304.73,10
237,-363.83,89.12,3600,500,350.97,10
238,389.55,445.50,3600,501,472.40,10
239,425.22,-30.95,3600,501,86.55,8
240,87.01,-331.16,3600,500,272.09,10
241,-23.65,315.55,3600,502,137.24,9
242,26.52,82.25,3600,500,311.79,10
243,-274.76,-235.83,3600,500,145.30,9
244,38.18,-483.35,3600,500,350.74,10
245,-152.45,-294.29,3600,500,113.67,8
246,-99.01,-192.83,3600,500,42.66,7
247,145.13,-56.66,3600,501,196.50,9
248,203.19,-167.11,3600,501,197.12,9
249,259.21,-241.89,3600,501,231.85,9
250,-483.82,345.12,3600,502,387.14,10
251,100.76,-178.52,3600,500,240.86,9
252,26.83,348.00,3600,502,153.32,9
253,-243.77,-426.76,3600,500,266.47,10
254,389.81,111.41,3600,501,144.82,9
255,321.33,458.96,3600,502,427.82,10
256,-156.04,-140.06,3600,500,44.21,7
257,-476.14,-494.92,3600,500,459.67,10
258,-207.11,208.26,3600,502,240.34,9
259,7.41,-32.53,3600,500,209.49,9
260,-309.02,-16.35,3600,500,236.10,9
261,-456.61,-415.59,3600,500,393.80,10
262,211.35,111.24,3600,501,186.05,9
263,461.57,367.47,3600,501,410.39,10
264,-24.05,257.28,3600,502,187.16,9
265,-493.02,78.61,3600,500,438.31,10
266,243.73,422.57,3600,502,348.95,10
267,287.64,446.44,3600,502,393.39,10
268,-225.10,-260.68,3600,500,116.32,8
269,-404.96,246.73,3600,502,349.23,10
270,-326.70,437.71,3600,502,221.80,9
271,-403.32,481.11,3600,502,303.17,10
272,-158.46,192.46,3600,502,239.46,9
273,-65.60,154.03,3600,502,274.77,10
274,100.49,-370.02,3600,500,305.77,10
275,-122.00,-363.04,3600,500,182.65,9
276,-385.54,380.68,3600,502,283.96,10
277,-289.14,168.33,3600,502,316.52,10
278,-187.66,443.22,3600,502,84.24,8
279,-377.91,-461.74,3600,500,367.71,10
280,-100.70,-288.43,3600,500,114.15,8
281,-339.84,-191.75,3600,500,200.03,9
282,-494.57,149.79,3600,502,477.33,10
283,-38.05,-415.82,3600,500,255.76,10
284,285.93,184.68,3600,501,215.47,9
285,367.20,-437.33,3600,501,414.12,10
286,27.07,-322.87,3600,500,219.06,9
287,-390.48,-112.00,3600,500,259.80,10
288,138.41,200.34,3600,501,301.03,10
289,-93.38,322.43,3600,502,104.17,8
290,421.55,-278.27,3600,501,267.19,10
291,-125.80,-118.11,3600,500,64.77,8
292,307.96,-112.68,3600,501,93.77,8
293,434.18,349.27,3600,501,385.40,10
294,214.43,135.20,3600,501,202.24,9
295,124.66,2.40,3600,501,215.92,9
296,171.84,-470.52,3600,500,425.39,10
297,99.71,-361.00,3600,500,299.66,10
298,-304.10,277.41,3600,502,248.22,9
299,235.31,-315.97,3600,501,309.65,10
300,-187.01,-394.42,3600,500,218.24,9
301,-397.77,-20.22,3600,500,303.88,10
302,-300.28,-212.26,3600,500,163.16,9
303,447.00,-278.08,3600,501,275.95,10
304,278.46,436.35,3600,502,383.82,10
305,-205.40,61.01,3600,500,250.95,10
306,373.41,-267.15,3600,501,245.41,9
307,129.36,332.55,3600,502,252.47,10
308,273.30,-471.55,3600,501,452.16,10
309,117.58,263.76,3600,502,275.56,10
310,-215.71,-423.25,3600,500,253.50,10
311,-327.28,-321.01,3600,500,233.59,9
312,-56.96,-121.29,3600,500,102.52,8
313,-399.31,-174.29,3600,500,259.32,10
314,107.60,-395.83,3600,500,327.68,10
315,249.72,-101.22,3600,501,117.88,8
