ID,X,Y,Channel,UF,Connected EDs
50029,-181.60,182.17,11,0.07,73
50100,489.06,-149.97,3,0.58,595
50085,115.52,-131.86,5,0.55,566
50133,-207.59,201.01,10,0.10,115
50137,209.79,-167.29,6,0.28,308
50063,302.94,-196.67,8,0.19,195
50070,305.33,-204.60,9,0.15,156
50028,-179.80,75.22,2,0.47,476
50003,-244.50,197.15,3,0.32,326
50101,-263.45,239.96,8,0.31,323
50059,205.58,-206.38,3,0.20,199
50015,-88.32,-56.16,1,0.73,763
50092,-28.12,-107.89,9,0.34,364
50025,-199.55,72.96,5,0.27,294
50012,-293.00,321.33,12,0.29,307
50134,-6.43,-137.57,10,0.29,299
50093,-201.11,41.24,4,0.46,468
50026,79.72,-197.41,11,0.38,426
50114,189.69,-237.15,12,0.37,383
50107,-318.98,346.87,1,0.14,154
50080,331.30,-256.59,7,0.08,87
50111,376.29,-256.41,5,0.10,117
50019,398.54,-261.61,10,0.21,222
50056,334.22,-266.73,11,0.15,156
50097,290.98,-271.88,13,0.09,89
50034,282.22,-279.08,14,0.31,336
50044,-350.77,399.30,7,0.42,443
50032,391.13,-281.64,15,0.05,52
50054,-354.81,344.66,13,0.29,287
50022,-41.81,-185.37,2,0.26,269
50123,491.07,-282.15,2,0.28,277
50068,396.13,-299.73,16,0.20,220
50129,56.76,-259.97,1,0.58,615
50103,-62.59,-196.87,3,0.55,571
50046,-357.97,192.64,14,0.46,501
50132,-396.38,484.43,2,0.42,457
50062,-409.54,407.27,3,0.46,469
50082,452.74,-340.09,4,0.17,184
50035,-293.63,-10.34,6,0.43,444
50127,128.73,-328.32,4,0.39,406
50072,-192.00,-143.77,7,0.66,718
50078,-360.91,91.91,1,0.58,623
50119,-422.07,262.09,4,0.33,343
50115,-257.75,-101.87,8,0.46,478
50135,451.79,-370.88,6,0.12,136
50125,429.83,-378.51,12,0.25,248
50089,-432.37,220.26,2,0.20,215
50017,285.52,-396.61,1,0.45,475
50033,209.95,-388.47,2,0.51,544
50020,348.83,-399.96,17,0.60,635
50095,87.07,-365.44,7,0.64,672
50120,-359.28,-11.60,9,0.23,241
50099,-471.96,330.05,5,0.39,395
50057,-316.05,-96.17,3,0.34,351
50058,-445.41,109.74,7,0.53,551
50086,-382.34,-24.46,10,0.28,304
50124,-478.80,192.91,6,0.21,209
50041,-363.07,-78.23,11,0.24,238
50042,-75.71,-356.30,5,0.67,700
50064,480.87,-459.59,0,0.36,384
50037,-184.62,-320.80,4,0.48,485
50018,-280.12,-241.85,1,0.76,801
50006,193.45,-496.55,3,0.46,488
50014,-23.32,-439.49,6,0.58,593
50009,-208.09,-334.75,9,0.17,178
50108,-430.65,-124.78,2,0.41,397
50081,-155.65,-388.41,8,0.17,193
50098,-499.72,-20.61,4,0.30,315
50065,-220.20,-355.43,10,0.14,137
50088,-178.33,-396.31,2,0.13,130
50038,-405.82,-215.36,5,0.72,755
50040,-54.38,-480.99,11,0.18,176
50002,-251.56,-384.89,3,0.16,171
50077,-485.44,-143.29,7,0.14,142
50131,-158.44,-451.19,7,0.14,160
50005,-116.28,-474.71,1,0.19,191
50109,-486.46,-166.59,12,0.17,161
50055,-285.13,-384.71,6,0.54,569
50008,-194.60,-452.90,12,0.22,237
50091,-277.35,-458.03,13,0.45,460
50090,-492.46,-277.07,3,0.52,528
50021,-445.56,-431.95,1,0.62,634
50122,-415.26,-461.77,0,0.43,436
ID,X,Y,Period,GW ID,Dist. GW,SF
0,340.19,-105.62,320,50011,54.22,7
1,298.44,411.65,1600,50027,33.33,7
2,-164.78,268.23,800,50130,31.49,7
3,53.97,-22.60,400,50106,54.08,7
4,-135.22,13.40,320,50093,71.53,8
5,416.20,135.71,400,50096,14.48,7
6,-358.40,106.97,1600,50078,15.27,7
7,-257.11,-362.77,320,50002,22.81,7
8,-343.32,-99.06,1600,50057,27.42,7
9,-391.19,498.92,1600,50132,15.40,7
10,12.93,339.11,400,50102,17.43,7
11,-203.97,137.55,400,50075,43.89,7
12,-6.42,472.78,800,50136,31.98,7
13,271.36,26.74,320,50076,32.43,7
14,-99.77,391.53,800,50023,57.28,7
15,-147.54,307.72,320,50023,44.68,7
16,-430.24,449.33,400,50062,46.88,7
17,-413.94,-307.79,400,50090,84.31,8
18,390.23,-151.11,1600,50011,26.31,7
19,-479.98,-42.30,1600,50098,29.33,7
20,-261.72,470.63,320,50044,114.09,8
21,350.92,-233.33,400,50080,30.42,7
22,-124.79,260.25,400,50074,42.93,7
23,167.72,31.61,1600,50030,32.39,7
24,-62.36,431.84,320,50136,46.56,7
25,220.95,-215.71,400,50059,17.98,7
26,139.98,-145.95,400,50085,28.23,7
27,-334.03,-59.90,320,50041,34.35,7
28,329.20,-169.66,1600,50063,37.67,7
29,393.37,-149.64,400,50011,29.62,7
30,456.47,88.64,400,50096,61.43,7
31,358.68,-60.44,320,50011,93.99,8
32,-101.56,314.77,400,50023,23.75,7
33,410.97,-17.51,1600,50039,67.40,8
34,450.25,420.13,1600,50128,47.82,7
35,381.06,141.08,800,50007,23.85,7
36,119.60,-218.94,320,50026,45.31,7
37,-192.54,-52.97,1600,50115,81.50,8
38,-312.47,-223.77,400,50018,37.06,7
39,-83.50,-330.39,320,50042,27.06,7
40,-396.83,-373.92,800,50021,75.78,8
41,260.48,484.75,320,50027,85.32,8
42,184.45,-116.81,400,50137,56.48,7
43,-131.34,-205.84,1600,50103,69.32,8
44,84.49,-255.59,1600,50129,28.07,7
45,232.15,-374.53,320,50033,26.22,7
46,-335.90,245.07,1600,50046,56.89,7
47,450.10,-447.47,400,50064,33.07,7
48,-323.79,-259.94,320,50018,47.27,7
49,232.65,156.56,320,50079,47.26,7
50,139.46,259.73,1600,50043,55.23,7
51,-365.10,20.21,1600,50120,32.34,7
52,-430.09,-295.34,800,50090,64.99,8
53,319.68,73.32,320,50052,9.24,7
54,-448.06,-342.19,320,50090,78.82,8
55,-295.67,389.96,1600,50107,48.98,7
56,497.80,-445.94,320,50064,21.74,7
57,-427.67,-495.84,320,50122,36.26,7
58,93.89,-319.63,1600,50127,35.91,7
59,-108.31,413.03,320,50104,60.21,7
60,-140.90,52.49,400,50028,45.05,7
61,-47.42,187.39,1600,50074,63.35,8
62,30.81,257.29,800,50117,51.16,7
63,492.23,76.97,320,50094,48.99,7
64,247.81,128.91,1600,50079,16.00,7
65,247.80,333.24,320,50126,64.91,8
66,373.27,331.04,320,50087,36.64,7
67,243.81,403.37,320,50027,23.80,7
68,166.88,-2.74,1600,50069,35.61,7
69,330.01,388.95,1600,50126,35.67,7
70,149.71,-251.96,400,50114,42.63,7
71,-270.86,200.62,800,50003,26.59,7
72,-171.22,-268.57,1600,50037,53.92,7
73,133.07,-276.34,400,50127,52.16,7
74,10.69,471.47,800,50066,47.25,7
75,46.11,219.27,1600,50060,41.34,7
76,-28.52,92.54,320,50053,72.78,8
77,-49.08,-163.65,320,50022,22.91,7
78,-65.49,-496.77,800,50040,19.30,7
79,98.48,333.24,1600,50024,13.44,7
80,175.48,-17.05,800,50069,37.20,7
81,-195.04,212.09,1600,50133,16.74,7
82,121.82,-459.14,800,50006,80.81,8
83,195.98,173.94,400,50050,13.53,7
84,-152.88,-315.38,400,50037,32.20,7
85,127.16,230.73,800,50043,52.14,7
86,240.44,-297.79,320,50034,45.77,7
87,184.76,153.13,800,50050,31.96,7
88,32.44,-412.36,800,50014,62.01,7
89,377.38,186.12,1600,50116,20.63,7
90,-388.72,-138.40,400,50108,44.08,7
91,93.21,166.56,800,50013,23.63,7
92,275.77,-211.62,800,50070,30.39,7
93,-310.25,484.36,1600,50132,86.13,8
94,327.39,-168.52,1600,50063,37.29,7
95,-63.50,458.64,320,50136,28.34,7
96,264.87,199.08,1600,50047,42.60,7
97,185.79,-116.17,320,50137,56.47,7
98,443.05,416.27,320,50128,45.88,7
99,-296.45,293.66,400,50012,27.88,7
100,-202.71,404.93,320,50104,43.79,7
101,373.98,-1.86,400,50039,56.75,7
102,-337.24,-226.09,320,50018,59.26,7
103,-7.60,-36.34,320,50106,58.68,7
104,-4.02,-208.95,1600,50022,44.54,7
105,184.18,227.55,1600,50043,9.24,7
106,103.11,-7.58,320,50069,40.08,7
107,224.25,-321.79,1600,50033,68.20,8
108,-1.47,-378.74,1600,50014,64.56,8
109,-139.56,-175.19,320,50072,61.14,7
110,408.48,122.10,320,50096,29.19,7
111,318.13,-3.93,800,50076,71.18,8
112,-105.67,158.83,400,50075,71.29,8
113,-241.09,-348.77,1600,50065,21.93,7
114,-392.15,147.21,800,50046,56.86,7
115,-211.73,-168.61,1600,50072,31.73,7
116,-72.67,434.49,400,50136,50.63,7
117,-234.54,158.75,320,50003,39.68,7
118,-12.57,-342.73,320,50042,64.58,8
119,125.67,17.71,1600,50030,41.62,7
120,57.56,-73.80,320,50085,82.04,8
121,-105.61,-255.67,800,50103,72.86,8
122,229.36,138.65,320,50079,33.94,7
123,-161.76,397.56,1600,50104,10.43,7
124,-89.21,-494.59,320,50005,33.59,7
125,274.39,-206.32,1600,50063,30.14,7
126,365.53,221.01,1600,50036,43.46,7
127,-50.89,486.47,400,50136,19.33,7
128,-289.12,-26.11,320,50035,16.40,7
129,-406.08,-400.44,800,50021,50.51,7
130,-198.24,157.12,320,50075,26.47,7
131,-368.30,-448.49,1600,50122,48.80,7
132,-42.28,280.87,400,50112,48.47,7
133,-57.44,-380.89,400,50042,30.63,7
134,78.63,29.90,400,50049,48.90,7
135,-138.08,-195.71,320,50072,74.87,8
136,-23.42,-330.18,400,50042,58.46,7
137,25.75,118.93,400,50048,45.78,7
138,-266.34,329.81,1600,50012,27.97,7
139,-401.16,423.73,1600,50062,18.47,7
140,-18.27,-274.51,320,50129,76.43,8
141,-209.17,-142.81,320,50072,17.19,7
142,-155.75,314.91,400,50023,47.79,7
143,-463.67,-242.53,320,50090,44.96,7
144,125.96,336.10,800,50024,37.85,7
145,-278.99,-301.98,400,50018,60.14,7
146,-390.27,174.61,320,50046,36.99,7
147,219.46,-299.65,800,50034,66.04,8
148,-184.34,-65.99,1600,50072,78.15,8
149,-114.25,32.85,1600,50028,78.05,8
150,55.40,-485.42,800,50014,91.13,8
151,-117.83,-194.59,400,50103,55.29,7
152,-239.56,149.66,400,50003,47.75,7
153,419.59,185.99,320,50096,43.57,7
154,197.85,-188.05,400,50059,19.89,7
155,-494.00,32.96,320,50098,53.88,7
156,118.45,142.69,400,50013,47.57,7
157,-99.29,-137.85,400,50103,69.50,8
158,301.90,177.81,1600,50036,41.92,7
159,-467.11,-436.44,400,50021,22.01,7
160,-312.38,118.96,400,50078,55.56,7
161,67.83,-498.87,1600,50014,108.79,8
162,-194.76,-238.43,400,50037,82.99,8
163,357.56,-318.84,800,50068,43.05,7
164,167.34,379.01,400,50113,55.91,7
165,-186.77,385.01,1600,50104,24.18,7
166,-342.86,3.46,320,50120,22.28,7
167,175.65,404.17,1600,50113,29.96,7
168,-105.48,206.07,320,50074,27.23,7
169,47.40,238.96,320,50117,57.42,7
170,-266.88,426.58,400,50110,84.73,8
171,433.42,-5.59,400,50039,64.23,8
172,439.13,299.65,320,50128,75.76,8
173,94.50,157.20,320,50013,22.06,7
174,435.85,-175.46,320,50100,59.00,7
175,89.16,137.77,320,50013,24.03,7
176,275.42,294.91,800,50047,73.67,8
177,104.38,-29.44,1600,50069,35.05,7
178,295.49,365.09,320,50126,10.71,7
179,164.41,-87.52,400,50085,66.00,8
180,96.90,145.60,400,50013,26.16,7
181,-351.66,79.02,1600,50078,15.87,7
182,200.91,18.15,320,50030,66.82,8
183,15.05,-387.35,800,50014,64.74,8
184,10.35,-451.50,320,50014,35.74,7
185,-115.34,137.66,800,50075,69.24,8
186,-356.02,-86.92,1600,50041,11.20,7
187,-93.23,-482.54,400,50005,24.34,7
188,73.72,312.95,400,50024,19.40,7
189,-53.26,-22.64,320,50015,48.51,7
190,-441.28,-425.74,400,50021,7.55,7
191,97.28,-277.40,1600,50129,44.10,7
192,130.24,423.51,400,50031,40.17,7
193,-37.15,-61.44,320,50092,47.32,7
194,452.66,448.91,320,50010,32.53,7
195,267.01,-166.43,400,50061,40.24,7
196,-280.86,-22.45,320,50035,17.59,7
197,-33.83,384.32,320,50084,8.76,7
198,-316.23,-41.96,320,50035,38.87,7
199,266.45,404.78,800,50027,5.15,7
200,261.61,463.50,800,50027,64.05,8
201,-97.62,60.78,400,50028,83.43,8
202,122.17,-308.97,800,50127,20.43,7
203,-139.89,153.88,320,50075,39.96,7
204,-289.31,106.54,320,50078,73.08,8
205,-390.22,-126.44,1600,50108,40.46,7
206,146.52,92.69,400,50067,4.41,7
207,96.34,-441.14,400,50095,76.27,8
208,63.62,-257.37,1600,50129,7.33,7
209,-156.16,-490.93,320,50131,39.80,7
210,101.43,270.69,320,50117,40.14,7
211,433.27,-326.94,800,50082,23.50,7
212,-12.28,295.23,400,50102,43.92,7
213,465.68,-344.66,800,50082,13.72,7
214,382.20,-133.97,320,50011,27.19,7
215,247.64,-24.19,800,50004,82.81,8
216,446.64,-377.67,320,50135,8.53,7
217,123.19,218.67,320,50043,55.10,7
218,-315.93,-217.72,1600,50018,43.19,7
219,-297.02,126.13,1600,50078,72.48,8
220,-373.33,-272.45,320,50038,65.69,8
221,-486.13,-339.18,1600,50090,62.43,7
222,-38.15,148.55,320,50060,68.92,8
223,-399.14,114.23,1600,50078,44.27,7
224,-106.25,-3.57,800,50015,55.56,7
225,-206.82,-255.93,320,50037,68.56,8
226,66.16,-309.29,1600,50129,50.21,7
227,-68.16,313.90,320,50112,18.91,7
228,-143.62,497.97,1600,50136,108.46,8
229,23.55,-299.05,400,50129,51.29,7
230,199.79,-172.38,320,50137,11.22,7
231,146.71,-158.52,1600,50085,41.03,7
232,266.70,303.33,400,50047,77.31,8
233,181.92,404.19,800,50113,26.92,7
234,252.48,-202.07,320,50059,47.10,7
235,-310.94,91.11,1600,50078,49.98,7
236,-398.55,-342.72,1600,50021,100.85,8
237,-363.83,89.12,1600,50078,4.04,7
238,389.55,445.50,1600,50051,28.76,7
239,425.22,-30.95,800,50039,83.91,8
240,87.01,-331.16,400,50095,34.27,7
241,-23.65,315.55,320,50102,29.86,7
242,26.52,82.25,400,50048,23.44,7
243,-274.76,-235.83,400,50018,8.06,7
244,38.18,-483.35,320,50014,75.53,8
245,-152.45,-294.29,400,50037,41.69,7
246,-99.01,-192.83,400,50103,36.64,7
247,145.13,-56.66,800,50069,32.12,7
248,203.19,-167.11,1600,50137,6.60,7
249,259.21,-241.89,400,50097,43.69,7
250,-483.82,345.12,320,50099,19.18,7
251,100.76,-178.52,400,50026,28.27,7
252,26.83,348.00,800,50102,32.74,7
253,-243.77,-426.76,400,50002,42.59,7
254,389.81,111.41,400,50001,13.97,7
255,321.33,458.96,400,50073,67.38,8
256,-156.04,-140.06,1600,50072,36.15,7
257,-476.14,-494.92,800,50122,69.32,8
258,-207.11,208.26,320,50133,7.27,7
259,7.41,-32.53,1600,50106,50.37,7
260,-309.02,-16.35,320,50035,16.52,7
261,-456.61,-415.59,1600,50021,19.74,7
262,211.35,111.24,1600,50079,40.87,7
263,461.57,367.47,1600,50128,6.45,7
264,-24.05,257.28,320,50074,74.60,8
265,-493.02,78.61,400,50058,56.89,7
266,243.73,422.57,1600,50027,32.86,7
267,287.64,446.44,1600,50027,50.95,7
268,-225.10,-260.68,320,50018,58.14,7
269,-404.96,246.73,800,50119,23.00,7
270,-326.70,437.71,320,50044,45.33,7
271,-403.32,481.11,320,50132,7.69,7
272,-158.46,192.46,800,50029,25.32,7
273,-65.60,154.03,800,50074,81.60,8
274,100.49,-370.02,1600,50095,14.19,7
275,-122.00,-363.04,400,50081,42.14,7
276,-385.54,380.68,400,50062,35.82,7
277,-289.14,168.33,400,50003,53.14,7
278,-187.66,443.22,320,50104,61.36,7
279,-377.91,-461.74,400,50122,37.34,7
280,-100.70,-288.43,800,50042,72.32,8
281,-339.84,-191.75,800,50038,70.08,8
282,-494.57,149.79,1600,50124,45.91,7
283,-38.05,-415.82,320,50014,27.89,7
284,285.93,184.68,320,50036,47.12,7
285,367.20,-437.33,1600,50020,41.64,7
286,27.07,-322.87,320,50129,69.55,8
287,-390.48,-112.00,400,50108,42.16,7
288,138.41,200.34,400,50043,44.64,7
289,-93.38,322.43,400,50023,23.48,7
290,421.55,-278.27,320,50019,28.41,7
291,-125.80,-118.11,1600,50072,71.00,8
292,307.96,-112.68,400,50004,38.99,7
293,434.18,349.27,320,50128,33.74,7
294,214.43,135.20,400,50079,43.52,7
295,124.66,2.40,400,50069,31.09,7
296,171.84,-470.52,320,50006,33.83,7
297,99.71,-361.00,1600,50095,13.40,7
298,-304.10,277.41,320,50012,45.30,7
299,235.31,-315.97,400,50034,59.67,7
300,-187.01,-394.42,320,50088,8.88,7
301,-397.77,-20.22,800,50086,16.00,7
302,-300.28,-212.26,400,50018,35.80,7
303,447.00,-278.08,400,50123,44.25,7
304,278.46,436.35,1600,50027,38.30,7
305,-205.40,61.01,400,50025,13.31,7
306,373.41,-267.15,400,50111,11.13,7
307,129.36,332.55,320,50024,39.97,7
308,273.30,-471.55,400,50017,75.92,8
309,117.58,263.76,320,50117,57.53,7
310,-215.71,-423.25,320,50008,36.41,7
311,-327.28,-321.01,800,50055,76.37,8
312,-56.96,-121.29,400,50092,31.80,7
313,-399.31,-174.29,320,50038,41.58,7
314,107.60,-395.83,320,50095,36.68,7
315,249.72,-101.22,800,50004,20.43,7
316,-105.76,-227.81,400,50103,53.11,7
317,-431.77,401.55,800,50062,22.95,7
318,381.23,174.85,800,50116,10.44,7
319,-28.36,-207.57,1600,50022,25.95,7
320,-253.93,76.72,800,50025,54.51,7
321,-373.92,249.44,800,50119,49.78,7
322,-14.13,-307.51,320,50042,78.57,8
323,-366.61,-206.83,1600,50038,40.12,7
324,-497.17,400.77,800,50099,75.08,8
325,308.62,150.49,400,50036,65.29,8
326,-324.59,-455.27,320,50091,47.32,7
327,275.06,-387.04,320,50017,14.18,7
328,-292.74,494.20,400,50132,104.09,8
329,167.91,-34.17,320,50069,30.14,7
330,392.32,211.91,800,50116,49.00,7
331,-306.51,337.99,1600,50107,15.31,7
332,173.65,-176.15,800,50137,37.21,7
333,32.51,-42.76,400,50106,61.64,7
334,217.09,-39.93,400,50069,79.33,8
335,-494.16,-231.32,1600,50090,45.78,7
336,193.37,-55.90,1600,50069,62.35,7
337,153.09,-280.85,800,50127,53.36,7
338,14.35,-73.59,800,50092,54.59,7
339,-449.53,-405.68,320,50021,26.57,7
340,379.01,486.64,400,50073,9.74,7
341,-215.72,-319.86,800,50009,16.73,7
342,-61.01,353.78,400,50112,26.83,7
343,286.19,-113.70,1600,50004,18.94,7
344,-73.45,-396.61,400,50042,40.37,7
345,467.69,-390.77,320,50135,25.46,7
346,-340.68,302.60,800,50054,44.37,7
347,-104.32,-44.31,400,50015,19.90,7
348,245.01,470.04,320,50113,66.67,8
349,-411.47,-479.49,1600,50122,18.12,7
350,397.88,399.52,1600,50051,28.76,7
351,-80.86,-316.20,1600,50042,40.43,7
352,278.39,122.79,1600,50079,27.82,7
353,-38.51,-91.02,800,50092,19.82,7
354,101.83,335.53,400,50024,17.29,7
355,-297.77,303.23,400,50012,18.72,7
356,-428.68,462.55,800,50132,39.01,7
357,-115.49,-141.76,320,50103,76.39,8
358,416.85,-396.76,320,50125,22.39,7
359,375.60,-308.23,320,50068,22.22,7
360,428.68,-410.35,320,50125,31.85,7
361,468.39,8.80,1600,50094,31.21,7
362,-311.75,-212.81,400,50018,42.94,7
363,-238.11,248.68,1600,50101,26.80,7
364,221.82,-149.49,320,50137,21.48,7
365,-214.85,52.74,400,50093,17.92,7
366,457.71,124.06,400,50096,34.99,7
367,-67.13,-491.43,320,50040,16.48,7
368,-136.27,425.42,1600,50104,46.48,7
369,-235.38,301.02,800,50110,58.38,7
370,-313.97,229.70,800,50101,51.55,7
371,-493.05,198.10,320,50124,15.16,7
372,-488.32,386.34,1600,50099,58.63,7
373,139.20,-351.77,320,50127,25.68,7
374,175.69,370.05,800,50113,61.24,7
375,47.72,-344.80,320,50095,44.43,7
376,-277.02,-387.09,800,50055,8.45,7
377,360.78,45.78,800,50039,38.74,7
378,356.83,409.51,800,50051,22.72,7
379,456.11,-325.86,1600,50082,14.62,7
380,-252.83,-139.84,320,50115,38.29,7
381,127.88,-132.88,400,50085,12.40,7
382,17.39,-121.20,400,50134,28.90,7
383,194.09,-482.00,400,50006,14.56,7
384,119.47,193.69,400,50013,60.75,7
385,395.35,-258.59,400,50019,4.39,7
386,223.98,-35.61,320,50004,82.36,8
387,-323.34,-174.82,800,50057,78.99,8
388,137.91,-318.00,1600,50127,13.81,7
389,-475.42,-361.89,800,50021,76.16,8
390,-287.73,-114.72,320,50115,32.62,7
391,-370.34,-486.84,1600,50122,51.44,7
392,245.15,30.55,400,50076,45.56,7
393,-253.01,-275.36,400,50018,43.10,7
394,397.06,344.11,1600,50087,18.12,7
395,-82.83,239.47,800,50074,14.03,7
396,-407.51,-36.56,320,50086,27.93,7
397,380.73,140.10,800,50007,22.82,7
398,-285.26,-222.00,800,50018,20.51,7
399,-41.73,-197.42,400,50022,12.05,7
400,375.93,14.85,320,50039,41.34,7
401,153.76,144.51,320,50067,49.42,7
402,298.71,-110.33,400,50004,29.44,7
403,-177.55,136.66,400,50075,34.66,7
404,364.19,33.71,400,50039,38.34,7
405,-400.37,450.89,800,50132,33.78,7
406,76.48,-456.62,320,50095,91.80,8
407,17.72,424.10,800,50121,13.32,7
408,284.14,-361.16,400,50017,35.49,7
409,-267.43,97.11,1600,50025,72.05,8
410,319.10,-26.95,400,50004,91.33,8
411,290.92,-373.19,1600,50017,24.04,7
412,275.90,425.51,400,50027,27.19,7
413,-208.57,-252.04,1600,50018,72.27,8
414,-468.39,-387.84,400,50021,49.66,7
415,115.89,-288.21,400,50127,42.11,7
416,439.65,288.27,400,50128,86.71,8
417,226.85,-194.01,400,50059,24.60,7
418,-345.86,-409.87,320,50055,65.73,8
419,359.44,-177.31,800,50011,23.50,7
420,367.32,-358.20,320,50020,45.66,7
421,-109.95,432.72,320,50104,69.68,8
422,57.29,208.62,320,50060,44.48,7
423,-385.80,-499.95,1600,50122,48.22,7
424,-192.24,-468.35,800,50008,15.62,7
425,-464.96,147.55,800,50058,42.56,7
426,213.20,87.20,800,50079,47.02,7
427,-65.26,-185.96,400,50103,11.24,7
428,-419.62,-31.82,400,50086,38.00,7
429,364.87,-172.37,320,50011,18.11,7
430,-253.52,-305.05,1600,50009,54.28,7
431,-398.88,85.00,1600,50078,38.59,7
432,-417.42,-357.71,320,50021,79.39,8
433,489.54,-243.51,320,50123,38.67,7
434,-355.53,64.25,320,50078,28.18,7
435,-88.45,99.29,800,50028,94.46,8
436,390.42,-187.51,1600,50011,42.38,7
437,-342.45,247.23,800,50046,56.75,7
438,230.68,327.61,320,50027,80.88,8
439,-106.07,192.49,1600,50074,40.09,7
440,-120.13,438.96,800,50104,67.04,8
441,7.62,-459.91,320,50014,37.07,7
442,68.08,-377.34,1600,50095,22.41,7
443,-162.85,-387.79,800,50081,7.22,7
444,-393.73,-243.33,320,50038,30.47,7
445,407.05,168.22,800,50116,30.61,7
446,-144.63,58.64,320,50028,38.88,7
447,-109.11,216.20,400,50074,21.09,7
448,240.45,-53.12,800,50004,58.76,7
449,58.20,340.80,1600,50024,37.44,7
450,203.57,-279.32,1600,50114,44.40,7
451,-456.11,228.30,1600,50089,25.06,7
452,469.21,-203.63,1600,50100,57.21,7
453,-463.18,133.52,800,50058,29.69,7
454,-139.09,239.79,400,50130,31.64,7
455,-250.74,146.84,1600,50003,50.70,7
456,236.90,-497.79,320,50006,43.47,7
457,37.03,-106.90,800,50134,53.19,7
458,-415.61,-366.45,320,50021,72.02,8
459,-40.64,191.75,320,50060,57.53,7
460,26.83,-104.68,320,50134,46.77,7
461,33.25,-60.79,400,50092,77.36,8
462,79.77,-91.58,1600,50085,53.86,7
463,248.94,-54.77,400,50004,53.47,7
464,-469.68,306.15,800,50099,24.01,7
465,68.38,-444.59,1600,50095,81.33,8
466,274.66,292.31,1600,50047,71.05,8
467,39.58,-170.66,800,50026,48.24,7
468,-479.29,-86.27,400,50077,57.35,7
469,448.71,373.10,800,50128,9.49,7
470,217.51,-100.08,400,50061,49.44,7
471,207.00,433.18,1600,50113,15.09,7
472,-75.23,12.94,800,50015,70.33,8
473,-61.08,-238.12,320,50103,41.27,7
474,-413.40,-207.79,400,50038,10.71,7
475,-25.94,360.59,320,50118,17.86,7
476,8.37,135.25,400,50060,55.45,7
477,44.89,-325.17,320,50095,58.31,7
478,474.50,-304.46,800,50123,27.79,7
479,37.66,-355.75,1600,50095,50.35,7
480,292.57,361.76,400,50126,14.60,7
481,-57.21,68.75,400,50106,90.57,8
482,32.22,493.53,1600,50066,32.34,7
483,-469.93,-67.55,800,50098,55.59,7
484,473.15,19.05,400,50094,21.78,7
485,222.38,493.11,800,50113,70.78,8
486,27.02,1.48,1600,50106,18.37,7
487,-376.03,-453.63,800,50122,40.06,7
488,-449.74,-479.14,800,50122,38.61,7
489,-109.71,58.52,400,50028,72.05,8
490,103.41,-148.91,800,50085,20.91,7
491,-283.54,293.88,1600,50012,29.03,7
492,262.68,-173.90,1600,50063,46.25,7
493,321.84,-143.84,800,50011,43.54,7
494,-357.11,-170.69,320,50038,66.09,8
495,256.14,-448.31,320,50017,59.46,7
496,-270.02,78.70,800,50025,70.70,8
497,-160.93,202.67,400,50029,29.11,7
498,122.99,252.94,400,50043,64.12,8
499,-397.56,-356.78,1600,50021,89.19,8
500,226.14,246.64,800,50047,18.75,7
