ID,X,Y,Channel,UF,Connected EDs
109,-139.56,-175.19,320,5024,43.97,7
110,408.48,122.10,320,5013,59.79,7
111,318.13,-3.93,800,5001,32.31,7
112,-105.67,158.83,400,5007,104.61,8
113,-241.09,-348.77,1600,5025,31.57,7
114,-392.15,147.21,800,5000,62.30,7
115,-211.73,-168.61,1600,5024,31.08,7
116,-72.67,434.49,400,5015,51.58,7
117,-234.54,158.75,320,5028,109.35,8
118,-12.57,-342.73,320,5009,53.88,7
119,125.67,17.71,1600,5011,19.45,7
120,57.56,-73.80,320,5014,78.62,8
121,-105.61,-255.67,800,5009,92.64,8
122,229.36,138.65,320,5012,34.93,7
123,-161.76,397.56,1600,5003,96.02,8
124,-89.21,-494.59,320,5017,63.20,8
125,274.39,-206.32,1600,5010,67.21,8
126,365.53,221.01,1600,5005,44.15,7
127,-50.89,486.47,400,5015,67.42,8
128,-289.12,-26.11,320,5028,83.40,8
129,-406.08,-400.44,800,5034,52.44,7
130,-198.24,157.12,320,5018,115.18,8
131,-368.30,-448.49,1600,5008,14.77,7
132,-42.28,280.87,400,5026,93.68,8
133,-57.44,-380.89,400,5017,69.48,8
134,78.63,29.90,400,5011,53.69,7
135,-138.08,-195.71,320,5024,55.06,7
136,-23.42,-330.18,400,5009,41.12,7
137,25.75,118.93,400,5026,88.71,8
138,-266.34,329.81,1600,5018,89.44,8
139,-401.16,423.73,1600,5020,26.62,7
140,-18.27,-274.51,320,5009,14.79,7
141,-209.17,-142.81,320,5024,33.60,7
142,-155.75,314.91,400,5018,59.89,7
143,-463.67,-242.53,320,5021,82.60,8
144,125.96,336.10,800,5023,64.47,8
145,-278.99,-301.98,400,5035,19.56,7
146,-390.27,174.61,320,5000,35.73,7
147,219.46,-299.65,800,5032,72.54,8
148,-184.34,-65.99,1600,5024,95.80,8
149,-114.25,32.85,1600,5007,35.88,7
150,55.40,-485.42,800,5027,97.67,8
151,-117.83,-194.59,400,5024,71.57,8
152,-239.56,149.66,400,5028,99.25,8
153,419.59,185.99,320,5005,79.12,8
154,197.85,-188.05,400,5010,16.91,7
155,-494.00,32.96,320,5016,34.71,7
156,118.45,142.69,400,5012,95.07,8
157,-99.29,-137.85,400,5024,85.53,8
158,301.90,177.81,1600,5012,92.31,8
159,-467.11,-436.44,400,5034,18.47,7
160,-312.38,118.96,400,5028,80.59,8
161,67.83,-498.87,1600,5027,96.46,8
162,-194.76,-238.43,400,5024,77.84,8
163,357.56,-318.84,800,5019,87.90,8
164,167.34,379.01,400,5023,27.71,7
165,-186.77,385.01,1600,5003,78.65,8
166,-342.86,3.46,320,5028,92.65,8
167,175.65,404.17,1600,5023,46.60,7
168,-105.48,206.07,320,5018,113.66,8
169,47.40,238.96,320,5026,45.24,7
170,-266.88,426.58,400,5003,13.89,7
171,433.42,-5.59,400,5022,65.71,8
172,439.13,299.65,320,5005,65.11,8
173,94.50,157.20,320,5026,93.51,8
174,435.85,-175.46,320,5004,84.37,8
175,89.16,137.77,320,5026,101.20,8
176,275.42,294.91,800,5023,109.65,8
177,104.38,-29.44,1600,5011,33.22,7
178,295.49,365.09,320,5023,109.36,8
179,164.41,-87.52,400,5011,95.87,8
180,96.90,145.60,400,5026,102.08,8
181,-351.66,79.02,1600,5028,90.23,8
182,200.91,18.15,320,5011,81.08,8
183,15.05,-387.35,800,5017,86.37,8
184,10.35,-451.50,320,5017,55.56,7
185,-115.34,137.66,800,5007,86.57,8
186,-356.02,-86.92,1600,5006,73.29,8
187,-93.23,-482.54,400,5017,58.46,7
188,73.72,312.95,400,5026,120.94,8
189,-53.26,-22.64,320,5007,85.43,8
190,-441.28,-425.74,400,5034,9.64,7
191,97.28,-277.40,1600,5032,62.58,8
192,130.24,423.51,400,5023,85.62,8
193,-37.15,-61.44,320,5014,70.09,8
194,452.66,448.91,320,5002,42.72,7
195,267.01,-166.43,400,5010,56.01,7
196,-280.86,-22.45,320,5028,77.81,8
197,-33.83,384.32,320,5015,43.00,7
198,-316.23,-41.96,320,5028,108.53,8
199,266.45,404.78,800,5029,68.63,8
200,261.61,463.50,800,5029,11.00,7
201,-97.62,60.78,400,5007,11.86,7
202,122.17,-308.97,800,5032,59.40,7
203,-139.89,153.88,320,5007,111.41,8
204,-289.31,106.54,320,5028,58.11,7
205,-390.22,-126.44,1600,5006,40.75,7
206,146.52,92.69,400,5011,97.20,8
207,96.34,-441.14,400,5027,41.58,7
208,63.62,-257.37,1600,5009,88.82,8
209,-156.16,-490.93,320,5017,118.55,8
210,101.43,270.69,320,5026,107.05,8
211,433.27,-326.94,800,5030,44.20,7
212,-12.28,295.23,400,5026,92.44,8
213,465.68,-344.66,800,5030,65.89,8
214,382.20,-133.97,320,5004,63.69,8
215,247.64,-24.19,800,5001,70.96,8
216,446.64,-377.67,320,5019,52.03,7
217,123.19,218.67,320,5012,100.72,8
218,-315.93,-217.72,1600,5006,77.04,8
219,-297.02,126.13,1600,5028,79.13,8
220,-373.33,-272.45,320,5021,82.36,8
221,-486.13,-339.18,1600,5021,49.88,7
222,-38.15,148.55,320,5026,79.27,8
223,-399.14,114.23,1600,5000,94.80,8
224,-106.25,-3.57,800,5007,62.60,8
225,-206.82,-255.93,320,5035,82.48,8
226,66.16,-309.29,1600,5009,87.76,8
