ID,X,Y,Channel,UF,Connected EDs
109,-139.56,-175.19,3600,100029,127.69,9
110,408.48,122.10,3600,100022,62.59,8
111,318.13,-3.93,3600,100022,92.47,8
112,-105.67,158.83,3600,100030,154.55,9
113,-241.09,-348.77,3600,100019,49.93,7
114,-392.15,147.21,3600,100025,127.35,9
115,-211.73,-168.61,3600,100029,89.28,8
116,-72.67,434.49,3600,100026,108.59,8
117,-234.54,158.75,3600,100023,104.90,8
118,-12.57,-342.73,3600,100010,37.11,7
119,125.67,17.71,3600,100003,48.98,7
120,57.56,-73.80,3600,100002,97.85,8
121,-105.61,-255.67,3600,100010,102.87,8
122,229.36,138.65,900,100003,113.20,8
123,-161.76,397.56,3600,100026,34.32,7
124,-89.21,-494.59,3600,100010,202.62,9
125,274.39,-206.32,3600,100009,104.65,8
126,365.53,221.01,3600,100017,147.35,9
127,-50.89,486.47,3600,100026,143.40,9
128,-289.12,-26.11,3600,100014,41.50,7
129,-406.08,-400.44,3600,100020,58.04,7
130,-198.24,157.12,3600,100023,131.13,9
131,-368.30,-448.49,3600,100020,47.42,7
132,-42.28,280.87,3600,100030,125.56,9
133,-57.44,-380.89,3600,100010,85.92,8
134,78.63,29.90,3600,100013,27.59,7
135,-138.08,-195.71,3600,100029,117.61,8
136,-23.42,-330.18,3600,100010,25.59,7
137,25.75,118.93,3600,100018,71.57,8
138,-266.34,329.81,3600,100005,69.51,8
139,-401.16,423.73,3600,100005,124.79,8
140,-18.27,-274.51,3600,100010,31.35,7
141,-209.17,-142.81,3600,100029,114.67,8
142,-155.75,314.91,3600,100030,17.39,7
143,-463.67,-242.53,3600,100028,63.45,8
144,125.96,336.10,3600,100006,57.60,7
145,-278.99,-301.98,3600,100019,57.01,7
146,-390.27,174.61,3600,100025,103.43,8
147,219.46,-299.65,3600,100015,114.47,8
148,-184.34,-65.99,3600,100014,107.07,8
149,-114.25,32.85,3600,100027,77.60,8
150,55.40,-485.42,3600,100015,150.08,9
151,-117.83,-194.59,3600,100029,136.13,9
152,-239.56,149.66,3600,100023,109.52,8
153,419.59,185.99,3600,100022,124.19,8
154,197.85,-188.05,3600,100002,103.38,8
155,-494.00,32.96,3600,100008,73.60,8
156,118.45,142.69,3600,100018,83.35,8
157,-99.29,-137.85,3600,100027,131.31,9
158,301.90,177.81,3600,100022,127.39,9
159,-467.11,-436.44,3600,100020,56.51,7
160,-312.38,118.96,3600,100014,122.84,8
161,67.83,-498.87,3600,100015,158.30,9
162,-194.76,-238.43,3600,100029,48.28,7
163,357.56,-318.84,3600,100021,122.60,8
164,167.34,379.01,3600,100006,77.33,8
165,-186.77,385.01,3600,100026,41.42,7
166,-342.86,3.46,3600,100014,79.65,8
167,175.65,404.17,3600,100006,102.39,8
168,-105.48,206.07,3600,100030,112.72,8
169,47.40,238.96,3600,100006,139.80,9
170,-266.88,426.58,3600,100026,85.95,8
171,433.42,-5.59,3600,100001,94.09,8
172,439.13,299.65,3600,100024,50.53,7
173,94.50,157.20,900,100018,88.89,8
174,435.85,-175.46,3600,100001,88.55,8
175,89.16,137.77,3600,100018,68.82,8
176,275.42,294.91,3600,100017,91.38,8
177,104.38,-29.44,3600,100002,81.57,8
178,295.49,365.09,3600,100017,38.61,7
179,164.41,-87.52,3600,100002,13.46,7
180,96.90,145.60,3600,100018,78.07,8
181,-351.66,79.02,3600,100014,114.42,8
182,200.91,18.15,3600,100003,42.98,7
183,15.05,-387.35,3600,100010,87.22,8
184,10.35,-451.50,3600,100015,147.69,9
185,-115.34,137.66,3600,100027,164.79,9
186,-356.02,-86.92,3600,100014,131.55,9
187,-93.23,-482.54,3600,100010,193.02,9
188,73.72,312.95,3600,100006,99.17,8
189,-53.26,-22.64,900,100027,7.71,7
190,-441.28,-425.74,3600,100020,41.60,7
191,97.28,-277.40,3600,100015,72.96,8
192,130.24,423.51,3600,100006,128.73,9
193,-37.15,-61.44,3600,100027,49.17,7
194,452.66,448.91,3600,100024,100.21,8
195,267.01,-166.43,3600,100009,66.01,8
196,-280.86,-22.45,3600,100014,33.76,7
197,-33.83,384.32,3600,100026,152.90,9
198,-316.23,-41.96,3600,100014,71.70,8
199,266.45,404.78,3600,100004,69.75,8
200,261.61,463.50,3600,100004,11.64,7
201,-97.62,60.78,3600,100027,87.83,8
202,122.17,-308.97,3600,100015,39.55,7
203,-139.89,153.88,3600,100030,149.48,9
204,-289.31,106.54,3600,100014,103.51,8
205,-390.22,-126.44,3600,100028,111.81,8
206,146.52,92.69,3600,100003,52.46,7
207,96.34,-441.14,3600,100015,95.14,8
208,63.62,-257.37,3600,100010,92.96,8
209,-156.16,-490.93,3600,100019,199.46,9
210,101.43,270.69,3600,100006,77.38,8
211,433.27,-326.94,3600,100021,56.75,7
212,-12.28,295.23,3600,100030,154.05,9
213,465.68,-344.66,3600,100007,39.06,7
214,382.20,-133.97,3600,100001,95.24,8
215,247.64,-24.19,3600,100012,83.79,8
216,446.64,-377.67,3600,100007,76.08,8
217,123.19,218.67,3600,100006,96.56,8
218,-315.93,-217.72,3600,100029,83.04,8
219,-297.02,126.13,3600,100023,116.22,8
220,-373.33,-272.45,3600,100028,43.98,7
221,-486.13,-339.18,3600,100028,132.78,9
222,-38.15,148.55,3600,100013,139.35,9
223,-399.14,114.23,3600,100025,159.72,9
224,-106.25,-3.57,3600,100027,54.36,7
225,-206.82,-255.93,3600,100029,34.08,7
226,66.16,-309.29,3600,100015,62.86,8
227,-68.16,313.90,3600,100030,98.91,8
228,-143.62,497.97,3600,100026,81.05,8
229,23.55,-299.05,3600,100010,39.88,7
230,199.79,-172.38,3600,100002,90.50,8
231,146.71,-158.52,3600,100002,63.99,8
232,266.70,303.33,3600,100017,91.33,8
233,181.92,404.19,3600,100006,102.81,8
234,252.48,-202.07,3600,100009,104.11,8
235,-310.94,91.11,3600,100014,97.23,8
236,-398.55,-342.72,3600,100028,104.95,8
237,-363.83,89.12,3600,100014,130.24,9
238,389.55,445.50,3600,100017,97.78,8
239,425.22,-30.95,3600,100001,75.50,8
240,87.01,-331.16,3600,100015,33.26,7
241,-23.65,315.55,3600,100030,143.31,9
242,26.52,82.25,3600,100013,46.84,7
243,-274.76,-235.83,3600,100029,38.09,7
244,38.18,-483.35,3600,100015,155.99,9
245,-152.45,-294.29,3600,100019,70.03,8
246,-99.01,-192.83,3600,100010,140.30,9
