ID,X,Y,Channel,UF,Connected EDs
2003,-421.26,246.77,0,0.05,527
2001,354.47,479.49,1,0.04,403
2000,-234.19,-338.73,1,0.05,494
2002,304.63,-289.51,2,0.06,576
ID,X,Y,Period,GW ID,Dist. GW,SF
0,340.19,-105.62,3200,2002,187.30,9
1,298.44,411.65,16000,2001,87.98,8
2,-164.78,268.23,8000,2003,257.38,10
3,53.97,-22.60,4000,2002,366.16,10
4,-135.22,13.40,3200,2000,365.78,10
5,416.20,135.71,4000,2001,349.28,10
6,-358.40,106.97,16000,2003,153.28,9
7,-257.11,-362.77,3200,2000,33.21,7
8,-343.32,-99.06,16000,2000,263.35,10
9,-391.19,498.92,16000,2003,253.95,10
10,12.93,339.11,4000,2001,369.26,10
11,-203.97,137.55,4000,2003,243.20,9
12,-6.42,472.78,8000,2001,360.95,10
13,271.36,26.74,3200,2002,318.00,10
14,-99.77,391.53,8000,2003,352.58,10
15,-147.54,307.72,3200,2003,280.43,10
16,-430.24,449.33,4000,2003,202.76,9
17,-413.94,-307.79,4000,2000,182.40,9
18,390.23,-151.11,16000,2002,162.74,9
19,-479.98,-42.30,16000,2003,294.97,10
20,-261.72,470.63,3200,2003,274.90,10
21,350.92,-233.33,4000,2002,72.79,8
22,-124.79,260.25,4000,2003,296.78,10
23,167.72,31.61,16000,2002,349.08,10
24,-62.36,431.84,3200,2003,403.81,10
25,220.95,-215.71,4000,2002,111.57,8
26,139.98,-145.95,4000,2002,218.45,9
27,-334.03,-59.90,3200,2000,296.17,10
28,329.20,-169.66,16000,2002,122.34,8
29,393.37,-149.64,4000,2002,165.65,9
30,456.47,88.64,4000,2001,403.94,10
31,358.68,-60.44,3200,2002,235.36,9
32,-101.56,314.77,4000,2003,326.85,10
33,410.97,-17.51,16000,2002,292.05,10
34,450.25,420.13,16000,2001,112.69,8
35,381.06,141.08,8000,2001,339.45,10
36,119.60,-218.94,3200,2002,198.03,9
37,-192.54,-52.97,16000,2000,288.79,10
38,-312.47,-223.77,4000,2000,139.08,9
39,-83.50,-330.39,3200,2000,150.93,9
40,-396.83,-373.92,8000,2000,166.40,9
41,260.48,484.75,3200,2001,94.14,8
42,184.45,-116.81,4000,2002,210.40,9
43,-131.34,-205.84,16000,2000,168.05,9
44,84.49,-255.59,16000,2002,222.74,9
45,232.15,-374.53,3200,2002,111.72,8
46,-335.90,245.07,16000,2003,85.38,8
47,450.10,-447.47,4000,2002,214.74,9
48,-323.79,-259.94,3200,2000,119.32,8
49,232.65,156.56,3200,2001,345.14,10
50,139.46,259.73,16000,2001,307.44,10
51,-365.10,20.21,16000,2003,233.41,9
52,-430.09,-295.34,8000,2000,200.65,9
53,319.68,73.32,3200,2002,363.14,10
54,-448.06,-342.19,3200,2000,213.90,9
55,-295.67,389.96,16000,2003,190.47,9
56,497.80,-445.94,3200,2002,248.57,9
57,-427.67,-495.84,3200,2000,249.23,9
58,93.89,-319.63,16000,2002,212.88,9
59,-108.31,413.03,3200,2003,354.38,10
60,-140.90,52.49,4000,2003,341.10,10
61,-47.42,187.39,16000,2003,378.53,10
62,30.81,257.29,8000,2001,392.59,10
63,492.23,76.97,3200,2002,411.71,10
64,247.81,128.91,16000,2001,366.44,10
65,247.80,333.24,3200,2001,181.01,9
66,373.27,331.04,3200,2001,149.64,9
67,243.81,403.37,3200,2001,134.31,9
68,166.88,-2.74,16000,2002,318.14,10
69,330.01,388.95,16000,2001,93.78,8
70,149.71,-251.96,4000,2002,159.41,9
71,-270.86,200.62,8000,2003,157.32,9
72,-171.22,-268.57,16000,2000,94.28,8
73,133.07,-276.34,4000,2002,172.06,9
74,10.69,471.47,8000,2001,343.87,10
75,46.11,219.27,16000,2001,403.48,10
76,-28.52,92.54,3200,2003,421.94,10
77,-49.08,-163.65,3200,2000,254.80,10
78,-65.49,-496.77,8000,2000,231.16,9
79,98.48,333.24,16000,2001,294.81,10
80,175.48,-17.05,8000,2002,301.52,10
81,-195.04,212.09,16000,2003,228.86,9
82,121.82,-459.14,8000,2002,249.38,9
83,195.98,173.94,4000,2001,344.21,10
84,-152.88,-315.38,4000,2000,84.60,8
85,127.16,230.73,8000,2001,336.97,10
86,240.44,-297.79,3200,2002,64.72,8
87,184.76,153.13,8000,2001,367.85,10
88,32.44,-412.36,8000,2000,276.61,10
89,377.38,186.12,16000,2001,294.26,10
90,-388.72,-138.40,4000,2000,253.01,10
91,93.21,166.56,8000,2001,407.65,10
92,275.77,-211.62,8000,2002,83.07,8
93,-310.25,484.36,16000,2003,262.25,10
94,327.39,-168.52,16000,2002,123.11,8
95,-63.50,458.64,3200,2003,415.79,10
96,264.87,199.08,16000,2001,294.38,10
97,185.79,-116.17,3200,2002,210.17,9
98,443.05,416.27,3200,2001,108.83,8
99,-296.45,293.66,4000,2003,133.33,9
100,-202.71,404.93,3200,2003,269.78,10
101,373.98,-1.86,4000,2002,295.90,10
102,-337.24,-226.09,3200,2000,152.67,9
103,-7.60,-36.34,3200,2000,377.87,10
104,-4.02,-208.95,16000,2000,264.24,10
105,184.18,227.55,16000,2001,304.09,10
106,103.11,-7.58,3200,2002,346.55,10
107,224.25,-321.79,16000,2002,86.62,8
108,-1.47,-378.74,16000,2000,236.13,9
109,-139.56,-175.19,3200,2000,188.95,9
110,408.48,122.10,3200,2001,361.45,10
111,318.13,-3.93,8000,2002,285.90,10
112,-105.67,158.83,4000,2003,327.61,10
113,-241.09,-348.77,16000,2000,12.18,7
114,-392.15,147.21,8000,2003,103.73,8
115,-211.73,-168.61,16000,2000,171.60,9
116,-72.67,434.49,4000,2003,395.93,10
117,-234.54,158.75,3200,2003,206.43,9
118,-12.57,-342.73,3200,2000,221.66,9
119,125.67,17.71,16000,2002,355.55,10
120,57.56,-73.80,3200,2002,327.98,10
121,-105.61,-255.67,8000,2000,153.08,9
122,229.36,138.65,3200,2001,363.07,10
123,-161.76,397.56,16000,2003,300.14,10
124,-89.21,-494.59,3200,2000,212.86,9
125,274.39,-206.32,16000,2002,88.52,8
126,365.53,221.01,16000,2001,258.72,10
127,-50.89,486.47,4000,2001,405.42,10
128,-289.12,-26.11,3200,2003,303.19,10
129,-406.08,-400.44,8000,2000,182.63,9
130,-198.24,157.12,3200,2003,240.37,9
131,-368.30,-448.49,16000,2000,173.29,9
132,-42.28,280.87,4000,2003,380.51,10
133,-57.44,-380.89,4000,2000,181.71,9
134,78.63,29.90,4000,2002,391.27,10
135,-138.08,-195.71,3200,2000,172.31,9
136,-23.42,-330.18,4000,2000,210.95,9
137,25.75,118.93,4000,2003,464.93,10
138,-266.34,329.81,16000,2003,175.77,9
139,-401.16,423.73,16000,2003,178.10,9
140,-18.27,-274.51,3200,2000,225.28,9
141,-209.17,-142.81,3200,2000,197.52,9
142,-155.75,314.91,4000,2003,274.12,10
143,-463.67,-242.53,3200,2000,248.83,9
144,125.96,336.10,8000,2001,269.76,10
145,-278.99,-301.98,4000,2000,57.94,7
146,-390.27,174.61,3200,2003,78.54,8
147,219.46,-299.65,8000,2002,85.77,8
148,-184.34,-65.99,16000,2000,277.26,10
149,-114.25,32.85,16000,2003,374.19,10
150,55.40,-485.42,8000,2002,317.01,10
151,-117.83,-194.59,4000,2000,185.25,9
152,-239.56,149.66,4000,2003,206.03,9
153,419.59,185.99,3200,2001,300.64,10
154,197.85,-188.05,4000,2002,147.30,9
155,-494.00,32.96,3200,2003,225.84,9
156,118.45,142.69,4000,2001,411.26,10
157,-99.29,-137.85,4000,2000,241.98,9
158,301.90,177.81,16000,2001,306.22,10
159,-467.11,-436.44,4000,2000,252.58,10
160,-312.38,118.96,4000,2003,167.90,9
161,67.83,-498.87,16000,2002,316.08,10
162,-194.76,-238.43,4000,2000,107.78,8
163,357.56,-318.84,8000,2002,60.51,7
164,167.34,379.01,4000,2001,212.40,9
165,-186.77,385.01,16000,2003,272.21,10
166,-342.86,3.46,3200,2003,255.63,10
167,175.65,404.17,16000,2001,194.03,9
168,-105.48,206.07,3200,2003,318.40,10
169,47.40,238.96,3200,2001,390.06,10
170,-266.88,426.58,4000,2003,236.99,9
171,433.42,-5.59,4000,2002,311.76,10
172,439.13,299.65,3200,2001,198.77,9
173,94.50,157.20,3200,2001,414.07,10
174,435.85,-175.46,3200,2002,173.86,9
175,89.16,137.77,3200,2001,432.62,10
176,275.42,294.91,8000,2001,200.79,9
177,104.38,-29.44,16000,2002,328.24,10
178,295.49,365.09,3200,2001,128.71,9
179,164.41,-87.52,4000,2002,245.89,9
180,96.90,145.60,4000,2001,421.69,10
181,-351.66,79.02,16000,2003,181.61,9
182,200.91,18.15,3200,2002,324.67,10
183,15.05,-387.35,8000,2000,253.94,10
184,10.35,-451.50,3200,2000,269.29,10
185,-115.34,137.66,8000,2003,324.80,10
186,-356.02,-86.92,16000,2000,279.73,10
187,-93.23,-482.54,4000,2000,201.37,9
188,73.72,312.95,4000,2001,326.43,10
189,-53.26,-22.64,3200,2000,364.22,10
190,-441.28,-425.74,4000,2000,224.62,9
191,97.28,-277.40,16000,2002,207.70,9
192,130.24,423.51,4000,2001,231.10,9
193,-37.15,-61.44,3200,2000,340.18,10
194,452.66,448.91,3200,2001,102.85,8
195,267.01,-166.43,4000,2002,128.70,9
196,-280.86,-22.45,3200,2003,303.63,10
197,-33.83,384.32,3200,2001,399.79,10
198,-316.23,-41.96,3200,2003,307.24,10
199,266.45,404.78,8000,2001,115.45,8
200,261.61,463.50,8000,2001,94.22,8
201,-97.62,60.78,4000,2003,373.27,10
202,122.17,-308.97,8000,2002,183.50,9
203,-139.89,153.88,3200,2003,296.31,10
204,-289.31,106.54,3200,2003,192.55,9
205,-390.22,-126.44,16000,2000,263.46,10
206,146.52,92.69,4000,2002,413.61,10
207,96.34,-441.14,4000,2002,257.64,10
208,63.62,-257.37,16000,2002,243.15,9
209,-156.16,-490.93,3200,2000,171.03,9
210,101.43,270.69,3200,2001,328.07,10
211,433.27,-326.94,8000,2002,133.98,9
212,-12.28,295.23,4000,2001,410.43,10
213,465.68,-344.66,8000,2002,170.23,9
214,382.20,-133.97,3200,2002,173.81,9
215,247.64,-24.19,8000,2002,271.37,10
216,446.64,-377.67,3200,2002,167.15,9
217,123.19,218.67,3200,2001,348.59,10
218,-315.93,-217.72,16000,2000,146.04,9
219,-297.02,126.13,16000,2003,173.18,9
220,-373.33,-272.45,3200,2000,154.12,9
221,-486.13,-339.18,16000,2000,251.94,10
222,-38.15,148.55,3200,2003,395.50,10
223,-399.14,114.23,16000,2003,134.37,9
224,-106.25,-3.57,8000,2000,358.75,10
225,-206.82,-255.93,3200,2000,87.21,8
226,66.16,-309.29,16000,2002,239.28,9
227,-68.16,313.90,3200,2003,359.43,10
228,-143.62,497.97,16000,2003,374.42,10
229,23.55,-299.05,4000,2000,260.78,10
230,199.79,-172.38,3200,2002,157.20,9
231,146.71,-158.52,16000,2002,205.18,9
232,266.70,303.33,4000,2001,196.81,9
233,181.92,404.19,8000,2001,188.26,9
234,252.48,-202.07,3200,2002,101.81,8
235,-310.94,91.11,16000,2003,190.79,9
236,-398.55,-342.72,16000,2000,164.40,9
237,-363.83,89.12,16000,2003,167.78,9
238,389.55,445.50,16000,2001,48.85,7
239,425.22,-30.95,8000,2002,285.30,10
240,87.01,-331.16,4000,2002,221.57,9
241,-23.65,315.55,3200,2003,403.52,10
242,26.52,82.25,4000,2002,464.27,10
243,-274.76,-235.83,4000,2000,110.61,8
244,38.18,-483.35,3200,2000,308.38,10
245,-152.45,-294.29,4000,2000,93.04,8
246,-99.01,-192.83,4000,2000,198.90,9
247,145.13,-56.66,8000,2002,282.24,10
248,203.19,-167.11,16000,2002,158.98,9
249,259.21,-241.89,4000,2002,65.81,8
250,-483.82,345.12,3200,2003,116.57,8
251,100.76,-178.52,4000,2002,232.12,9
252,26.83,348.00,8000,2001,353.04,10
253,-243.77,-426.76,4000,2000,88.55,8
254,389.81,111.41,4000,2001,369.77,10
255,321.33,458.96,4000,2001,38.98,7
256,-156.04,-140.06,16000,2000,213.49,9
257,-476.14,-494.92,8000,2000,287.98,10
258,-207.11,208.26,3200,2003,217.58,9
259,7.41,-32.53,16000,2000,390.04,10
260,-309.02,-16.35,3200,2003,286.06,10
261,-456.61,-415.59,16000,2000,235.32,9
262,211.35,111.24,16000,2001,395.08,10
263,461.57,367.47,16000,2001,154.98,9
264,-24.05,257.28,3200,2003,397.35,10
265,-493.02,78.61,4000,2003,182.82,9
266,243.73,422.57,16000,2001,124.51,8
267,287.64,446.44,16000,2001,74.55,8
268,-225.10,-260.68,3200,2000,78.58,8
269,-404.96,246.73,8000,2003,16.31,7
270,-326.70,437.71,3200,2003,213.08,9
271,-403.32,481.11,3200,2003,235.03,9
272,-158.46,192.46,8000,2003,268.36,10
273,-65.60,154.03,8000,2003,367.55,10
274,100.49,-370.02,16000,2002,219.44,9
275,-122.00,-363.04,4000,2000,114.79,8
276,-385.54,380.68,4000,2003,138.60,9
277,-289.14,168.33,4000,2003,153.66,9
278,-187.66,443.22,3200,2003,305.23,10
279,-377.91,-461.74,4000,2000,189.17,9
280,-100.70,-288.43,8000,2000,142.65,9
281,-339.84,-191.75,8000,2000,181.01,9
282,-494.57,149.79,16000,2003,121.56,8
283,-38.05,-415.82,3200,2000,210.75,9
284,285.93,184.68,3200,2001,302.67,10
285,367.20,-437.33,16000,2002,160.51,9
286,27.07,-322.87,3200,2000,261.75,10
287,-390.48,-112.00,4000,2000,275.37,10
288,138.41,200.34,4000,2001,352.99,10
289,-93.38,322.43,4000,2003,336.50,10
290,421.55,-278.27,3200,2002,117.46,8
291,-125.80,-118.11,16000,2000,245.81,9
292,307.96,-112.68,4000,2002,176.86,9
293,434.18,349.27,3200,2001,152.68,9
294,214.43,135.20,4000,2001,371.67,10
295,124.66,2.40,4000,2002,342.93,10
296,171.84,-470.52,3200,2002,224.50,9
297,99.71,-361.00,16000,2002,217.04,9
298,-304.10,277.41,3200,2003,121.10,8
299,235.31,-315.97,4000,2002,74.20,8
300,-187.01,-394.42,3200,2000,72.99,8
301,-397.77,-20.22,8000,2003,268.02,10
302,-300.28,-212.26,4000,2000,142.69,9
303,447.00,-278.08,4000,2002,142.83,9
304,278.46,436.35,16000,2001,87.39,8
305,-205.40,61.01,4000,2003,284.79,10
306,373.41,-267.15,4000,2002,72.33,8
307,129.36,332.55,3200,2001,268.82,10
308,273.30,-471.55,4000,2002,184.71,9
309,117.58,263.76,3200,2001,320.39,10
310,-215.71,-423.25,3200,2000,86.51,8
311,-327.28,-321.01,8000,2000,94.76,8
312,-56.96,-121.29,4000,2000,280.53,10
313,-399.31,-174.29,3200,2000,233.04,9
314,107.60,-395.83,3200,2002,223.88,9
315,249.72,-101.22,8000,2002,196.13,9
316,-105.76,-227.81,4000,2000,169.70,9
317,-431.77,401.55,8000,2003,155.14,9
318,381.23,174.85,8000,2001,305.81,10
319,-28.36,-207.57,16000,2000,244.07,9
320,-253.93,76.72,8000,2003,238.57,9
321,-373.92,249.44,8000,2003,47.42,7
322,-14.13,-307.51,3200,2000,222.26,9
323,-366.61,-206.83,16000,2000,186.90,9
324,-497.17,400.77,8000,2003,171.70,9
325,308.62,150.49,4000,2001,332.18,10
326,-324.59,-455.27,3200,2000,147.49,9
327,275.06,-387.04,3200,2002,101.91,8
328,-292.74,494.20,4000,2003,278.82,10
329,167.91,-34.17,3200,2002,289.64,10
330,392.32,211.91,8000,2001,270.25,10
331,-306.51,337.99,16000,2003,146.60,9
332,173.65,-176.15,8000,2002,173.23,9
333,32.51,-42.76,4000,2002,367.33,10
334,217.09,-39.93,4000,2002,264.48,10
335,-494.16,-231.32,16000,2000,281.28,10
336,193.37,-55.90,16000,2002,258.75,10
337,153.09,-280.85,8000,2002,151.79,9
338,14.35,-73.59,8000,2002,361.78,10
339,-449.53,-405.68,3200,2000,225.51,9
340,379.01,486.64,4000,2001,25.57,7
341,-215.72,-319.86,8000,2000,26.41,7
342,-61.01,353.78,4000,2003,375.81,10
343,286.19,-113.70,16000,2002,176.77,9
344,-73.45,-396.61,4000,2000,170.85,9
345,467.69,-390.77,3200,2002,191.94,9
346,-340.68,302.60,8000,2003,98.04,8
347,-104.32,-44.31,4000,2000,321.80,10
348,245.01,470.04,3200,2001,109.86,8
349,-411.47,-479.49,16000,2000,226.36,9
350,397.88,399.52,16000,2001,90.99,8
351,-80.86,-316.20,16000,2000,154.98,9
352,278.39,122.79,16000,2001,364.72,10
353,-38.51,-91.02,8000,2000,315.68,10
354,101.83,335.53,4000,2001,290.77,10
355,-297.77,303.23,4000,2003,135.79,9
356,-428.68,462.55,8000,2003,215.91,9
357,-115.49,-141.76,3200,2000,229.97,9
358,416.85,-396.76,3200,2002,155.23,9
359,375.60,-308.23,3200,2002,73.40,8
360,428.68,-410.35,3200,2002,173.17,9
361,468.39,8.80,16000,2002,340.30,10
362,-311.75,-212.81,4000,2000,147.89,9
363,-238.11,248.68,16000,2003,183.16,9
364,221.82,-149.49,3200,2002,162.67,9
365,-214.85,52.74,4000,2003,283.29,10
366,457.71,124.06,4000,2001,370.12,10
367,-67.13,-491.43,3200,2000,226.34,9
368,-136.27,425.42,16000,2003,336.36,10
369,-235.38,301.02,8000,2003,193.65,9
370,-313.97,229.70,8000,2003,108.64,8
371,-493.05,198.10,3200,2003,86.73,8
372,-488.32,386.34,16000,2003,154.85,9
373,139.20,-351.77,3200,2002,176.76,9
374,175.69,370.05,8000,2001,209.61,9
375,47.72,-344.80,3200,2002,262.79,10
376,-277.02,-387.09,8000,2000,64.60,8
377,360.78,45.78,8000,2002,339.96,10
378,356.83,409.51,8000,2001,70.02,8
379,456.11,-325.86,16000,2002,155.78,9
380,-252.83,-139.84,3200,2000,199.77,9
381,127.88,-132.88,4000,2002,236.16,9
382,17.39,-121.20,4000,2000,332.59,10
383,194.09,-482.00,4000,2002,221.97,9
384,119.47,193.69,4000,2001,370.00,10
385,395.35,-258.59,4000,2002,95.85,8
386,223.98,-35.61,3200,2002,266.41,10
387,-323.34,-174.82,8000,2000,186.59,9
388,137.91,-318.00,16000,2002,169.14,9
389,-475.42,-361.89,8000,2000,242.34,9
390,-287.73,-114.72,3200,2000,230.32,9
391,-370.34,-486.84,16000,2000,201.17,9
392,245.15,30.55,4000,2002,325.54,10
393,-253.01,-275.36,4000,2000,66.11,8
394,397.06,344.11,16000,2001,141.92,9
395,-82.83,239.47,8000,2003,338.52,10
396,-407.51,-36.56,3200,2003,283.66,10
397,380.73,140.10,8000,2001,340.40,10
398,-285.26,-222.00,8000,2000,127.42,9
399,-41.73,-197.42,4000,2000,238.77,9
400,375.93,14.85,3200,2002,312.60,10
401,153.76,144.51,3200,2001,390.50,10
402,298.71,-110.33,4000,2002,179.27,9
403,-177.55,136.66,4000,2003,267.43,10
404,364.19,33.71,4000,2002,328.66,10
405,-400.37,450.89,8000,2003,205.19,9
406,76.48,-456.62,3200,2002,282.81,10
407,17.72,424.10,8000,2001,341.27,10
408,284.14,-361.16,4000,2002,74.52,8
409,-267.43,97.11,16000,2003,214.61,9
410,319.10,-26.95,4000,2002,262.95,10
411,290.92,-373.19,16000,2002,84.80,8
412,275.90,425.51,4000,2001,95.32,8
413,-208.57,-252.04,16000,2000,90.40,8
414,-468.39,-387.84,4000,2000,239.29,9
415,115.89,-288.21,4000,2002,188.74,9
416,439.65,288.27,4000,2001,209.34,9
417,226.85,-194.01,4000,2002,123.17,8
418,-345.86,-409.87,3200,2000,132.40,9
419,359.44,-177.31,8000,2002,124.88,8
420,367.32,-358.20,3200,2002,93.00,8
421,-109.95,432.72,3200,2003,362.62,10
422,57.29,208.62,3200,2001,402.10,10
423,-385.80,-499.95,16000,2000,221.31,9
424,-192.24,-468.35,8000,2000,136.24,9
425,-464.96,147.55,8000,2003,108.41,8
426,213.20,87.20,8000,2002,387.64,10
427,-65.26,-185.96,4000,2000,227.77,9
428,-419.62,-31.82,4000,2003,278.59,10
429,364.87,-172.37,3200,2002,131.72,9
430,-253.52,-305.05,16000,2000,38.83,7
431,-398.88,85.00,16000,2003,163.31,9
432,-417.42,-357.71,3200,2000,184.21,9
433,489.54,-243.51,3200,2002,190.55,9
434,-355.53,64.25,3200,2003,193.99,9
435,-88.45,99.29,8000,2003,364.03,10
436,390.42,-187.51,16000,2002,133.28,9
437,-342.45,247.23,8000,2003,78.82,8
438,230.68,327.61,3200,2001,195.93,9
439,-106.07,192.49,16000,2003,319.83,10
440,-120.13,438.96,8000,2003,357.25,10
441,7.62,-459.91,3200,2000,270.48,10
442,68.08,-377.34,16000,2002,252.33,10
443,-162.85,-387.79,8000,2000,86.59,8
444,-393.73,-243.33,3200,2000,185.89,9
445,407.05,168.22,8000,2001,315.67,10
446,-144.63,58.64,3200,2003,334.54,10
447,-109.11,216.20,4000,2003,313.65,10
448,240.45,-53.12,8000,2002,244.94,9
449,58.20,340.80,16000,2001,327.12,10
450,203.57,-279.32,16000,2002,101.57,8
451,-456.11,228.30,16000,2003,39.44,7
452,469.21,-203.63,16000,2002,185.64,9
453,-463.18,133.52,8000,2003,120.75,8
454,-139.09,239.79,4000,2003,282.26,10
455,-250.74,146.84,16000,2003,197.65,9
456,236.90,-497.79,3200,2002,219.02,9
457,37.03,-106.90,8000,2002,323.97,10
458,-415.61,-366.45,3200,2000,183.52,9
459,-40.64,191.75,3200,2003,384.59,10
460,26.83,-104.68,3200,2002,333.67,10
461,33.25,-60.79,4000,2002,354.90,10
462,79.77,-91.58,16000,2002,299.57,10
463,248.94,-54.77,4000,2002,241.26,9
464,-469.68,306.15,8000,2003,76.62,8
465,68.38,-444.59,16000,2002,282.60,10
466,274.66,292.31,16000,2001,203.48,9
467,39.58,-170.66,8000,2002,290.47,10
468,-479.29,-86.27,4000,2003,338.05,10
469,448.71,373.10,8000,2001,142.13,9
470,217.51,-100.08,4000,2002,208.51,9
471,207.00,433.18,16000,2001,154.57,9
472,-75.23,12.94,8000,2000,385.93,10
473,-61.08,-238.12,3200,2000,200.23,9
474,-413.40,-207.79,4000,2000,221.95,9
475,-25.94,360.59,3200,2001,398.55,10
476,8.37,135.25,4000,2003,443.87,10
477,44.89,-325.17,3200,2002,262.18,10
478,474.50,-304.46,8000,2002,170.53,9
479,37.66,-355.75,16000,2000,272.39,10
480,292.57,361.76,4000,2001,133.01,9
481,-57.21,68.75,4000,2003,405.24,10
