ID,X,Y,Channel,UF,Connected EDs
5001,-115.80,330.75,0,0.12,1200
5003,208.30,472.52,1,0.06,620
5002,-247.80,-194.68,2,0.16,1641
5000,290.25,-105.21,3,0.15,1539
ID,X,Y,Period,GW ID,Dist. GW,SF
0,340.19,-105.62,3200,5000,49.94,7
1,298.44,411.65,16000,5003,108.76,8
2,-164.78,268.23,8000,5001,79.42,8
3,53.97,-22.60,4000,5000,250.30,10
4,-135.22,13.40,3200,5002,236.59,9
5,416.20,135.71,4000,5000,271.85,10
6,-358.40,106.97,16000,5002,321.29,10
7,-257.11,-362.77,3200,5002,168.34,9
8,-343.32,-99.06,16000,5002,135.16,9
9,-391.19,498.92,16000,5001,322.68,10
10,12.93,339.11,4000,5001,129.01,9
11,-203.97,137.55,4000,5001,212.37,9
12,-6.42,472.78,8000,5001,179.26,9
13,271.36,26.74,3200,5000,133.30,9
14,-99.77,391.53,8000,5001,62.86,8
15,-147.54,307.72,3200,5001,39.21,7
16,-430.24,449.33,4000,5001,336.06,10
17,-413.94,-307.79,4000,5002,200.99,9
18,390.23,-151.11,16000,5000,110.02,8
19,-479.98,-42.30,16000,5002,277.72,10
20,-261.72,470.63,3200,5001,202.13,9
21,350.92,-233.33,4000,5000,141.77,9
22,-124.79,260.25,4000,5001,71.07,8
23,167.72,31.61,16000,5000,183.66,9
24,-62.36,431.84,3200,5001,114.34,8
25,220.95,-215.71,4000,5000,130.43,9
26,139.98,-145.95,4000,5000,155.69,9
27,-334.03,-59.90,3200,5002,160.01,9
28,329.20,-169.66,16000,5000,75.31,8
29,393.37,-149.64,4000,5000,112.29,8
30,456.47,88.64,4000,5000,255.35,10
31,358.68,-60.44,3200,5000,81.77,8
32,-101.56,314.77,4000,5001,21.41,7
33,410.97,-17.51,16000,5000,149.22,9
34,450.25,420.13,16000,5003,247.55,9
35,381.06,141.08,8000,5000,262.50,10
36,119.60,-218.94,3200,5000,205.08,9
37,-192.54,-52.97,16000,5002,152.11,9
38,-312.47,-223.77,4000,5002,70.91,8
39,-83.50,-330.39,3200,5002,213.10,9
40,-396.83,-373.92,8000,5002,233.10,9
41,260.48,484.75,3200,5003,53.59,7
42,184.45,-116.81,4000,5000,106.44,8
43,-131.34,-205.84,16000,5002,117.00,8
44,84.49,-255.59,16000,5000,254.86,10
45,232.15,-374.53,3200,5000,275.51,10
46,-335.90,245.07,16000,5001,236.18,9
47,450.10,-447.47,4000,5000,377.76,10
48,-323.79,-259.94,3200,5002,100.16,8
49,232.65,156.56,3200,5000,268.03,10
50,139.46,259.73,16000,5003,223.64,9
51,-365.10,20.21,16000,5002,244.82,9
52,-430.09,-295.34,8000,5002,208.24,9
53,319.68,73.32,3200,5000,180.93,9
54,-448.06,-342.19,3200,5002,248.72,9
55,-295.67,389.96,16000,5001,189.36,9
56,497.80,-445.94,3200,5000,398.97,10
57,-427.67,-495.84,3200,5002,350.78,10
58,93.89,-319.63,16000,5000,290.74,10
59,-108.31,413.03,3200,5001,82.61,8
60,-140.90,52.49,4000,5002,269.29,10
61,-47.42,187.39,16000,5001,158.84,9
62,30.81,257.29,8000,5001,163.99,9
63,492.23,76.97,3200,5000,272.00,10
64,247.81,128.91,16000,5000,237.93,9
65,247.80,333.24,3200,5003,144.77,9
66,373.27,331.04,3200,5003,217.33,9
67,243.81,403.37,3200,5003,77.73,8
68,166.88,-2.74,16000,5000,160.37,9
69,330.01,388.95,16000,5003,147.64,9
70,149.71,-251.96,4000,5000,203.19,9
71,-270.86,200.62,8000,5001,202.43,9
72,-171.22,-268.57,16000,5002,106.41,8
73,133.07,-276.34,4000,5000,232.36,9
74,10.69,471.47,8000,5001,189.21,9
75,46.11,219.27,16000,5001,196.58,9
76,-28.52,92.54,3200,5001,253.70,10
77,-49.08,-163.65,3200,5002,201.13,9
78,-65.49,-496.77,8000,5002,352.84,10
79,98.48,333.24,16000,5003,177.37,9
80,175.48,-17.05,8000,5000,144.72,9
81,-195.04,212.09,16000,5001,142.69,9
82,121.82,-459.14,8000,5000,391.96,10
83,195.98,173.94,4000,5000,294.63,10
84,-152.88,-315.38,4000,5002,153.54,9
85,127.16,230.73,8000,5003,255.04,10
86,240.44,-297.79,3200,5000,198.92,9
87,184.76,153.13,8000,5000,279.04,10
88,32.44,-412.36,8000,5002,354.85,10
89,377.38,186.12,16000,5000,304.08,10
90,-388.72,-138.40,4000,5002,151.75,9
91,93.21,166.56,8000,5001,265.80,10
92,275.77,-211.62,8000,5000,107.40,8
93,-310.25,484.36,16000,5001,247.80,9
94,327.39,-168.52,16000,5000,73.41,8
95,-63.50,458.64,3200,5001,138.17,9
96,264.87,199.08,16000,5003,279.23,10
97,185.79,-116.17,3200,5000,105.04,8
98,443.05,416.27,3200,5003,241.39,9
99,-296.45,293.66,4000,5001,184.42,9
100,-202.71,404.93,3200,5001,114.26,8
101,373.98,-1.86,4000,5000,133.01,9
102,-337.24,-226.09,3200,5002,94.80,8
103,-7.60,-36.34,3200,5002,287.69,10
104,-4.02,-208.95,16000,5002,244.19,9
105,184.18,227.55,16000,5003,246.15,9
106,103.11,-7.58,3200,5000,211.07,9
107,224.25,-321.79,16000,5000,226.42,9
108,-1.47,-378.74,16000,5002,307.49,10
109,-139.56,-175.19,3200,5002,109.98,8
110,408.48,122.10,3200,5000,256.21,10
111,318.13,-3.93,8000,5000,105.05,8
112,-105.67,158.83,4000,5001,172.22,9
113,-241.09,-348.77,16000,5002,154.23,9
114,-392.15,147.21,8000,5001,331.75,10
115,-211.73,-168.61,16000,5002,44.50,7
116,-72.67,434.49,4000,5001,112.35,8
117,-234.54,158.75,3200,5001,209.01,9
118,-12.57,-342.73,3200,5002,277.94,10
119,125.67,17.71,16000,5000,205.42,9
120,57.56,-73.80,3200,5000,234.80,9
121,-105.61,-255.67,8000,5002,154.72,9
122,229.36,138.65,3200,5000,251.35,10
123,-161.76,397.56,16000,5001,81.09,8
124,-89.21,-494.59,3200,5002,339.26,10
125,274.39,-206.32,16000,5000,102.35,8
126,365.53,221.01,16000,5003,296.61,10
127,-50.89,486.47,4000,5001,168.70,9
128,-289.12,-26.11,3200,5002,173.57,9
129,-406.08,-400.44,8000,5002,259.59,10
130,-198.24,157.12,3200,5001,192.21,9
