ID,X,Y,Channel,UF,Connected EDs
139,-401.16,423.73,16000,203,357.38,10
140,-18.27,-274.51,3200,200,262.93,10
141,-209.17,-142.81,3200,203,304.65,10
142,-155.75,314.91,4000,203,156.87,9
143,-463.67,-242.53,3200,202,154.13,9
144,125.96,336.10,8000,203,338.51,10
145,-278.99,-301.98,4000,202,169.99,9
146,-390.27,174.61,3200,203,228.86,9
147,219.46,-299.65,8000,200,64.83,8
148,-184.34,-65.99,16000,203,225.27,9
149,-114.25,32.85,16000,203,134.11,9
150,55.40,-485.42,8000,200,212.03,9
151,-117.83,-194.59,4000,203,355.51,10
152,-239.56,149.66,4000,203,78.02,8
153,419.59,185.99,3200,201,98.24,8
154,197.85,-188.05,4000,200,178.46,9
155,-494.00,32.96,3200,203,354.82,10
156,118.45,142.69,4000,203,280.88,10
157,-99.29,-137.85,4000,203,302.58,10
158,301.90,177.81,16000,201,205.31,9
159,-467.11,-436.44,4000,202,62.66,8
160,-312.38,118.96,4000,203,155.41,9
161,67.83,-498.87,16000,200,210.35,9
162,-194.76,-238.43,4000,202,275.23,10
163,357.56,-318.84,8000,200,136.13,9
164,167.34,379.01,4000,201,351.30,10
165,-186.77,385.01,16000,203,228.20,9
166,-342.86,3.46,3200,203,238.00,9
167,175.65,404.17,16000,201,353.79,10
168,-105.48,206.07,3200,203,74.09,8
169,47.40,238.96,3200,203,224.44,9
170,-266.88,426.58,4000,203,288.17,10
171,433.42,-5.59,4000,201,262.71,10
172,439.13,299.65,3200,201,74.06,8
173,94.50,157.20,3200,203,256.50,10
174,435.85,-175.46,3200,200,279.69,10
175,89.16,137.77,3200,203,251.99,10
176,275.42,294.91,8000,201,223.23,9
177,104.38,-29.44,16000,203,325.81,10
178,295.49,365.09,3200,201,229.53,9
179,164.41,-87.52,4000,200,283.71,10
180,96.90,145.60,4000,203,259.21,10
181,-351.66,79.02,16000,203,205.51,9
182,200.91,18.15,3200,201,373.79,10
183,15.05,-387.35,8000,200,215.30,9
184,10.35,-451.50,3200,200,235.64,9
185,-115.34,137.66,8000,203,50.97,7
186,-356.02,-86.92,16000,202,311.85,10
187,-93.23,-482.54,4000,202,342.71,10
188,73.72,312.95,4000,203,282.00,10
189,-53.26,-22.64,3200,203,210.99,9
190,-441.28,-425.74,4000,202,38.66,7
191,97.28,-277.40,16000,200,157.55,9
192,130.24,423.51,4000,203,394.74,10
193,-37.15,-61.44,3200,203,252.62,10
194,452.66,448.91,3200,201,203.17,9
195,267.01,-166.43,4000,200,200.95,9
196,-280.86,-22.45,3200,203,216.22,9
197,-33.83,384.32,3200,203,259.95,10
198,-316.23,-41.96,3200,203,252.66,10
199,266.45,404.78,8000,201,275.28,10
