ID,X,Y,Channel,UF,Connected EDs
100,-27.47,255.09,0,0.00,31
101,188.47,174.98,1,0.00,25
102,-365.49,-400.86,2,0.00,19
103,427.80,-181.57,3,0.00,25
ID,X,Y,Period,GW ID,Dist. GW,SF
0,340.19,-105.62,3600,103,115.95,8
1,298.44,411.65,3600,101,260.97,10
2,-164.78,268.23,3600,100,137.94,9
3,53.97,-22.60,3600,101,239.01,9
4,-135.22,13.40,3600,100,264.62,10
5,416.20,135.71,3600,101,231.09,9
6,-358.40,106.97,3600,100,362.57,10
7,-257.11,-362.77,3600,102,114.87,8
8,-343.32,-99.06,3600,102,302.62,10
9,-391.19,498.92,3600,100,437.90,10
10,12.93,339.11,3600,100,93.23,8
11,-203.97,137.55,3600,100,212.05,9
12,-6.42,472.78,3600,100,218.70,9
13,271.36,26.74,3600,101,169.84,9
14,-99.77,391.53,3600,100,154.42,9
15,-147.54,307.72,3600,100,131.11,9
16,-430.24,449.33,3600,100,447.17,10
17,-413.94,-307.79,3600,102,104.94,8
18,390.23,-151.11,3600,103,48.37,7
19,-479.98,-42.30,3600,102,376.40,10
20,-261.72,470.63,3600,100,318.33,10
21,350.92,-233.33,3600,103,92.69,8
22,-124.79,260.25,3600,100,97.46,8
23,167.72,31.61,3600,101,144.87,9
24,-62.36,431.84,3600,100,180.16,9
25,220.95,-215.71,3600,103,209.65,9
26,139.98,-145.95,3600,103,290.02,10
27,-334.03,-59.90,3600,102,342.42,10
28,329.20,-169.66,3600,103,99.32,8
29,393.37,-149.64,3600,103,46.96,7
30,456.47,88.64,3600,103,271.72,10
31,358.68,-60.44,3600,103,139.46,9
32,-101.56,314.77,3600,100,95.14,8
33,410.97,-17.51,3600,103,164.92,9
34,450.25,420.13,3600,101,358.65,10
35,381.06,141.08,3600,101,195.56,9
36,119.60,-218.94,3600,103,310.47,10
37,-192.54,-52.97,3600,100,349.49,10
38,-312.47,-223.77,3600,102,184.86,9
39,-83.50,-330.39,3600,102,290.66,10
40,-396.83,-373.92,3600,102,41.33,7
41,260.48,484.75,3600,101,318.03,10
42,184.45,-116.81,3600,103,251.83,10
43,-131.34,-205.84,3600,102,304.73,10
44,84.49,-255.59,3600,103,351.21,10
45,232.15,-374.53,3600,103,274.80,10
46,-335.90,245.07,3600,100,308.59,10
47,450.10,-447.47,3600,103,266.84,10
48,-323.79,-259.94,3600,102,146.97,9
49,232.65,156.56,3600,101,47.87,7
50,139.46,259.73,3600,101,97.91,8
51,-365.10,20.21,3600,100,411.29,10
52,-430.09,-295.34,3600,102,123.73,8
53,319.68,73.32,3600,101,165.98,9
54,-448.06,-342.19,900,102,101.30,8
55,-295.67,389.96,3600,100,300.21,10
56,497.80,-445.94,3600,103,273.49,10
57,-427.67,-495.84,3600,102,113.52,8
58,93.89,-319.63,3600,103,361.33,10
59,-108.31,413.03,3600,100,177.43,9
60,-140.90,52.49,3600,100,232.20,9
61,-47.42,187.39,3600,100,70.58,8
62,30.81,257.29,3600,100,58.32,7
63,492.23,76.97,3600,103,266.44,10
64,247.81,128.91,3600,101,75.13,8
65,247.80,333.24,3600,101,169.02,9
66,373.27,331.04,1800,101,241.88,9
67,243.81,403.37,900,101,235.00,9
68,166.88,-2.74,3600,101,179.03,9
69,330.01,388.95,3600,101,256.55,10
70,149.71,-251.96,3600,103,286.87,10
71,-270.86,200.62,3600,100,249.42,9
72,-171.22,-268.57,3600,102,235.03,9
73,133.07,-276.34,3600,103,309.60,10
74,10.69,471.47,3600,100,219.72,9
75,46.11,219.27,3600,100,81.83,8
76,-28.52,92.54,3600,100,162.55,9
77,-49.08,-163.65,3600,102,395.45,10
78,-65.49,-496.77,3600,102,314.96,10
79,98.48,333.24,3600,100,148.23,9
80,175.48,-17.05,3600,101,192.47,9
81,-195.04,212.09,3600,100,173.01,9
82,121.82,-459.14,3600,103,413.12,10
83,195.98,173.94,3600,101,7.59,7
84,-152.88,-315.38,3600,102,229.15,9
85,127.16,230.73,3600,101,82.87,8
86,240.44,-297.79,3600,103,220.48,9
87,184.76,153.13,3600,101,22.16,7
88,32.44,-412.36,3600,102,398.09,10
89,377.38,186.12,3600,101,189.25,9
90,-388.72,-138.40,3600,102,263.49,10
91,93.21,166.56,3600,101,95.63,8
92,275.77,-211.62,3600,103,154.98,9
93,-310.25,484.36,3600,100,364.05,10
94,327.39,-168.52,3600,103,101.26,8
95,-63.50,458.64,3600,100,206.72,9
96,264.87,199.08,3600,101,80.11,8
97,185.79,-116.17,3600,103,250.70,10
98,443.05,416.27,3600,101,350.76,10
99,-296.45,293.66,3600,100,271.74,10
