ID,X,Y,Channel,UF,Connected EDs
133,-57.44,-380.89,3600,1001,188.40,9
134,78.63,29.90,3600,1001,294.41,10
135,-138.08,-195.71,3600,1001,31.73,7
136,-23.42,-330.18,3600,1001,155.29,9
137,25.75,118.93,3600,1002,210.44,9
138,-266.34,329.81,3600,1002,163.46,9
139,-401.16,423.73,3600,1002,324.30,10
140,-18.27,-274.51,3600,1001,116.15,8
141,-209.17,-142.81,3600,1001,117.02,8
142,-155.75,314.91,3600,1002,57.45,7
143,-463.67,-242.53,3600,1001,359.79,10
144,125.96,336.10,3600,1002,243.81,9
145,-278.99,-301.98,3600,1001,200.88,9
146,-390.27,174.61,3600,1002,298.06,10
147,219.46,-299.65,3600,1000,144.92,9
148,-184.34,-65.99,3600,1001,154.10,9
149,-114.25,32.85,3600,1001,231.97,9
150,55.40,-485.42,3600,1000,261.29,10
151,-117.83,-194.59,3600,1001,12.14,7
152,-239.56,149.66,3600,1002,182.24,9
153,419.59,185.99,3600,1003,270.25,10
154,197.85,-188.05,3600,1000,251.95,10
155,-494.00,32.96,3600,1001,451.60,10
156,118.45,142.69,3600,1002,266.83,10
157,-99.29,-137.85,3600,1001,61.58,7
158,301.90,177.81,3600,1003,290.42,10
159,-467.11,-436.44,3600,1001,431.74,10
160,-312.38,118.96,3600,1002,257.12,10
161,67.83,-498.87,3600,1000,253.46,10
162,-194.76,-238.43,3600,1001,96.65,8
163,357.56,-318.84,3600,1000,108.72,8
164,167.34,379.01,3600,1003,234.99,9
165,-186.77,385.01,3600,1002,130.41,9
166,-342.86,3.46,3600,1001,311.20,10
167,175.65,404.17,3600,1003,220.04,9
168,-105.48,206.07,3600,1002,72.99,8
169,47.40,238.96,3600,1002,163.37,9
170,-266.88,426.58,3600,1002,214.74,9
171,433.42,-5.59,3600,1000,428.57,10
172,439.13,299.65,3600,1003,162.60,9
173,94.50,157.20,900,1002,238.83,9
174,435.85,-175.46,3600,1000,272.07,10
175,89.16,137.77,3600,1002,244.90,9
176,275.42,294.91,3600,1003,196.45,9
177,104.38,-29.44,3600,1001,270.61,10
178,295.49,365.09,3600,1003,130.05,9
179,164.41,-87.52,3600,1001,292.97,10
180,96.90,145.60,3600,1002,246.96,9
181,-351.66,79.02,3600,1002,312.79,10
182,200.91,18.15,3600,1001,376.39,10
183,15.05,-387.35,3600,1001,224.18,9
184,10.35,-451.50,3600,1001,278.24,10
185,-115.34,137.66,3600,1002,141.26,9
186,-356.02,-86.92,3600,1001,273.51,10
187,-93.23,-482.54,3600,1001,283.86,10
188,73.72,312.95,3600,1002,187.87,9
189,-53.26,-22.64,900,1001,184.23,9
190,-441.28,-425.74,3600,1001,404.32,10
191,97.28,-277.40,3600,1001,218.36,9
192,130.24,423.51,3600,1003,261.45,10
193,-37.15,-61.44,3600,1001,154.06,9
194,452.66,448.91,3600,1003,63.08,8
195,267.01,-166.43,3600,1000,251.88,10
196,-280.86,-22.45,3600,1001,248.12,9
197,-33.83,384.32,3600,1002,130.70,9
198,-316.23,-41.96,3600,1001,261.99,10
199,266.45,404.78,3600,1003,133.07,9
200,261.61,463.50,3600,1003,128.54,9
201,-97.62,60.78,3600,1002,218.48,9
202,122.17,-308.97,3600,1000,213.18,9
203,-139.89,153.88,3600,1002,128.26,9
204,-289.31,106.54,3600,1002,247.94,9
205,-390.22,-126.44,3600,1001,292.83,10
206,146.52,92.69,3600,1002,317.78,10
207,96.34,-441.14,3600,1000,212.31,9
208,63.62,-257.37,3600,1001,179.88,9
