ID,X,Y,Channel,UF,Connected EDs
133,-57.44,-380.89,4000,1002,62.71,8
134,78.63,29.90,4000,1000,305.41,10
135,-138.08,-195.71,3200,1002,143.92,9
136,-23.42,-330.18,4000,1002,76.20,8
137,25.75,118.93,4000,1000,212.09,9
138,-266.34,329.81,16000,1000,152.80,9
139,-401.16,423.73,16000,1000,315.45,10
140,-18.27,-274.51,3200,1002,100.90,8
141,-209.17,-142.81,3200,1002,220.73,9
142,-155.75,314.91,4000,1000,96.30,8
143,-463.67,-242.53,3200,1002,375.58,10
144,125.96,336.10,8000,1000,310.36,10
145,-278.99,-301.98,4000,1002,182.39,9
146,-390.27,174.61,3200,1000,233.13,9
147,219.46,-299.65,8000,1003,16.32,7
148,-184.34,-65.99,16000,1002,281.47,10
149,-114.25,32.85,16000,1000,191.81,9
150,55.40,-485.42,8000,1002,216.36,9
151,-117.83,-194.59,4000,1002,140.97,9
152,-239.56,149.66,4000,1000,104.36,8
153,419.59,185.99,3200,1001,114.90,8
154,197.85,-188.05,4000,1003,110.09,8
155,-494.00,32.96,3200,1000,381.01,10
156,118.45,142.69,4000,1001,287.00,10
157,-99.29,-137.85,4000,1002,196.52,9
158,301.90,177.81,16000,1001,141.24,9
159,-467.11,-436.44,4000,1002,381.52,10
160,-312.38,118.96,4000,1000,181.03,9
161,67.83,-498.87,16000,1002,234.65,9
162,-194.76,-238.43,4000,1002,135.20,9
163,357.56,-318.84,8000,1003,155.73,9
164,167.34,379.01,4000,1000,365.68,10
165,-186.77,385.01,16000,1000,168.17,9
166,-342.86,3.46,3200,1000,281.60,10
167,175.65,404.17,16000,1000,384.65,10
168,-105.48,206.07,3200,1000,57.31,7
169,47.40,238.96,3200,1000,209.74,9
170,-266.88,426.58,4000,1000,233.06,9
171,433.42,-5.59,4000,1001,86.96,8
172,439.13,299.65,3200,1001,230.20,9
173,94.50,157.20,3200,1000,263.17,10
174,435.85,-175.46,3200,1001,251.83,10
175,89.16,137.77,3200,1000,263.29,10
176,275.42,294.91,8000,1001,252.70,10
177,104.38,-29.44,16000,1003,286.18,10
178,295.49,365.09,3200,1001,308.88,10
179,164.41,-87.52,4000,1003,214.04,9
180,96.90,145.60,4000,1000,268.43,10
181,-351.66,79.02,16000,1000,236.10,9
182,200.91,18.15,3200,1001,203.66,9
183,15.05,-387.35,8000,1002,126.21,9
184,10.35,-451.50,3200,1002,160.58,9
185,-115.34,137.66,8000,1000,93.27,8
186,-356.02,-86.92,16000,1002,356.42,10
187,-93.23,-482.54,4000,1002,148.31,9
188,73.72,312.95,4000,1000,253.25,10
189,-53.26,-22.64,3200,1000,264.51,10
190,-441.28,-425.74,4000,1002,353.78,10
191,97.28,-277.40,16000,1003,107.93,8
192,130.24,423.51,4000,1000,356.30,10
193,-37.15,-61.44,3200,1002,279.96,10
194,452.66,448.91,3200,1001,379.68,10
195,267.01,-166.43,4000,1003,146.22,9
196,-280.86,-22.45,3200,1000,269.20,10
197,-33.83,384.32,3200,1000,208.97,9
198,-316.23,-41.96,3200,1000,303.26,10
199,266.45,404.78,8000,1001,356.20,10
200,261.61,463.50,8000,1001,412.97,10
201,-97.62,60.78,4000,1000,170.37,9
202,122.17,-308.97,8000,1003,81.80,8
203,-139.89,153.88,3200,1000,68.35,8
204,-289.31,106.54,3200,1000,170.19,9
205,-390.22,-126.44,16000,1002,357.43,10
206,146.52,92.69,4000,1001,251.17,10
207,96.34,-441.14,4000,1003,178.64,9
208,63.62,-257.37,16000,1003,145.40,9
209,-156.16,-490.93,3200,1002,166.50,9
210,101.43,270.69,3200,1000,267.87,10
211,433.27,-326.94,8000,1003,231.86,9
212,-12.28,295.23,4000,1000,167.55,9
213,465.68,-344.66,8000,1003,266.57,10
214,382.20,-133.97,3200,1001,207.84,9
215,247.64,-24.19,8000,1001,178.34,9
216,446.64,-377.67,3200,1003,256.12,10
217,123.19,218.67,3200,1000,284.56,10
218,-315.93,-217.72,16000,1002,245.87,9
219,-297.02,126.13,16000,1000,164.28,9
220,-373.33,-272.45,3200,1002,280.75,10
221,-486.13,-339.18,16000,1002,386.67,10
222,-38.15,148.55,3200,1000,141.82,9
223,-399.14,114.23,16000,1000,259.75,10
224,-106.25,-3.57,8000,1000,229.07,9
225,-206.82,-255.93,3200,1002,132.93,9
226,66.16,-309.29,16000,1003,137.53,9
227,-68.16,313.90,3200,1000,133.18,9
228,-143.62,497.97,16000,1000,279.76,10
229,23.55,-299.05,4000,1002,128.01,9
230,199.79,-172.38,3200,1003,125.67,9
231,146.71,-158.52,16000,1003,150.50,9
232,266.70,303.33,4000,1001,264.31,10
233,181.92,404.19,8000,1000,390.16,10
234,252.48,-202.07,3200,1003,107.84,8
235,-310.94,91.11,16000,1000,196.65,9
236,-398.55,-342.72,16000,1002,299.17,10
237,-363.83,89.12,16000,1000,240.42,9
238,389.55,445.50,16000,1001,372.23,10
239,425.22,-30.95,8000,1001,108.06,8
240,87.01,-331.16,4000,1003,120.85,8
241,-23.65,315.55,3200,1000,168.32,9
242,26.52,82.25,4000,1000,232.25,9
243,-274.76,-235.83,4000,1002,201.07,9
244,38.18,-483.35,3200,1002,202.85,9
245,-152.45,-294.29,4000,1002,66.41,8
246,-99.01,-192.83,4000,1002,141.54,9
247,145.13,-56.66,8000,1003,248.24,9
248,203.19,-167.11,16000,1003,130.90,9
249,259.21,-241.89,4000,1003,79.26,8
250,-483.82,345.12,3200,1000,346.33,10
251,100.76,-178.52,4000,1003,157.40,9
252,26.83,348.00,8000,1000,228.29,9
253,-243.77,-426.76,4000,1002,171.33,9
254,389.81,111.41,4000,1001,38.73,7
255,321.33,458.96,4000,1001,392.96,10
256,-156.04,-140.06,16000,1002,202.37,9
257,-476.14,-494.92,8000,1002,409.43,10
258,-207.11,208.26,3200,1000,46.94,7
259,7.41,-32.53,16000,1000,302.72,10
260,-309.02,-16.35,3200,1000,277.64,10
261,-456.61,-415.59,16000,1002,366.23,10
262,211.35,111.24,16000,1001,189.42,9
263,461.57,367.47,16000,1001,301.14,10
264,-24.05,257.28,3200,1000,142.61,9
265,-493.02,78.61,4000,1000,360.06,10
266,243.73,422.57,16000,1001,381.36,10
267,287.64,446.44,16000,1001,388.77,10
268,-225.10,-260.68,3200,1002,145.63,9
269,-404.96,246.73,8000,1000,245.19,9
270,-326.70,437.71,3200,1000,274.35,10
271,-403.32,481.11,3200,1000,356.88,10
272,-158.46,192.46,8000,1000,26.47,7
273,-65.60,154.03,8000,1000,115.60,8
274,100.49,-370.02,16000,1003,125.46,9
275,-122.00,-363.04,4000,1002,36.45,7
276,-385.54,380.68,4000,1000,276.53,10
277,-289.14,168.33,4000,1000,137.37,9
278,-187.66,443.22,3200,1000,225.98,9
279,-377.91,-461.74,4000,1002,306.17,10
280,-100.70,-288.43,8000,1002,45.95,7
281,-339.84,-191.75,8000,1002,279.47,10
282,-494.57,149.79,16000,1000,340.27,10
283,-38.05,-415.82,3200,1002,102.03,8
284,285.93,184.68,3200,1001,157.22,9
285,367.20,-437.33,16000,1003,215.17,9
286,27.07,-322.87,3200,1002,127.09,9
287,-390.48,-112.00,4000,1002,366.22,10
