ID,X,Y,Channel,UF,Connected EDs
122,229.36,138.65,3200,50008,59.04,7
123,-161.76,397.56,16000,50007,148.86,9
124,-89.21,-494.59,3200,50011,169.51,9
125,274.39,-206.32,16000,50012,190.54,9
126,365.53,221.01,16000,50005,136.20,9
127,-50.89,486.47,4000,50007,97.86,8
128,-289.12,-26.11,3200,50002,26.42,7
129,-406.08,-400.44,8000,50013,135.05,9
130,-198.24,157.12,3200,50000,54.32,7
131,-368.30,-448.49,16000,50013,98.35,8
132,-42.28,280.87,4000,50007,119.09,8
133,-57.44,-380.89,4000,50013,219.88,9
134,78.63,29.90,4000,50001,49.85,7
135,-138.08,-195.71,3200,50015,177.39,9
136,-23.42,-330.18,4000,50012,193.37,9
137,25.75,118.93,4000,50001,100.76,8
138,-266.34,329.81,16000,50014,137.13,9
139,-401.16,423.73,16000,50014,35.21,7
140,-18.27,-274.51,3200,50012,147.35,9
141,-209.17,-142.81,3200,50015,97.14,8
142,-155.75,314.91,4000,50007,164.40,9
143,-463.67,-242.53,3200,50013,263.08,10
144,125.96,336.10,8000,50004,118.01,8
145,-278.99,-301.98,4000,50013,122.04,8
146,-390.27,174.61,3200,50000,140.45,9
147,219.46,-299.65,8000,50003,177.93,9
148,-184.34,-65.99,16000,50015,58.10,7
149,-114.25,32.85,16000,50001,145.15,9
150,55.40,-485.42,8000,50003,263.74,10
151,-117.83,-194.59,4000,50015,188.94,9
152,-239.56,149.66,4000,50000,26.57,7
153,419.59,185.99,3200,50010,148.01,9
154,197.85,-188.05,4000,50012,112.02,8
155,-494.00,32.96,3200,50002,230.82,9
156,118.45,142.69,4000,50008,95.54,8
157,-99.29,-137.85,4000,50015,165.80,9
158,301.90,177.81,16000,50008,137.11,9
159,-467.11,-436.44,4000,50013,194.44,9
160,-312.38,118.96,4000,50000,83.44,8
161,67.83,-498.87,16000,50003,253.75,10
162,-194.76,-238.43,4000,50015,193.08,9
163,357.56,-318.84,8000,50009,107.48,8
164,167.34,379.01,4000,50004,84.08,8
165,-186.77,385.01,16000,50007,174.23,9
166,-342.86,3.46,3200,50002,76.83,8
167,175.65,404.17,16000,50004,90.94,8
168,-105.48,206.07,3200,50000,147.82,9
169,47.40,238.96,3200,50007,168.48,9
170,-266.88,426.58,4000,50014,127.56,9
171,433.42,-5.59,4000,50010,45.09,7
172,439.13,299.65,3200,50005,126.30,9
173,94.50,157.20,3200,50008,123.51,8
174,435.85,-175.46,3200,50009,180.92,9
175,89.16,137.77,3200,50008,118.78,8
176,275.42,294.91,8000,50004,58.32,7
177,104.38,-29.44,16000,50006,58.76,7
178,295.49,365.09,3200,50005,31.59,7
179,164.41,-87.52,4000,50006,54.89,7
180,96.90,145.60,4000,50008,115.40,8
181,-351.66,79.02,16000,50002,123.32,8
182,200.91,18.15,3200,50008,70.91,8
183,15.05,-387.35,8000,50012,227.57,9
184,10.35,-451.50,3200,50011,270.90,10
185,-115.34,137.66,8000,50000,139.34,9
186,-356.02,-86.92,16000,50002,116.66,8
187,-93.23,-482.54,4000,50011,165.24,9
188,73.72,312.95,4000,50007,120.20,8
189,-53.26,-22.64,3200,50001,92.91,8
190,-441.28,-425.74,4000,50013,168.21,9
191,97.28,-277.40,16000,50012,106.41,8
192,130.24,423.51,4000,50004,138.64,9
193,-37.15,-61.44,3200,50001,104.32,8
194,452.66,448.91,3200,50005,162.30,9
195,267.01,-166.43,4000,50006,175.95,9
196,-280.86,-22.45,3200,50002,17.64,7
197,-33.83,384.32,3200,50007,24.10,7
198,-316.23,-41.96,3200,50002,57.79,7
199,266.45,404.78,8000,50004,65.02,8
200,261.61,463.50,8000,50004,120.98,8
201,-97.62,60.78,4000,50001,134.68,9
202,122.17,-308.97,8000,50012,141.91,9
203,-139.89,153.88,3200,50000,111.78,8
204,-289.31,106.54,3200,50000,78.31,8
205,-390.22,-126.44,16000,50015,167.80,9
206,146.52,92.69,4000,50008,51.07,7
207,96.34,-441.14,4000,50003,220.37,9
208,63.62,-257.37,16000,50012,89.04,8
209,-156.16,-490.93,3200,50011,102.46,8
210,101.43,270.69,3200,50004,160.00,9
211,433.27,-326.94,8000,50009,37.87,7
212,-12.28,295.23,4000,50007,101.05,8
213,465.68,-344.66,8000,50009,12.35,7
214,382.20,-133.97,3200,50010,176.49,9
215,247.64,-24.19,8000,50008,123.80,8
216,446.64,-377.67,3200,50009,25.80,7
217,123.19,218.67,3200,50008,149.45,9
218,-315.93,-217.72,16000,50015,183.18,9
219,-297.02,126.13,16000,50000,67.36,8
220,-373.33,-272.45,3200,50013,181.61,9
221,-486.13,-339.18,16000,50013,229.28,9
222,-38.15,148.55,3200,50001,147.11,9
223,-399.14,114.23,16000,50000,160.91,9
224,-106.25,-3.57,8000,50001,138.15,9
225,-206.82,-255.93,3200,50013,180.54,9
226,66.16,-309.29,16000,50012,139.39,9
227,-68.16,313.90,3200,50007,99.19,8
228,-143.62,497.97,16000,50007,165.61,9
229,23.55,-299.05,4000,50012,142.51,9
230,199.79,-172.38,3200,50012,112.73,8
231,146.71,-158.52,16000,50012,61.04,7
232,266.70,303.33,4000,50004,46.59,7
233,181.92,404.19,8000,50004,86.36,8
234,252.48,-202.07,3200,50012,168.22,9
235,-310.94,91.11,16000,50000,103.12,8
236,-398.55,-342.72,16000,50013,149.43,9
237,-363.83,89.12,16000,50002,139.02,9
238,389.55,445.50,16000,50005,115.62,8
239,425.22,-30.95,8000,50010,69.03,8
240,87.01,-331.16,4000,50012,159.69,9
241,-23.65,315.55,3200,50007,81.44,8
242,26.52,82.25,4000,50001,64.09,8
243,-274.76,-235.83,4000,50013,188.06,9
244,38.18,-483.35,3200,50003,280.55,10
245,-152.45,-294.29,4000,50013,177.04,9
246,-99.01,-192.83,4000,50012,187.30,9
247,145.13,-56.66,8000,50006,47.41,7
248,203.19,-167.11,16000,50012,116.20,8
249,259.21,-241.89,4000,50012,185.99,9
250,-483.82,345.12,3200,50014,104.92,8
251,100.76,-178.52,4000,50012,15.41,7
252,26.83,348.00,8000,50007,62.53,8
253,-243.77,-426.76,4000,50013,29.45,7
254,389.81,111.41,4000,50010,80.11,8
255,321.33,458.96,4000,50005,108.41,8
256,-156.04,-140.06,16000,50015,122.81,8
257,-476.14,-494.92,8000,50013,215.13,9
258,-207.11,208.26,3200,50000,54.64,7
259,7.41,-32.53,16000,50001,55.65,7
260,-309.02,-16.35,3200,50002,41.94,7
261,-456.61,-415.59,16000,50013,183.72,9
262,211.35,111.24,16000,50008,26.25,7
263,461.57,367.47,16000,50005,139.04,9
264,-24.05,257.28,3200,50007,139.45,9
265,-493.02,78.61,4000,50002,242.77,9
266,243.73,422.57,16000,50004,78.71,8
267,287.64,446.44,16000,50005,102.37,8
268,-225.10,-260.68,3200,50013,170.10,9
269,-404.96,246.73,8000,50014,144.71,9
270,-326.70,437.71,3200,50014,78.33,8
271,-403.32,481.11,3200,50014,91.60,8
272,-158.46,192.46,8000,50000,93.17,8
273,-65.60,154.03,8000,50001,166.15,9
274,100.49,-370.02,16000,50012,199.00,9
275,-122.00,-363.04,4000,50013,162.86,9
276,-385.54,380.68,4000,50014,10.58,7
277,-289.14,168.33,4000,50000,39.75,7
278,-187.66,443.22,3200,50007,180.95,9
279,-377.91,-461.74,4000,50013,111.46,8
280,-100.70,-288.43,8000,50013,219.22,9
281,-339.84,-191.75,8000,50015,172.46,9
282,-494.57,149.79,16000,50000,245.96,9
283,-38.05,-415.82,3200,50011,231.05,9
284,285.93,184.68,3200,50008,130.33,9
285,367.20,-437.33,16000,50003,51.89,7
286,27.07,-322.87,3200,50012,162.84,9
287,-390.48,-112.00,4000,50002,159.18,9
288,138.41,200.34,4000,50008,126.05,9
289,-93.38,322.43,4000,50007,109.23,8
290,421.55,-278.27,3200,50009,85.21,8
291,-125.80,-118.11,16000,50015,132.91,9
292,307.96,-112.68,4000,50010,188.89,9
293,434.18,349.27,3200,50005,110.64,8
294,214.43,135.20,4000,50008,49.25,7
295,124.66,2.40,4000,50006,91.63,8
296,171.84,-470.52,3200,50003,146.37,9
297,99.71,-361.00,16000,50012,189.95,9
298,-304.10,277.41,3200,50000,116.64,8
299,235.31,-315.97,4000,50003,155.66,9
300,-187.01,-394.42,3200,50013,90.97,8
301,-397.77,-20.22,8000,50002,130.68,9
302,-300.28,-212.26,4000,50015,172.17,9
303,447.00,-278.08,4000,50009,77.73,8
304,278.46,436.35,16000,50005,96.91,8
305,-205.40,61.01,4000,50002,95.06,8
306,373.41,-267.15,4000,50009,122.45,8
307,129.36,332.55,3200,50004,114.92,8
