ID,X,Y,Channel,UF,Connected EDs
140,-18.27,-274.51,3600,201,117.07,8
141,-209.17,-142.81,3600,200,257.47,10
142,-155.75,314.91,3600,200,261.53,10
143,-463.67,-242.53,3600,200,376.92,10
144,125.96,336.10,3600,202,236.48,9
145,-278.99,-301.98,3600,201,295.49,10
146,-390.27,174.61,3600,200,117.66,8
147,219.46,-299.65,3600,201,234.21,9
148,-184.34,-65.99,3600,200,201.11,9
149,-114.25,32.85,3600,200,197.94,9
150,55.40,-485.42,3600,201,109.12,8
151,-117.83,-194.59,3600,201,229.52,9
152,-239.56,149.66,3600,200,80.74,8
153,419.59,185.99,3600,202,177.25,9
154,197.85,-188.05,3600,201,280.18,10
155,-494.00,32.96,3600,200,203.26,9
156,118.45,142.69,3600,202,131.71,9
157,-99.29,-137.85,3600,201,271.82,10
158,301.90,177.81,3600,202,67.52,8
159,-467.11,-436.44,3600,201,472.65,10
160,-312.38,118.96,3600,200,24.05,7
161,67.83,-498.87,3600,201,126.96,9
162,-194.76,-238.43,3600,201,249.09,9
163,357.56,-318.84,3600,201,361.34,10
164,167.34,379.01,3600,202,257.88,10
165,-186.77,385.01,3600,203,238.88,9
166,-342.86,3.46,3600,200,102.93,8
167,175.65,404.17,3600,202,279.51,10
168,-105.48,206.07,3600,200,223.84,9
169,47.40,238.96,3600,202,227.78,9
170,-266.88,426.58,3600,203,154.23,9
171,433.42,-5.59,3600,202,230.99,9
172,439.13,299.65,3600,202,251.01,10
173,94.50,157.20,900,202,157.04,9
174,435.85,-175.46,3600,202,361.63,10
175,89.16,137.77,3600,202,160.79,9
176,275.42,294.91,3600,202,162.22,9
177,104.38,-29.44,3600,202,219.38,9
178,295.49,365.09,3600,202,234.84,9
179,164.41,-87.52,3600,202,238.11,9
180,96.90,145.60,3600,202,153.41,9
181,-351.66,79.02,3600,200,53.69,7
182,200.91,18.15,3600,202,126.44,9
183,15.05,-387.35,3600,201,12.05,7
184,10.35,-451.50,3600,201,62.32,7
185,-115.34,137.66,3600,200,190.21,9
186,-356.02,-86.92,3600,200,192.48,9
187,-93.23,-482.54,3600,201,133.94,9
188,73.72,312.95,3600,202,250.63,10
189,-53.26,-22.64,900,200,275.65,10
190,-441.28,-425.74,3600,201,445.96,10
191,97.28,-277.40,3600,201,146.41,9
192,130.24,423.51,3600,202,312.62,10
193,-37.15,-61.44,3600,200,308.34,10
194,452.66,448.91,3600,202,373.93,10
195,267.01,-166.43,3600,202,301.63,10
196,-280.86,-22.45,3600,200,121.79,8
197,-33.83,384.32,3600,202,377.91,10
198,-316.23,-41.96,3600,200,140.38,9
199,266.45,404.78,3600,202,270.58,10
