ID,X,Y,Channel,UF,Connected EDs
130,-198.24,157.12,3200,20006,152.90,9
131,-368.30,-448.49,16000,20000,120.63,8
132,-42.28,280.87,4000,20002,239.95,9
133,-57.44,-380.89,4000,20005,202.70,9
134,78.63,29.90,4000,20005,230.75,9
135,-138.08,-195.71,3200,20005,156.05,9
136,-23.42,-330.18,4000,20005,143.54,9
137,25.75,118.93,4000,20006,248.39,9
138,-266.34,329.81,16000,20003,107.53,8
139,-401.16,423.73,16000,20003,122.61,8
140,-18.27,-274.51,3200,20005,89.44,8
141,-209.17,-142.81,3200,20006,147.79,9
142,-155.75,314.91,4000,20003,215.44,9
143,-463.67,-242.53,3200,20000,173.40,9
144,125.96,336.10,8000,20002,72.10,8
145,-278.99,-301.98,4000,20000,54.16,7
146,-390.27,174.61,3200,20003,131.72,9
147,219.46,-299.65,8000,20001,198.15,9
148,-184.34,-65.99,16000,20006,71.00,8
149,-114.25,32.85,16000,20006,85.28,8
150,55.40,-485.42,8000,20005,295.08,10
151,-117.83,-194.59,4000,20005,135.78,9
152,-239.56,149.66,4000,20006,152.19,9
153,419.59,185.99,3200,20004,52.56,7
154,197.85,-188.05,4000,20005,179.97,9
155,-494.00,32.96,3200,20003,298.48,10
156,118.45,142.69,4000,20002,255.97,10
157,-99.29,-137.85,4000,20005,129.44,9
158,301.90,177.81,16000,20004,109.06,8
159,-467.11,-436.44,4000,20000,177.54,9
160,-312.38,118.96,4000,20006,164.41,9
161,67.83,-498.87,16000,20005,310.19,10
162,-194.76,-238.43,4000,20000,159.53,9
163,357.56,-318.84,8000,20001,70.50,8
164,167.34,379.01,4000,20002,14.67,7
165,-186.77,385.01,16000,20003,200.85,9
166,-342.86,3.46,3200,20006,148.27,9
167,175.65,404.17,16000,20002,12.27,7
168,-105.48,206.07,3200,20006,220.60,9
169,47.40,238.96,3200,20002,197.02,9
170,-266.88,426.58,4000,20003,160.11,9
171,433.42,-5.59,4000,20004,241.46,9
172,439.13,299.65,3200,20004,79.43,8
173,94.50,157.20,3200,20002,247.95,9
174,435.85,-175.46,3200,20001,199.01,9
175,89.16,137.77,3200,20002,268.08,10
176,275.42,294.91,8000,20004,135.56,9
177,104.38,-29.44,16000,20005,184.76,9
178,295.49,365.09,3200,20002,129.06,9
179,164.41,-87.52,4000,20005,180.35,9
180,96.90,145.60,4000,20002,258.34,10
181,-351.66,79.02,16000,20006,173.95,9
182,200.91,18.15,3200,20005,279.19,10
183,15.05,-387.35,8000,20005,194.65,9
184,10.35,-451.50,3200,20005,258.89,10
185,-115.34,137.66,8000,20006,155.16,9
186,-356.02,-86.92,16000,20006,185.40,9
187,-93.23,-482.54,4000,20000,268.02,10
188,73.72,312.95,4000,20002,125.22,9
189,-53.26,-22.64,3200,20006,143.87,9
190,-441.28,-425.74,4000,20000,150.19,9
191,97.28,-277.40,16000,20005,116.04,8
192,130.24,423.51,4000,20002,49.49,7
193,-37.15,-61.44,3200,20005,142.38,9
194,452.66,448.91,3200,20004,223.27,9
195,267.01,-166.43,4000,20001,246.93,9
196,-280.86,-22.45,3200,20006,90.31,8
197,-33.83,384.32,3200,20002,203.63,9
198,-316.23,-41.96,3200,20006,130.13,9
199,266.45,404.78,8000,20002,97.51,8
200,261.61,463.50,8000,20002,115.62,8
201,-97.62,60.78,4000,20006,112.24,8
202,122.17,-308.97,8000,20005,156.13,9
203,-139.89,153.88,3200,20006,159.30,9
204,-289.31,106.54,3200,20006,139.40,9
205,-390.22,-126.44,16000,20000,223.49,9
206,146.52,92.69,4000,20004,286.20,10
207,96.34,-441.14,4000,20005,260.49,10
208,63.62,-257.37,16000,20005,79.16,8
209,-156.16,-490.93,3200,20000,223.27,9
210,101.43,270.69,3200,20002,140.46,9
211,433.27,-326.94,8000,20001,53.66,7
212,-12.28,295.23,4000,20002,206.72,9
213,465.68,-344.66,8000,20001,67.45,8
214,382.20,-133.97,3200,20001,238.92,9
215,247.64,-24.19,8000,20005,284.90,10
216,446.64,-377.67,3200,20001,43.06,7
217,123.19,218.67,3200,20002,180.89,9
218,-315.93,-217.72,16000,20000,120.65,8
219,-297.02,126.13,16000,20006,159.19,9
220,-373.33,-272.45,3200,20000,85.30,8
221,-486.13,-339.18,16000,20000,167.00,9
222,-38.15,148.55,3200,20006,212.82,9
223,-399.14,114.23,16000,20003,192.75,9
224,-106.25,-3.57,8000,20006,88.69,8
225,-206.82,-255.93,3200,20000,139.30,9
226,66.16,-309.29,16000,20005,126.15,9
227,-68.16,313.90,3200,20002,250.72,10
228,-143.62,497.97,16000,20003,298.26,10
229,23.55,-299.05,4000,20005,106.47,8
230,199.79,-172.38,3200,20005,182.99,9
231,146.71,-158.52,16000,20005,133.24,9
232,266.70,303.33,4000,20002,132.52,9
233,181.92,404.19,8000,20002,16.32,7
234,252.48,-202.07,3200,20001,227.58,9
235,-310.94,91.11,16000,20006,145.18,9
236,-398.55,-342.72,16000,20000,79.53,8
