ID,X,Y,Channel,UF,Connected EDs
2056,435.05,-299.13,35,0.00,3
2011,154.27,-494.33,28,0.02,18
2015,317.28,-425.39,24,0.01,9
2082,358.47,-400.84,25,0.01,10
2055,450.37,-345.44,2,0.02,19
2022,482.75,-464.61,0,0.01,10
ID,X,Y,Period,GW ID,Dist. GW,SF
0,340.19,-105.62,320,2100,32.79,7
1,298.44,411.65,1600,2039,59.37,7
2,-164.78,268.23,800,2098,12.90,7
3,53.97,-22.60,400,2009,39.69,7
4,-135.22,13.40,320,2013,39.95,7
5,416.20,135.71,400,2029,45.79,7
6,-358.40,106.97,1600,2040,51.09,7
7,-257.11,-362.77,320,2019,14.37,7
8,-343.32,-99.06,1600,2057,89.19,8
9,-391.19,498.92,1600,2071,97.19,8
10,12.93,339.11,400,2007,29.33,7
11,-203.97,137.55,400,2024,47.35,7
12,-6.42,472.78,800,2043,67.02,8
13,271.36,26.74,320,2094,38.39,7
14,-99.77,391.53,800,2043,56.74,7
15,-147.54,307.72,320,2098,54.52,7
16,-430.24,449.33,400,2071,76.46,8
17,-413.94,-307.79,400,2026,54.10,7
18,390.23,-151.11,1600,2088,75.00,8
19,-479.98,-42.30,1600,2005,74.54,8
20,-261.72,470.63,320,2001,28.42,7
21,350.92,-233.33,400,2083,19.98,7
22,-124.79,260.25,400,2098,38.51,7
23,167.72,31.61,1600,2078,34.85,7
24,-62.36,431.84,320,2043,6.53,7
25,220.95,-215.71,400,2030,64.33,8
26,139.98,-145.95,400,2030,86.13,8
27,-334.03,-59.90,320,2092,112.96,8
28,329.20,-169.66,1600,2083,64.21,8
29,393.37,-149.64,400,2088,71.62,8
30,456.47,88.64,400,2029,58.34,7
31,358.68,-60.44,320,2100,19.57,7
32,-101.56,314.77,400,2098,85.40,8
33,410.97,-17.51,1600,2014,59.09,7
34,450.25,420.13,1600,2004,48.60,7
35,381.06,141.08,800,2074,50.34,7
36,119.60,-218.94,320,2096,61.82,7
37,-192.54,-52.97,1600,2054,44.45,7
38,-312.47,-223.77,400,2076,63.23,8
39,-83.50,-330.39,320,2035,36.09,7
40,-396.83,-373.92,800,2026,45.08,7
41,260.48,484.75,320,2017,69.84,8
42,184.45,-116.81,400,2030,54.12,7
43,-131.34,-205.84,1600,2073,28.47,7
44,84.49,-255.59,1600,2096,67.81,8
45,232.15,-374.53,320,2049,29.89,7
46,-335.90,245.07,1600,2091,3.70,7
47,450.10,-447.47,400,2022,36.87,7
48,-323.79,-259.94,320,2006,33.58,7
49,232.65,156.56,320,2046,87.63,8
50,139.46,259.73,1600,2046,55.36,7
51,-365.10,20.21,1600,2040,44.29,7
52,-430.09,-295.34,800,2026,74.46,8
53,319.68,73.32,320,2045,17.36,7
54,-448.06,-342.19,320,2026,78.91,8
55,-295.67,389.96,1600,2059,19.59,7
56,497.80,-445.94,320,2022,23.97,7
57,-427.67,-495.84,320,2101,54.33,7
58,93.89,-319.63,1600,2003,27.92,7
59,-108.31,413.03,320,2043,53.84,7
60,-140.90,52.49,400,2024,60.96,7
61,-47.42,187.39,1600,2075,51.37,7
62,30.81,257.29,800,2007,57.41,7
63,492.23,76.97,320,2031,71.79,8
64,247.81,128.91,1600,2045,77.31,8
65,247.80,333.24,320,2047,45.34,7
66,373.27,331.04,320,2072,28.13,7
67,243.81,403.37,320,2021,18.82,7
68,166.88,-2.74,1600,2025,35.09,7
69,330.01,388.95,1600,2039,42.97,7
70,149.71,-251.96,400,2096,20.76,7
71,-270.86,200.62,800,2091,75.30,8
72,-171.22,-268.57,1600,2035,75.06,8
73,133.07,-276.34,400,2096,17.41,7
74,10.69,471.47,800,2043,79.94,8
75,46.11,219.27,1600,2087,35.65,7
76,-28.52,92.54,320,2051,45.79,7
77,-49.08,-163.65,320,2102,69.75,8
78,-65.49,-496.77,800,2070,60.29,7
79,98.48,333.24,1600,2097,31.39,7
80,175.48,-17.05,800,2025,34.14,7
81,-195.04,212.09,1600,2098,53.91,7
82,121.82,-459.14,800,2011,47.87,7
83,195.98,173.94,400,2046,58.11,7
84,-152.88,-315.38,400,2035,52.08,7
85,127.16,230.73,800,2087,55.75,7
86,240.44,-297.79,320,2034,45.05,7
87,184.76,153.13,800,2046,78.25,8
88,32.44,-412.36,800,2070,70.99,8
89,377.38,186.12,1600,2074,22.68,7
90,-388.72,-138.40,400,2057,31.39,7
91,93.21,166.56,800,2087,40.22,7
92,275.77,-211.62,800,2083,59.49,7
93,-310.25,484.36,1600,2001,72.45,8
94,327.39,-168.52,1600,2083,65.42,8
95,-63.50,458.64,320,2043,30.87,7
96,264.87,199.08,1600,2046,84.31,8
97,185.79,-116.17,320,2030,53.52,7
98,443.05,416.27,320,2004,43.26,7
99,-296.45,293.66,400,2091,63.62,8
100,-202.71,404.93,320,2018,28.35,7
101,373.98,-1.86,400,2014,18.94,7
102,-337.24,-226.09,320,2076,41.89,7
103,-7.60,-36.34,320,2009,25.87,7
104,-4.02,-208.95,1600,2102,122.35,8
105,184.18,227.55,1600,2046,4.72,7
106,103.11,-7.58,320,2038,45.55,7
107,224.25,-321.79,1600,2049,24.67,7
108,-1.47,-378.74,1600,2070,75.60,8
109,-139.56,-175.19,320,2073,5.33,7
110,408.48,122.10,320,2029,57.70,7
111,318.13,-3.93,800,2094,36.79,7
112,-105.67,158.83,400,2024,80.47,8
113,-241.09,-348.77,1600,2019,19.40,7
114,-392.15,147.21,800,2040,86.50,8
115,-211.73,-168.61,1600,2093,46.28,7
116,-72.67,434.49,400,2043,17.01,7
117,-234.54,158.75,320,2024,84.48,8
118,-12.57,-342.73,320,2035,100.06,8
119,125.67,17.71,1600,2060,13.59,7
120,57.56,-73.80,320,2028,63.03,8
121,-105.61,-255.67,800,2035,44.48,7
122,229.36,138.65,320,2078,89.40,8
123,-161.76,397.56,1600,2018,22.28,7
124,-89.21,-494.59,320,2070,75.98,8
125,274.39,-206.32,1600,2068,58.60,7
126,365.53,221.01,1600,2074,38.51,7
127,-50.89,486.47,400,2043,58.24,7
128,-289.12,-26.11,320,2092,57.85,7
129,-406.08,-400.44,800,2101,46.92,7
130,-198.24,157.12,320,2024,58.51,7
131,-368.30,-448.49,1600,2101,35.02,7
132,-42.28,280.87,400,2007,79.02,8
133,-57.44,-380.89,400,2070,74.66,8
134,78.63,29.90,400,2038,28.59,7
135,-138.08,-195.71,320,2073,16.66,7
136,-23.42,-330.18,400,2035,85.17,8
137,25.75,118.93,400,2052,19.09,7
138,-266.34,329.81,1600,2059,59.89,7
139,-401.16,423.73,1600,2059,106.64,8
140,-18.27,-274.51,320,2035,88.60,8
141,-209.17,-142.81,320,2093,27.39,7
142,-155.75,314.91,400,2098,59.90,7
143,-463.67,-242.53,320,2033,83.48,8
144,125.96,336.10,800,2097,15.94,7
145,-278.99,-301.98,400,2010,49.36,7
146,-390.27,174.61,320,2062,71.61,8
147,219.46,-299.65,800,2034,24.62,7
148,-184.34,-65.99,1600,2054,55.85,7
149,-114.25,32.85,1600,2013,41.44,7
150,55.40,-485.42,800,2070,90.84,8
151,-117.83,-194.59,400,2102,28.10,7
152,-239.56,149.66,400,2024,83.56,8
153,419.59,185.99,320,2086,13.87,7
154,197.85,-188.05,400,2030,46.04,7
155,-494.00,32.96,320,2005,44.63,7
156,118.45,142.69,400,2087,73.21,8
157,-99.29,-137.85,400,2102,34.66,7
158,301.90,177.81,1600,2074,53.27,7
159,-467.11,-436.44,400,2101,64.72,8
160,-312.38,118.96,400,2032,45.56,7
161,67.83,-498.87,1600,2011,86.56,8
162,-194.76,-238.43,400,2067,60.95,7
163,357.56,-318.84,800,2099,28.76,7
164,167.34,379.01,400,2097,51.35,7
165,-186.77,385.01,1600,2018,5.85,7
166,-342.86,3.46,320,2040,69.59,8
167,175.65,404.17,1600,2021,49.91,7
168,-105.48,206.07,320,2098,75.82,8
169,47.40,238.96,320,2087,46.72,7
170,-266.88,426.58,400,2001,25.41,7
171,433.42,-5.59,400,2031,43.70,7
172,439.13,299.65,320,2027,52.15,7
173,94.50,157.20,320,2087,49.44,7
174,435.85,-175.46,320,2088,49.13,7
175,89.16,137.77,320,2052,49.32,7
176,275.42,294.91,800,2041,27.44,7
177,104.38,-29.44,1600,2025,39.07,7
178,295.49,365.09,320,2039,16.59,7
179,164.41,-87.52,400,2008,34.63,7
180,96.90,145.60,400,2052,59.81,7
181,-351.66,79.02,1600,2040,34.62,7
182,200.91,18.15,320,2078,50.87,7
183,15.05,-387.35,800,2070,75.64,8
184,10.35,-451.50,320,2070,38.45,7
185,-115.34,137.66,800,2024,60.34,7
186,-356.02,-86.92,1600,2057,92.04,8
187,-93.23,-482.54,400,2070,73.07,8
188,73.72,312.95,400,2007,44.61,7
189,-53.26,-22.64,320,2013,49.94,7
190,-441.28,-425.74,400,2101,43.66,7
191,97.28,-277.40,1600,2096,53.03,7
192,130.24,423.51,400,2002,43.20,7
193,-37.15,-61.44,320,2028,36.16,7
194,452.66,448.91,320,2004,50.91,7
195,267.01,-166.43,400,2068,19.43,7
196,-280.86,-22.45,320,2092,48.83,7
197,-33.83,384.32,320,2043,49.79,7
198,-316.23,-41.96,320,2092,89.00,8
199,266.45,404.78,800,2021,41.41,7
200,261.61,463.50,800,2017,54.73,7
201,-97.62,60.78,400,2013,67.07,8
202,122.17,-308.97,800,2003,16.01,7
203,-139.89,153.88,320,2024,54.12,7
204,-289.31,106.54,320,2032,42.67,7
205,-390.22,-126.44,1600,2057,42.31,7
206,146.52,92.69,400,2078,43.58,7
207,96.34,-441.14,400,2011,78.65,8
208,63.62,-257.37,1600,2096,87.83,8
209,-156.16,-490.93,320,2095,73.75,8
210,101.43,270.69,320,2087,70.68,8
211,433.27,-326.94,800,2055,25.19,7
212,-12.28,295.23,400,2007,45.76,7
213,465.68,-344.66,800,2055,15.33,7
214,382.20,-133.97,320,2100,72.11,8
215,247.64,-24.19,800,2008,83.15,8
216,446.64,-377.67,320,2055,32.45,7
217,123.19,218.67,320,2087,47.28,7
218,-315.93,-217.72,1600,2076,58.14,7
219,-297.02,126.13,1600,2032,56.01,7
220,-373.33,-272.45,320,2006,24.68,7
221,-486.13,-339.18,1600,2026,116.89,8
222,-38.15,148.55,320,2075,70.51,8
223,-399.14,114.23,1600,2040,55.74,7
224,-106.25,-3.57,800,2013,6.41,7
225,-206.82,-255.93,320,2067,82.06,8
226,66.16,-309.29,1600,2003,57.32,7
227,-68.16,313.90,320,2007,97.30,8
228,-143.62,497.97,1600,2053,85.99,8
229,23.55,-299.05,400,2003,101.13,8
230,199.79,-172.38,320,2030,33.42,7
231,146.71,-158.52,1600,2030,79.52,8
232,266.70,303.33,400,2041,36.43,7
233,181.92,404.19,800,2021,43.67,7
234,252.48,-202.07,320,2068,51.24,7
235,-310.94,91.11,1600,2032,18.37,7
236,-398.55,-342.72,1600,2026,29.63,7
237,-363.83,89.12,1600,2040,32.87,7
238,389.55,445.50,1600,2004,18.01,7
239,425.22,-30.95,800,2031,62.89,8
240,87.01,-331.16,400,2003,34.85,7
241,-23.65,315.55,320,2007,52.80,7
242,26.52,82.25,400,2052,38.73,7
243,-274.76,-235.83,400,2006,87.74,8
244,38.18,-483.35,320,2070,74.37,8
245,-152.45,-294.29,400,2035,49.70,7
246,-99.01,-192.83,400,2102,32.92,7
247,145.13,-56.66,800,2008,24.84,7
248,203.19,-167.11,1600,2030,27.54,7
249,259.21,-241.89,400,2069,68.23,8
250,-483.82,345.12,320,2065,25.95,7
251,100.76,-178.52,400,2096,106.33,8
252,26.83,348.00,800,2007,33.40,7
253,-243.77,-426.76,400,2095,59.27,7
254,389.81,111.41,400,2085,43.76,7
255,321.33,458.96,400,2004,86.04,8
256,-156.04,-140.06,1600,2093,29.56,7
257,-476.14,-494.92,800,2101,87.04,8
258,-207.11,208.26,320,2098,64.59,8
259,7.41,-32.53,1600,2009,12.13,7
260,-309.02,-16.35,320,2092,74.70,8
261,-456.61,-415.59,1600,2101,62.02,7
262,211.35,111.24,1600,2078,56.61,7
263,461.57,367.47,1600,2050,50.75,7
264,-24.05,257.28,320,2075,54.56,7
265,-493.02,78.61,400,2077,52.43,7
266,243.73,422.57,1600,2017,24.01,7
267,287.64,446.44,1600,2017,69.95,8
268,-225.10,-260.68,320,2019,94.96,8
269,-404.96,246.73,800,2042,13.83,7
270,-326.70,437.71,320,2059,66.83,8
271,-403.32,481.11,320,2071,86.92,8
272,-158.46,192.46,800,2098,63.15,8
273,-65.60,154.03,800,2075,84.70,8
274,100.49,-370.02,1600,2003,49.64,7
275,-122.00,-363.04,400,2035,65.74,8
276,-385.54,380.68,400,2059,78.95,8
277,-289.14,168.33,400,2091,86.19,8
278,-187.66,443.22,320,2018,57.04,7
279,-377.91,-461.74,400,2101,29.21,7
280,-100.70,-288.43,800,2035,11.90,7
281,-339.84,-191.75,800,2076,34.22,7
282,-494.57,149.79,1600,2077,18.97,7
283,-38.05,-415.82,320,2070,35.15,7
284,285.93,184.68,320,2074,68.87,8
285,367.20,-437.33,1600,2082,37.52,7
286,27.07,-322.87,320,2003,94.25,8
287,-390.48,-112.00,400,2057,56.38,7
288,138.41,200.34,400,2046,57.62,7
289,-93.38,322.43,400,2098,96.61,8
290,421.55,-278.27,320,2056,24.84,7
291,-125.80,-118.11,1600,2102,48.90,7
292,307.96,-112.68,400,2084,16.16,7
293,434.18,349.27,320,2027,24.47,7
294,214.43,135.20,400,2078,78.93,8
295,124.66,2.40,400,2060,28.93,7
296,171.84,-470.52,320,2011,29.59,7
297,99.71,-361.00,1600,2003,42.02,7
298,-304.10,277.41,320,2091,46.09,7
299,235.31,-315.97,400,2049,33.14,7
300,-187.01,-394.42,320,2095,28.57,7
301,-397.77,-20.22,800,2005,69.63,8
302,-300.28,-212.26,400,2076,72.50,8
303,447.00,-278.08,400,2048,12.52,7
304,278.46,436.35,1600,2017,58.84,7
305,-205.40,61.01,400,2066,35.75,7
306,373.41,-267.15,400,2083,53.97,7
307,129.36,332.55,320,2097,20.14,7
308,273.30,-471.55,400,2012,43.93,7
309,117.58,263.76,320,2087,71.61,8
310,-215.71,-423.25,320,2095,31.08,7
311,-327.28,-321.01,800,2010,20.20,7
312,-56.96,-121.29,400,2028,67.06,8
313,-399.31,-174.29,320,2057,6.91,7
314,107.60,-395.83,320,2003,72.18,8
315,249.72,-101.22,800,2079,11.06,7
316,-105.76,-227.81,400,2073,60.57,7
317,-431.77,401.55,800,2065,74.60,8
318,381.23,174.85,800,2074,27.98,7
319,-28.36,-207.57,1600,2102,99.30,8
320,-253.93,76.72,800,2066,58.49,7
321,-373.92,249.44,800,2062,5.14,7
322,-14.13,-307.51,320,2035,89.27,8
323,-366.61,-206.83,1600,2076,6.77,7
324,-497.17,400.77,800,2065,76.95,8
325,308.62,150.49,400,2074,57.08,7
326,-324.59,-455.27,320,2101,79.11,8
327,275.06,-387.04,320,2016,25.10,7
328,-292.74,494.20,400,2053,63.19,8
329,167.91,-34.17,320,2008,19.22,7
330,392.32,211.91,800,2086,24.41,7
331,-306.51,337.99,1600,2059,35.90,7
332,173.65,-176.15,800,2030,57.77,7
333,32.51,-42.76,400,2009,27.24,7
334,217.09,-39.93,400,2008,49.20,7
335,-494.16,-231.32,1600,2037,77.02,8
336,193.37,-55.90,1600,2008,23.77,7
337,153.09,-280.85,800,2096,8.66,7
338,14.35,-73.59,800,2028,20.25,7
339,-449.53,-405.68,320,2101,62.20,7
340,379.01,486.64,400,2004,57.73,7
341,-215.72,-319.86,800,2019,53.31,7
342,-61.01,353.78,400,2043,74.86,8
343,286.19,-113.70,1600,2084,9.29,7
344,-73.45,-396.61,400,2070,69.71,8
345,467.69,-390.77,320,2055,48.53,7
346,-340.68,302.60,800,2091,60.91,7
347,-104.32,-44.31,400,2013,38.29,7
348,245.01,470.04,320,2017,49.09,7
349,-411.47,-479.49,1600,2101,33.23,7
350,397.88,399.52,1600,2004,35.50,7
351,-80.86,-316.20,1600,2035,27.46,7
352,278.39,122.79,1600,2045,48.89,7
353,-38.51,-91.02,800,2028,35.49,7
354,101.83,335.53,400,2097,27.34,7
355,-297.77,303.23,400,2091,70.92,8
356,-428.68,462.55,800,2071,69.95,8
357,-115.49,-141.76,320,2102,24.96,7
358,416.85,-396.76,320,2082,58.52,7
359,375.60,-308.23,320,2099,26.57,7
360,428.68,-410.35,320,2055,68.44,8
361,468.39,8.80,1600,2031,6.97,7
362,-311.75,-212.81,400,2076,61.22,7
363,-238.11,248.68,1600,2098,75.41,8
364,221.82,-149.49,320,2030,4.60,7
365,-214.85,52.74,400,2066,24.77,7
366,457.71,124.06,400,2029,22.95,7
367,-67.13,-491.43,320,2070,57.31,7
368,-136.27,425.42,1600,2018,59.35,7
369,-235.38,301.02,800,2098,85.52,8
370,-313.97,229.70,800,2091,23.30,7
371,-493.05,198.10,320,2077,67.27,8
372,-488.32,386.34,1600,2065,60.06,7
373,139.20,-351.77,320,2003,32.24,7
374,175.69,370.05,800,2097,55.05,7
375,47.72,-344.80,320,2003,76.21,8
376,-277.02,-387.09,800,2019,41.70,7
377,360.78,45.78,800,2014,41.45,7
378,356.83,409.51,800,2004,53.24,7
379,456.11,-325.86,1600,2055,20.40,7
380,-252.83,-139.84,320,2093,69.07,8
381,127.88,-132.88,400,2008,89.92,8
382,17.39,-121.20,400,2028,48.31,7
383,194.09,-482.00,400,2011,41.68,7
384,119.47,193.69,400,2087,42.44,7
385,395.35,-258.59,400,2048,56.47,7
386,223.98,-35.61,320,2008,57.05,7
387,-323.34,-174.82,800,2076,56.36,7
388,137.91,-318.00,1600,2003,18.00,7
389,-475.42,-361.89,800,2026,108.77,8
390,-287.73,-114.72,320,2093,104.77,8
391,-370.34,-486.84,1600,2101,51.49,7
392,245.15,30.55,400,2094,64.27,8
393,-253.01,-275.36,400,2019,73.83,8
394,397.06,344.11,1600,2027,13.44,7
395,-82.83,239.47,800,2098,81.76,8
396,-407.51,-36.56,320,2005,75.51,8
397,380.73,140.10,800,2074,51.01,7
398,-285.26,-222.00,800,2006,87.54,8
399,-41.73,-197.42,400,2102,83.02,8
400,375.93,14.85,320,2014,22.27,7
401,153.76,144.51,320,2078,84.23,8
402,298.71,-110.33,400,2084,6.73,7
403,-177.55,136.66,400,2024,30.99,7
404,364.19,33.71,400,2014,30.21,7
405,-400.37,450.89,800,2071,100.30,8
406,76.48,-456.62,320,2011,86.45,8
407,17.72,424.10,800,2090,58.82,7
408,284.14,-361.16,400,2016,38.57,7
409,-267.43,97.11,1600,2032,54.33,7
410,319.10,-26.95,400,2014,48.67,7
411,290.92,-373.19,1600,2016,24.98,7
412,275.90,425.51,400,2017,55.68,7
413,-208.57,-252.04,1600,2067,79.55,8
414,-468.39,-387.84,400,2101,88.15,8
415,115.89,-288.21,400,2003,37.14,7
416,439.65,288.27,400,2061,54.16,7
417,226.85,-194.01,400,2030,42.45,7
418,-345.86,-409.87,320,2101,68.55,8
419,359.44,-177.31,800,2083,63.32,8
420,367.32,-358.20,320,2099,28.28,7
421,-109.95,432.72,320,2043,53.37,7
422,57.29,208.62,320,2087,21.51,7
423,-385.80,-499.95,1600,2101,55.50,7
424,-192.24,-468.35,800,2095,46.08,7
425,-464.96,147.55,800,2077,35.76,7
426,213.20,87.20,800,2078,40.60,7
427,-65.26,-185.96,400,2102,56.94,7
428,-419.62,-31.82,400,2005,65.20,8
429,364.87,-172.37,320,2083,70.21,8
430,-253.52,-305.05,1600,2019,44.30,7
431,-398.88,85.00,1600,2040,29.36,7
432,-417.42,-357.71,320,2026,51.95,7
433,489.54,-243.51,320,2048,44.54,7
434,-355.53,64.25,320,2040,26.07,7
435,-88.45,99.29,800,2024,79.47,8
436,390.42,-187.51,1600,2083,75.39,8
437,-342.45,247.23,800,2091,10.14,7
438,230.68,327.61,320,2047,36.79,7
439,-106.07,192.49,1600,2098,84.89,8
440,-120.13,438.96,800,2043,64.24,8
441,7.62,-459.91,320,2070,37.15,7
442,68.08,-377.34,1600,2003,74.68,8
443,-162.85,-387.79,800,2095,41.31,7
444,-393.73,-243.33,320,2076,45.76,7
445,407.05,168.22,800,2086,24.56,7
446,-144.63,58.64,320,2024,53.80,7
447,-109.11,216.20,400,2098,66.67,8
448,240.45,-53.12,800,2079,59.79,7
449,58.20,340.80,1600,2007,39.07,7
450,203.57,-279.32,1600,2034,16.44,7
451,-456.11,228.30,1600,2042,65.61,8
452,469.21,-203.63,1600,2023,57.99,7
453,-463.18,133.52,800,2077,33.54,7
454,-139.09,239.79,400,2098,28.59,7
455,-250.74,146.84,1600,2024,92.13,8
456,236.90,-497.79,320,2012,64.57,8
457,37.03,-106.90,800,2028,50.94,7
458,-415.61,-366.45,320,2026,54.26,7
459,-40.64,191.75,320,2075,43.42,7
460,26.83,-104.68,320,2028,41.41,7
461,33.25,-60.79,400,2028,42.43,7
462,79.77,-91.58,1600,2028,86.04,8
463,248.94,-54.77,400,2079,56.78,7
464,-469.68,306.15,800,2065,28.13,7
465,68.38,-444.59,1600,2070,96.55,8
466,274.66,292.31,1600,2041,28.58,7
467,39.58,-170.66,800,2028,102.46,8
468,-479.29,-86.27,400,2037,73.30,8
469,448.71,373.10,800,2050,39.26,7
470,217.51,-100.08,400,2079,38.45,7
471,207.00,433.18,1600,2017,14.37,7
472,-75.23,12.94,800,2013,31.66,7
473,-61.08,-238.12,320,2035,74.87,8
474,-413.40,-207.79,400,2033,23.04,7
475,-25.94,360.59,320,2007,71.71,8
476,8.37,135.25,400,2052,40.88,7
477,44.89,-325.17,320,2003,76.42,8
478,474.50,-304.46,800,2056,39.80,7
479,37.66,-355.75,1600,2003,89.13,8
480,292.57,361.76,400,2039,16.70,7
481,-57.21,68.75,400,2051,51.05,7
482,32.22,493.53,1600,2002,81.22,8
483,-469.93,-67.55,800,2037,91.21,8
484,473.15,19.05,400,2031,11.99,7
485,222.38,493.11,800,2017,65.50,8
486,27.02,1.48,1600,2009,27.18,7
487,-376.03,-453.63,800,2101,28.00,7
488,-449.74,-479.14,800,2101,56.32,7
489,-109.71,58.52,400,2013,65.41,8
490,103.41,-148.91,800,2008,116.37,8
491,-283.54,293.88,1600,2091,72.10,8
492,262.68,-173.90,1600,2068,24.14,7
493,321.84,-143.84,800,2084,46.81,7
494,-357.11,-170.69,320,2076,35.61,7
495,256.14,-448.31,320,2012,15.24,7
496,-270.02,78.70,800,2032,46.67,7
497,-160.93,202.67,400,2098,52.82,7
498,122.99,252.94,400,2087,66.35,8
499,-397.56,-356.78,1600,2026,33.82,7
500,226.14,246.64,800,2046,42.04,7
501,-288.40,463.09,800,2001,42.97,7
502,-234.18,225.77,400,2098,77.11,8
503,-186.44,47.61,320,2066,39.08,7
504,293.75,190.50,800,2074,61.39,7
505,292.99,-53.36,800,2080,50.41,7
506,285.35,176.63,320,2074,69.85,8
507,-220.82,-484.30,400,2095,71.28,8
508,319.37,138.69,800,2045,49.02,7
509,-119.57,241.13,400,2098,45.74,7
510,0.02,-32.73,800,2009,17.53,7
511,470.69,178.88,1600,2089,26.36,7
512,-264.75,444.70,320,2001,15.35,7
513,325.89,-241.74,800,2083,9.37,7
514,272.71,-447.99,1600,2012,26.67,7
515,-451.17,345.00,400,2065,15.56,7
516,-123.37,130.35,800,2024,49.78,7
517,-216.86,409.53,800,2018,42.48,7
518,392.32,228.90,320,2086,39.18,7
519,-245.57,-390.66,400,2019,44.44,7
520,259.77,109.36,1600,2045,58.14,7
521,-488.25,80.05,320,2077,51.56,7
522,-273.19,315.29,320,2059,67.59,8
523,-332.35,141.19,1600,2032,69.47,8
524,156.10,-86.11,1600,2008,35.53,7
525,335.05,-37.28,320,2100,36.76,7
526,-39.35,339.35,400,2007,72.81,8
527,262.87,-377.51,800,2016,40.27,7
528,-419.20,-485.19,1600,2101,41.12,7
529,-462.59,-230.76,800,2037,72.24,8
530,235.15,-470.99,320,2012,39.28,7
531,400.16,-459.24,400,2082,71.76,8
532,244.06,-232.43,800,2034,78.12,8
