GW Pos. Heuristic,ED Sched. Method,Position distr.,Periods distr.,Map size,ED Number,ED Dens. (1/m^2),Max. SF,GW Number,Channels used,ED Unfeas. Instances,Coverage %,GW Avg. UF,Elapsed,Iterations,Exit condition
Springs (Cont.),EDF,Uniform,Medium,100,1000,0.10,12,1,1,0,100.00,0.06,0,0,Max. coverage
Greedy,None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.18,84,1,Max. iterations
Greedy,None,Uniform,Hard,100,1000,0.10,12,2,2,0,100.00,0.18,84,1,Max. iterations
Random Comb.,None,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.21,82,2,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.14,83,2,Max. coverage
Random Comb.,None,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.17,82,2,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.19,83,2,Max. coverage
Random Comb.,None,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.16,82,2,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,1000,0.10,12,1,1,0,100.00,0.06,0,0,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.18,82,2,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,1000,0.10,12,1,1,0,100.00,0.06,0,0,Max. coverage
Random Comb.,None,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.18,82,2,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.20,83,2,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,1000,0.10,12,1,1,0,100.00,0.07,0,0,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,1000,0.10,12,1,1,0,100.00,0.07,0,0,Max. coverage
Greedy,None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,375,1,Max. iterations
Greedy,None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,377,1,Max. iterations
Springs (Cont.),EDF,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.14,0,0,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.14,0,0,Max. coverage
Random Comb.,None,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.19,516,3,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.19,518,3,Max. coverage
Random Comb.,None,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.18,518,3,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.17,517,3,Max. coverage
Greedy,None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,376,1,Max. iterations
Greedy,None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,376,1,Max. iterations
Springs (Cont.),EDF,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.15,1,0,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.13,0,0,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.15,0,0,Max. coverage
Greedy,None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,376,1,Max. iterations
Random Comb.,None,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.66,518,2,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.66,518,2,Max. coverage
Greedy,None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,417,1,Max. iterations
Random Comb.,None,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.66,517,2,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.66,515,2,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.13,1,0,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.13,0,0,Max. coverage
Greedy,None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,376,1,Max. iterations
Springs (Cont.),EDF,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.15,0,0,Max. coverage
Greedy,None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.26,479,1,Max. iterations
Springs (Discr.),None,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.16,520,3,Max. coverage
Random Comb.,None,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.66,518,2,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.18,533,3,Max. coverage
Random Comb.,None,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.66,598,2,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.13,0,0,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,2000,0.20,12,1,1,0,100.00,0.13,0,0,Max. coverage
Greedy,None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.25,378,1,Max. iterations
Greedy,None,Uniform,Hard,100,2000,0.20,12,3,3,0,100.00,0.25,377,1,Max. iterations
Springs (Discr.),None,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.64,516,2,Max. coverage
Random Comb.,None,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.17,518,3,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.64,516,2,Max. coverage
Random Comb.,None,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.64,518,2,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.64,536,2,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.64,2,0,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.17,519,3,Max. coverage
Random Comb.,None,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.64,536,2,Max. coverage
Random Comb.,None,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.64,516,2,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.64,2,0,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.17,16,12,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.16,17,12,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.17,16,12,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,5000,0.50,12,2,2,0,100.00,0.18,16,12,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.26,2257,103,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.25,2263,103,Max. coverage
Random Comb.,None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.25,2268,103,Max. coverage
Random Comb.,None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.28,2265,103,Max. coverage
Greedy,None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,3529,1,Max. iterations
Greedy,None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,3545,1,Max. iterations
Springs (Cont.),EDF,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.66,2,0,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.66,2,0,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.66,2,0,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,5000,0.50,12,1,1,0,100.00,0.66,2,0,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.66,2074,3,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.66,2070,3,Max. coverage
Random Comb.,None,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.66,2070,3,Max. coverage
Random Comb.,None,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.66,2071,3,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.78,66,12,Max. coverage
Greedy,None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,3090,1,Max. iterations
Springs (Cont.),EDF,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.78,66,12,Max. coverage
Greedy,None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,3100,1,Max. iterations
Springs (Discr.),None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.25,2257,103,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.26,2265,103,Max. coverage
Random Comb.,None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.25,2265,103,Max. coverage
Random Comb.,None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.26,2265,103,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.68,65,12,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.78,67,12,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.25,2262,103,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.25,2264,103,Max. coverage
Random Comb.,None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.25,2271,103,Max. coverage
Random Comb.,None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.25,2274,103,Max. coverage
Greedy,None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,3535,1,Max. iterations
Greedy,None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,3547,1,Max. iterations
Springs (Cont.),EDF,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.77,67,12,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.77,67,12,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.25,2258,103,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.25,2261,103,Max. coverage
Random Comb.,None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.25,2265,103,Max. coverage
Random Comb.,None,Uniform,Medium,100,10000,1.00,12,3,3,0,100.00,0.28,2268,103,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.79,66,12,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.79,95,12,Max. coverage
Greedy,None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.29,3500,1,Max. iterations
Greedy,None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.29,3550,1,Max. iterations
Springs (Cont.),EDF,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.76,66,12,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,10000,1.00,12,2,2,0,100.00,0.77,66,12,Max. coverage
Greedy,None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,3523,1,Max. iterations
Greedy,None,Uniform,Hard,100,5000,0.50,12,7,7,0,100.00,0.28,3528,1,Max. iterations
Springs (Cont.),EDF,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.77,597,40,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.85,614,41,Max. coverage
Random Comb.,None,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.66,10094,203,Max. coverage
Random Comb.,None,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.66,10093,203,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.66,10290,203,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.66,10250,203,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.82,608,41,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.77,578,39,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.86,615,41,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.86,602,39,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.85,894,40,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.85,856,40,Max. coverage
Random Comb.,None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.33,12626,303,Max. coverage
Random Comb.,None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.33,12660,303,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.33,12961,303,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.33,13115,303,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.85,720,41,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.78,723,41,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,19,48,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.08,26,65,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,15,38,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,15,40,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.08,28,66,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,21,54,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.08,24,58,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,25,62,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.09,29,69,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,18,46,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.16,60,65,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.15,58,63,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.15,56,59,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.15,49,53,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.15,54,58,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.15,57,61,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.16,49,53,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.16,53,57,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.16,51,56,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.15,47,52,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,5000,0.01,12,5,5,0,100.00,0.28,199,67,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,5000,0.01,12,5,5,0,100.00,0.29,183,62,Max. coverage
Greedy,None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,23720,1,Max. iterations
Greedy,None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,23706,1,Max. iterations
Springs (Cont.),EDF,Uniform,Medium,1000,5000,0.01,12,5,5,0,100.00,0.27,171,59,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,5000,0.01,12,5,5,0,100.00,0.27,235,79,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,5000,0.01,12,5,5,0,100.00,0.28,198,67,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,5000,0.01,12,5,5,0,100.00,0.28,211,71,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,5000,0.01,12,5,5,0,100.00,0.27,208,71,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,5000,0.01,12,5,5,0,100.00,0.28,190,64,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,5000,0.01,12,5,5,0,100.00,0.28,241,82,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,5000,0.01,12,5,5,0,100.00,0.28,198,68,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,10000,0.01,12,7,7,0,100.00,0.41,897,96,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,10000,0.01,12,7,7,0,100.00,0.39,984,106,Max. coverage
Random Comb.,None,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.66,11998,203,Max. coverage
Random Comb.,None,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.66,11996,203,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.29,987,110,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.66,12155,203,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.66,12394,203,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.30,1081,120,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.32,1083,118,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.32,1037,113,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,10000,0.01,12,7,7,0,100.00,0.40,998,109,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,10000,0.01,12,8,8,0,100.00,0.31,1008,108,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,10000,0.01,12,7,7,0,100.00,0.37,1007,108,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,10000,0.01,12,7,7,0,100.00,0.36,858,92,Max. coverage
Random Comb.,None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,12895,303,Max. coverage
Random Comb.,None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,12954,303,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,13009,303,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,13101,303,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.46,4739,161,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,20000,0.02,12,12,12,0,100.00,0.38,5587,187,Max. coverage
Greedy,None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,23415,1,Max. iterations
Greedy,None,Uniform,Hard,100,10000,1.00,12,13,13,0,100.00,0.32,23398,1,Max. iterations
Springs (Cont.),EDF,Uniform,Medium,1000,20000,0.02,12,10,10,0,100.00,0.52,5241,167,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,20000,0.02,12,12,12,0,100.00,0.38,5367,177,Max. coverage
Random Comb.,None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,12927,303,Max. coverage
Random Comb.,None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,59,176,Max. coverage
Random Comb.,None,Uniform,Medium,100,20000,2.00,12,5,5,0,100.00,0.34,12893,303,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.66,12143,203,Max. coverage
Random Comb.,None,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.08,66,206,Max. coverage
Random Comb.,None,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.08,71,237,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.13,58,132,Max. coverage
Random Comb.,None,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.08,71,232,Max. coverage
Random Comb.,None,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.09,65,209,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,50,106,Max. coverage
Random Comb.,None,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.07,65,207,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,54,122,Max. coverage
Random Comb.,None,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.08,68,222,Max. coverage
Random Comb.,None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,54,146,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,53,115,Max. coverage
Random Comb.,None,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.08,68,212,Max. coverage
Springs (Discr.),None,Uniform,Medium,100,20000,2.00,12,4,4,0,100.00,0.66,12246,203,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,57,129,Max. coverage
Random Comb.,None,Uniform,Medium,1000,1000,0.00,12,4,4,0,100.00,0.09,66,205,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.11,49,104,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,53,118,Max. coverage
Random Comb.,None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.16,201,214,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,53,114,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,52,115,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.17,222,207,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,1000,0.00,12,3,3,0,100.00,0.12,51,109,Max. coverage
Random Comb.,None,Uniform,Medium,1000,2000,0.00,12,5,5,0,100.00,0.12,246,307,Max. coverage
Random Comb.,None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.17,200,207,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.16,222,204,Max. coverage
Random Comb.,None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.15,200,210,Max. coverage
Random Comb.,None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.16,236,285,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,2000,0.00,12,7,7,0,100.00,0.09,446,503,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.16,221,207,Max. coverage
Random Comb.,None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.17,219,252,Max. coverage
Random Comb.,None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.16,201,211,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.17,221,210,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.16,221,206,Max. coverage
Random Comb.,None,Uniform,Medium,1000,2000,0.00,12,5,5,0,100.00,0.13,249,316,Max. coverage
Random Comb.,None,Uniform,Medium,1000,2000,0.00,12,5,5,0,100.00,0.13,245,303,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.17,226,216,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.17,222,207,Max. coverage
Random Comb.,None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.17,208,233,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.16,218,207,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,2000,0.00,12,4,4,0,100.00,0.18,230,218,Max. coverage
Random Comb.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.25,1419,427,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,5000,0.00,12,5,5,0,100.00,0.29,1264,328,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,5000,0.00,12,5,5,0,100.00,0.29,1275,323,Max. coverage
Random Comb.,None,Uniform,Medium,1000,5000,0.00,12,7,7,0,100.00,0.19,1564,504,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.42,5188,173,Max. coverage
Random Comb.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.22,1372,406,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,5000,0.00,12,5,5,0,100.00,0.28,1260,316,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,5000,0.00,12,5,5,0,100.00,0.28,1374,365,Max. coverage
Random Comb.,None,Uniform,Medium,1000,5000,0.00,12,7,7,0,100.00,0.19,1535,503,Max. coverage
Springs (Cont.),EDF,Uniform,Medium,1000,20000,0.02,12,11,11,0,100.00,0.43,5903,193,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,5000,0.00,12,5,5,0,100.00,0.29,1292,309,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,5000,0.00,12,5,5,0,100.00,0.28,1306,309,Max. coverage
Random Comb.,None,Uniform,Medium,1000,5000,0.00,12,7,7,0,100.00,0.19,1585,503,Max. coverage
Random Comb.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.24,1495,483,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,5000,0.00,12,5,5,0,100.00,0.28,1235,303,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,5000,0.00,12,5,5,0,100.00,0.29,1374,362,Max. coverage
Random Comb.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.22,1374,408,Max. coverage
Random Comb.,None,Uniform,Medium,1000,5000,0.00,12,7,7,0,100.00,0.18,1515,506,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,5000,0.00,12,5,5,0,100.00,0.25,1254,303,Max. coverage
Springs (Discr.),None,Uniform,Medium,1000,5000,0.00,12,5,5,0,100.00,0.26,1262,306,Max. coverage
Random Comb.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.22,1385,414,Max. coverage
Random Comb.,None,Uniform,Medium,1000,5000,0.00,12,6,6,0,100.00,0.22,1341,413,Max. coverage
