ID,X,Y,Channel,UF,Connected EDs
2105,-427.23,-400.78,3200,10004,269.16,10
5759,417.70,90.41,3200,10002,304.58,10
2160,-232.38,206.58,3200,10001,220.68,9
2108,-449.82,267.51,3200,10001,305.75,10
2109,-219.69,497.40,3200,10001,506.44,11
2111,-204.77,244.20,3200,10001,265.65,10
2112,-400.88,-415.53,3200,10004,241.31,9
5750,-135.29,53.11,3200,10001,178.42,9
9479,273.87,378.94,3200,10002,99.07,8
2116,22.27,-478.82,3200,10004,187.48,9
9477,-262.32,-247.87,3200,10004,215.02,9
9476,33.11,97.97,3200,10004,569.22,11
2125,-0.07,214.57,3200,10001,373.93,10
8579,349.74,447.46,3200,10002,60.22,7
5665,394.34,-366.39,3200,10003,214.39,9
5662,-249.22,93.83,3200,10001,110.73,8
2197,-298.29,369.26,3200,10001,371.11,10
2198,-471.42,-306.73,3200,10004,337.16,10
5660,-272.83,-310.00,3200,10004,169.73,9
5659,12.76,297.05,3200,10002,371.59,10
5656,-227.06,-51.87,3200,10001,92.68,8
2203,357.49,314.99,3200,10002,77.96,8
2206,-366.95,-388.60,3200,10004,212.06,9
2208,-453.66,-158.31,3200,10001,215.83,9
2210,-165.58,-159.11,3200,10001,210.24,9
2192,-240.07,-422.71,3200,10004,80.84,8
2212,-328.52,-453.88,3200,10004,168.78,9
5647,-415.74,229.81,3200,10001,256.70,11
5645,317.92,142.50,3200,10002,254.89,10
5644,362.75,-492.09,3200,10003,299.65,10
5640,44.35,287.43,3200,10002,343.92,10
2218,-63.05,192.76,3200,10001,310.50,10
2219,-216.94,97.79,3200,10001,132.97,9
5637,-15.10,-1.84,3200,10001,289.95,11
5634,-105.33,137.03,3200,10001,243.23,9
2225,-199.85,-296.67,3200,10004,146.00,9
9450,-371.29,311.02,3200,10004,777.42,11
2176,-232.29,302.65,3200,10001,313.02,10
2161,432.82,-333.58,3200,10003,225.64,9
8564,293.72,-439.87,3200,10003,227.19,9
5705,-367.64,476.99,3200,10001,482.86,11
5698,-151.27,-66.78,3200,10001,166.95,9
5697,-270.35,-439.27,3200,10004,109.82,8
2167,346.59,147.57,3200,10002,245.33,9
2168,-425.03,-218.31,3200,10001,247.54,9
5696,311.98,-390.12,3200,10003,185.85,9
2170,-245.62,-144.54,3200,10001,154.62,9
2172,-362.64,-148.83,3200,10001,157.91,9
8567,-491.37,177.20,3200,10004,697.88,11
2375,134.94,438.69,3200,10002,241.83,9
8568,-434.36,-450.45,3200,10004,274.12,10
2178,-10.50,224.21,3200,10001,371.26,10
5684,50.15,383.26,3200,10002,322.08,10
9461,497.23,23.55,3200,10004,803.16,11
5678,69.00,-484.48,3200,10004,234.36,9
5674,-278.16,73.36,3200,10001,79.82,8
2187,187.40,108.37,3200,10003,331.87,10
5669,-28.87,342.42,3200,10002,404.00,10
2189,-257.68,70.69,3200,10001,86.59,8
9458,-273.93,350.30,3200,10004,795.70,11
8699,-98.39,-160.76,3200,10004,283.42,10
9370,-174.37,-254.73,3200,10004,183.08,9
5249,375.75,408.82,3200,10002,17.63,7
5248,-375.99,440.46,3200,10001,447.91,11
9369,146.98,303.80,3200,10002,241.65,9
5247,464.35,-100.20,3200,10003,255.85,10
2577,4.02,-385.92,3200,10004,172.40,9
5244,436.40,286.10,3200,10002,123.50,8
5243,323.94,288.11,3200,10002,114.13,8
5242,-419.02,-424.80,3200,10004,258.76,10
2582,-346.10,-394.23,3200,10004,190.47,9
5238,40.66,432.28,3200,10002,333.96,10
9371,-446.18,88.73,3200,10001,167.67,9
2586,-22.86,-212.42,3200,10003,261.04,10
2587,38.37,291.60,3200,10002,348.41,10
2588,14.70,-217.40,3200,10003,223.39,9
2589,-357.87,352.57,3200,10001,358.28,10
2590,-48.82,-160.42,3200,10003,292.94,10
5235,231.49,-107.17,3200,10003,112.63,8
2592,-157.72,-388.67,3200,10004,48.70,7
2593,-216.52,-79.51,3200,10001,117.80,8
8701,-483.15,98.30,3200,10001,204.30,9
8703,-143.26,-442.50,3200,10004,18.06,7
2600,-45.59,-58.59,3200,10001,265.60,10
5274,-73.03,6.48,3200,10001,232.17,9
5298,-169.48,397.54,3200,10001,421.72,11
2527,368.30,-374.56,3200,10003,202.41,9
5297,-460.21,361.40,3200,10001,394.96,11
2529,23.99,431.50,3200,10002,350.42,10
5296,306.21,-290.32,3200,10003,98.20,8
8689,-320.22,238.41,3200,10001,240.68,9
5285,28.63,49.21,3200,10001,337.55,11
2540,-443.46,341.38,3200,10001,370.04,10
9375,-286.25,89.06,3200,10001,92.78,8
2545,87.02,335.70,3200,10002,290.53,10
2546,-205.91,-148.66,3200,10001,177.19,9
8705,-153.77,-333.80,3200,10004,103.71,8
5273,255.00,-120.46,3200,10003,100.57,8
2551,-308.58,286.21,3200,10001,288.03,10
5269,-311.26,-68.39,3200,10001,66.88,8
5268,444.52,185.91,3200,10002,218.02,9
2557,-424.09,-455.91,3200,10004,264.19,10
2563,494.50,-322.09,3200,10003,276.14,10
2566,-268.19,339.18,3200,10001,342.97,10
2567,342.61,415.09,3200,10002,37.76,7
5256,-324.65,-471.67,3200,10004,167.66,9
2569,-415.86,181.63,3200,10001,214.30,9
5152,-455.58,322.41,3200,10001,357.45,11
2637,493.17,-27.67,3200,10003,319.24,10
2639,396.82,70.37,3200,10002,322.14,10
5180,1.84,-414.67,3200,10004,163.96,9
8717,-427.37,292.84,3200,10004,777.35,11
5165,-205.94,75.41,3200,10001,125.63,9
2650,-248.17,-320.65,3200,10004,145.88,9
9356,-332.60,87.43,3200,10001,93.38,8
5160,187.34,-0.29,3200,10003,225.11,9
5153,149.40,463.89,3200,10002,234.18,9
2655,163.57,194.90,3200,10002,286.66,10
2656,-445.47,61.59,3200,10001,154.06,9
2636,-65.95,-172.08,3200,10004,281.58,10
2658,464.64,364.66,3200,10002,96.34,8
5150,-249.78,325.55,3200,10001,331.98,11
5148,345.46,-428.13,3200,10003,234.55,9
5145,-343.23,217.84,3200,10001,222.93,9
2664,478.33,-165.06,3200,10003,246.36,9
9351,157.49,-227.50,3200,10003,80.98,8
5136,-163.60,5.31,3200,10001,141.63,9
5135,-398.51,117.32,3200,10001,151.41,9
2670,-377.97,-124.87,3200,10001,143.05,9
2671,-80.78,412.90,3200,10002,453.41,10
9350,378.57,-450.45,3200,10004,539.29,11
5203,-391.76,-348.59,3200,10004,247.64,9
2602,456.86,209.00,3200,10002,201.26,9
5217,452.27,-255.87,3200,10003,217.24,9
5216,44.98,-354.19,3200,10004,221.70,9
8706,465.89,-22.36,3200,10003,301.34,11
2607,301.36,20.22,3200,10003,248.03,9
5212,-327.44,-47.11,3200,10001,50.55,7
9365,-108.32,439.58,3200,10004,878.42,11
2614,178.70,207.32,3200,10002,267.14,10
2615,497.66,295.13,3200,10002,158.29,9
5205,409.25,-0.94,3200,10003,277.70,10
5204,387.28,-402.09,3200,10003,235.71,9
8683,72.39,362.06,3200,10003,604.81,11
2622,5.54,-295.85,3200,10004,218.16,9
2623,126.31,126.69,3200,10002,361.36,10
5195,-98.84,-403.34,3200,10004,70.43,8
8711,-499.38,-397.19,3200,10004,341.19,10
5193,419.28,-139.84,3200,10003,197.98,9
5191,454.72,117.11,3200,10002,286.60,10
2630,277.63,-170.44,3200,10003,63.10,8
8712,334.63,307.06,3200,10002,92.45,8
8714,448.91,-464.92,3200,10003,323.47,11
2635,470.86,383.47,3200,10002,99.06,8
2428,-262.68,220.98,3200,10001,226.76,9
9406,407.77,424.39,3200,10002,48.46,7
5433,231.40,-37.23,3200,10003,182.50,9
2415,423.00,-83.63,3200,10003,229.53,9
5429,237.83,-43.66,3200,10003,175.94,9
5424,-80.69,27.84,3200,10001,226.30,9
2419,-440.47,414.95,3200,10001,438.20,10
2420,436.83,-261.58,3200,10003,203.14,9
2421,51.89,51.59,3200,10003,328.96,10
5421,-124.70,477.47,3200,10002,504.20,11
2424,193.65,-248.51,3200,10003,53.00,7
8651,-235.58,487.31,3200,10003,850.93,11
2412,-149.62,272.08,3200,10001,314.91,10
2429,235.16,280.51,3200,10002,176.33,9
5410,426.71,-280.53,3200,10003,198.22,9
2433,-450.73,-160.61,3200,10001,215.52,9
5406,-351.68,360.65,3200,10001,365.44,11
5398,104.91,465.70,3200,10002,277.32,10
5394,-43.30,-329.34,3200,10004,159.38,9
9399,40.37,-357.15,3200,10004,216.32,9
8658,277.22,39.41,3200,10003,261.96,11
8659,338.78,-204.45,3200,10003,101.83,8
5388,-469.24,-9.77,3200,10001,164.39,9
8660,361.34,-267.18,3200,10003,132.12,9
5452,-299.20,-476.45,3200,10004,144.07,9
8634,306.52,330.73,3200,10002,89.47,8
8635,-346.45,188.25,3200,10001,194.50,9
5471,267.64,-188.73,3200,10003,42.74,7
2381,379.15,-205.15,3200,10003,141.81,9
5469,193.68,488.82,3200,10002,203.23,9
5468,-5.05,-354.44,3200,10004,176.20,9
5465,222.32,334.71,3200,10002,160.23,9
8641,-451.79,-320.82,3200,10004,313.66,10
2391,145.37,-452.50,3200,10003,250.67,10
2393,-268.21,24.27,3200,10001,45.12,7
2394,428.09,-100.41,3200,10003,224.30,9
2447,-234.42,-60.19,3200,10001,91.64,8
8643,-249.64,-427.60,3200,10004,89.61,8
5447,319.19,208.92,3200,10002,190.16,9
2399,431.13,118.81,3200,10002,279.06,10
2400,60.87,237.76,3200,10002,347.18,10
9408,-59.19,-444.22,3200,10004,101.61,8
5445,349.83,-118.06,3200,10003,150.99,9
5442,-458.84,6.23,3200,10001,154.01,9
2404,384.53,-368.32,3200,10003,208.72,9
2409,2.11,-88.62,3200,10003,269.89,10
2411,-186.83,494.20,3200,10001,509.89,11
8676,215.38,50.42,3200,10003,270.98,11
5345,-285.93,353.05,3200,10001,355.36,11
8670,-216.41,467.91,3200,10003,824.16,11
8672,496.44,-432.47,3200,10003,334.76,11
2491,-356.78,-305.90,3200,10004,236.15,9
5337,147.23,-115.58,3200,10003,138.11,9
2494,-460.21,238.83,3200,10001,286.32,10
8673,396.98,208.88,3200,10002,184.36,9
2498,-105.67,425.08,3200,10001,471.14,10
2499,203.67,-458.32,3200,10003,241.18,9
8674,-401.66,58.28,3200,10001,113.77,8
5329,-74.62,-56.14,3200,10001,236.75,9
2484,140.11,-11.15,3200,10003,230.33,9
2504,-225.33,389.70,3200,10001,399.53,10
5326,-93.18,199.48,3200,10001,292.23,11
5325,-260.65,153.86,3200,10001,161.86,9
5324,443.37,252.86,3200,10002,155.92,9
5321,75.69,254.55,3200,10002,326.57,10
2510,350.61,326.04,3200,10002,68.97,8
9382,30.46,-420.94,3200,10004,191.72,9
2512,6.65,499.44,3200,10002,381.07,10
5316,-454.38,-378.87,3200,10004,299.58,10
2517,18.31,-152.36,3200,10003,229.83,9
2520,-245.49,-147.08,3200,10001,157.02,9
9393,125.00,-478.42,3200,10004,288.50,10
8661,93.93,-2.77,3200,10003,260.38,11
9397,-259.83,310.51,3200,10004,754.36,11
2450,-7.57,-459.52,3200,10004,154.59,9
2452,-297.76,407.40,3200,10001,409.26,10
8662,5.69,170.42,3200,10003,454.00,11
2454,-340.70,15.15,3200,10001,39.47,7
2456,53.78,76.20,3200,10003,348.52,10
9395,229.21,-106.75,3200,10003,113.20,8
2459,-457.83,-401.69,3200,10004,299.40,10
2460,-240.80,90.74,3200,10001,112.65,8
5376,283.55,76.00,3200,10003,299.08,10
5770,152.98,453.83,3200,10002,227.82,9
5371,-31.42,-140.91,3200,10003,280.76,10
5365,29.12,241.60,3200,10002,374.36,10
5362,130.19,430.64,3200,10002,245.08,9
5361,432.09,-452.18,3200,10003,302.87,10
5358,-84.16,-18.05,3200,10001,221.48,9
5357,469.69,124.76,3200,10002,284.08,10
2476,479.95,400.54,3200,10002,108.19,8
5355,478.63,-147.63,3200,10003,251.09,10
2482,-104.70,-217.58,3200,10004,226.69,9
2483,9.32,-205.22,3200,10003,229.21,9
8446,-41.82,219.17,3200,10003,520.45,11
6208,-481.67,186.74,3200,10004,701.80,11
1695,215.05,467.90,3200,10002,174.65,9
1699,44.79,-482.63,3200,10004,210.29,9
1700,444.84,-44.37,3200,10003,271.03,10
8443,380.28,112.35,3200,10003,361.13,11
1703,137.89,-319.46,3200,10003,141.45,9
1707,-333.89,69.31,3200,10001,76.74,8
9586,-234.34,427.27,3200,10004,867.70,11
1712,101.60,325.10,3200,10002,278.58,10
9585,-441.45,-291.53,3200,10004,316.47,10
1714,58.36,-467.99,3200,10004,221.06,9
1693,-281.61,167.67,3200,10001,171.08,9
9584,239.21,410.95,3200,10002,134.32,9
1718,123.14,-367.12,3200,10003,187.01,9
6183,-475.81,-118.97,3200,10001,207.10,9
6179,446.77,490.68,3200,10002,124.08,8
1723,288.07,109.19,3200,10002,294.62,10
1724,437.94,-332.45,3200,10003,229.52,9
6178,-223.47,300.66,3200,10002,602.49,11
1728,-487.52,293.79,3200,10001,347.37,10
9582,389.91,6.23,3200,10004,706.91,11
6175,204.14,-402.17,3200,10003,185.70,9
6174,419.55,104.31,3200,10002,291.14,10
6236,-16.92,-470.64,3200,10004,147.45,9
1648,387.12,134.85,3200,10002,257.15,10
1649,242.03,326.78,3200,10002,145.34,9
1652,-272.05,-497.18,3200,10004,126.57,9
1655,16.50,-287.19,3200,10003,231.66,9
1657,199.51,-354.78,3200,10003,140.57,9
1660,123.81,-84.01,3200,10003,177.32,9
6248,-75.06,395.53,3200,10002,447.21,10
1663,-369.99,-66.68,3200,10001,91.80,8
6247,-298.80,-92.05,3200,10001,90.47,8
9592,-148.51,70.16,3200,10001,172.28,9
8434,-455.62,285.61,3200,10004,780.79,11
6173,268.89,257.15,3200,10002,169.48,9
1673,-279.08,372.92,3200,10001,375.62,10
8435,216.46,24.96,3200,10003,245.52,9
1678,-6.02,58.59,3200,10001,305.06,10
1679,348.72,-355.37,3200,10003,175.14,9
6226,461.71,-273.61,3200,10003,230.06,9
1681,22.94,-476.98,3200,10004,187.74,9
8438,50.98,-208.57,3200,10003,187.43,9
8440,-124.06,-64.77,3200,10001,191.63,9
6215,292.29,-150.82,3200,10003,87.58,8
6214,-335.85,-225.70,3200,10001,226.02,9
6125,128.15,-180.20,3200,10003,116.78,8
1769,56.42,493.10,3200,10002,331.63,10
6143,-295.24,138.71,3200,10001,140.85,9
1772,-497.59,233.64,3200,10001,304.14,10
6140,324.19,-143.33,3200,10003,115.03,8
1774,238.16,-213.63,3200,10003,5.98,7
6139,62.46,293.77,3200,10002,324.74,10
6136,-399.87,-434.53,3200,10004,239.33,9
8461,-255.68,-229.87,3200,10004,228.19,9
1781,-492.99,388.73,3200,10001,433.39,10
6126,342.17,-194.94,3200,10003,106.97,8
1783,232.16,463.80,3200,10002,157.51,9
1767,-400.45,-22.69,3200,10001,97.66,8
1786,-20.64,-354.83,3200,10004,162.40,9
1787,-426.78,270.65,3200,10001,298.40,10
1788,-355.60,-251.82,3200,10001,255.08,10
6123,-244.86,476.04,3200,10002,622.75,11
6117,-67.35,126.91,3200,10003,461.91,10
6113,-156.75,63.96,3200,10001,162.22,9
1793,68.62,-344.06,3200,10003,210.26,9
6110,274.83,-451.62,3200,10003,234.91,9
9567,63.42,-263.34,3200,10004,283.59,10
1797,233.97,123.12,3200,10002,301.91,10
6108,352.06,-242.44,3200,10003,116.24,8
1750,246.40,495.27,3200,10002,162.99,9
9581,235.69,-158.45,3200,10003,61.20,7
6172,205.95,290.86,3200,10002,194.32,9
1736,494.45,-29.33,3200,10003,319.26,10
9580,-22.74,-365.65,3200,10004,155.32,9
1738,287.26,-74.54,3200,10003,153.18,9
