ID,X,Y,Channel,UF,Connected EDs
502,-29.62,-16.73,0,0.03,167
501,24.96,-11.62,1,0.04,253
500,-46.43,44.10,2,0.01,80
73,13.31,-27.63,3600,501,19.81,7
74,1.07,47.15,3600,500,47.59,7
75,4.61,21.93,3600,501,39.24,7
76,-2.85,9.25,3600,501,34.78,7
77,-4.91,-16.36,3600,502,24.71,7
78,-6.55,-49.68,3600,502,40.22,7
79,9.85,33.32,3600,501,47.42,7
80,17.55,-1.70,3600,501,12.38,7
81,-19.50,21.21,3600,500,35.33,7
82,12.18,-45.91,3600,501,36.60,7
83,19.60,17.39,3600,501,29.51,7
84,-15.29,-31.54,3600,502,20.61,7
85,12.72,23.07,3600,501,36.79,7
86,24.04,-29.78,3600,501,18.18,7
87,18.48,15.31,3600,501,27.71,7
88,3.24,-41.24,3600,501,36.72,7
89,37.74,18.61,3600,501,32.82,7
90,-38.87,-13.84,3600,502,9.69,7
91,9.32,16.66,3600,501,32.32,7
92,27.58,-21.16,3600,501,9.89,7
93,-31.02,48.44,3600,500,16.00,7
94,32.74,-16.85,3600,501,9.37,7
95,-6.35,45.86,3600,500,40.11,7
96,26.49,19.91,3600,501,31.57,7
97,18.58,-11.62,3600,501,6.39,7
98,44.31,41.63,3600,501,56.65,7
99,-29.65,29.37,3600,500,22.33,7
100,-20.27,40.49,3600,500,26.40,7
101,37.40,-0.19,3600,501,16.89,7
102,-33.72,-22.61,3600,502,7.17,7
103,-0.76,-3.63,3600,501,26.94,7
104,-0.40,-20.89,3600,501,27.01,7
105,18.42,22.76,3600,501,35.00,7
106,10.31,-0.76,3600,501,18.24,7
107,22.43,-32.18,3600,501,20.71,7
108,-0.15,-37.87,3600,502,36.27,7
109,-13.96,-17.52,3600,502,15.68,7
110,40.85,12.21,3600,501,28.64,7
111,31.81,-0.39,3600,501,13.15,7
112,-10.57,15.88,3600,502,37.77,7
113,-24.11,-34.88,3600,502,18.97,7
114,-39.22,14.72,3600,500,30.25,7
115,-21.17,-16.86,3600,502,8.45,7
116,-7.27,43.45,3600,500,39.16,7
117,-23.45,15.87,3600,502,33.18,7
118,-1.26,-34.27,3600,502,33.35,7
119,12.57,1.77,3600,501,18.25,7
120,5.76,-7.38,3600,501,19.67,7
121,-10.56,-25.57,3600,502,21.01,7
122,22.94,13.87,900,501,25.57,7
123,-16.18,39.76,3600,500,30.56,7
124,-8.92,-49.46,3600,502,38.73,7
125,27.44,-20.63,3600,501,9.34,7
126,36.55,22.10,3600,501,35.66,7
127,-5.09,48.65,3600,500,41.59,7
128,-28.91,-2.61,3600,502,14.13,7
129,-40.61,-40.04,3600,502,25.78,7
130,-19.82,15.71,3600,502,33.88,7
131,-36.83,-44.85,3600,502,29.03,7
132,-4.23,28.09,3600,500,45.13,7
133,-5.74,-38.09,3600,502,32.04,7
134,7.86,2.99,3600,501,22.49,7
135,-13.81,-19.57,3600,502,16.07,7
136,-2.34,-33.02,3600,502,31.77,7
137,2.57,11.89,3600,501,32.47,7
138,-26.63,32.98,3600,500,22.70,7
139,-40.12,42.37,3600,500,6.54,7
140,-1.83,-27.45,3600,502,29.79,7
141,-20.92,-14.28,3600,502,9.04,7
142,-15.57,31.49,3600,500,33.33,7
143,-46.37,-24.25,3600,502,18.36,7
144,12.60,33.61,3600,501,46.89,7
145,-27.90,-30.20,3600,502,13.58,7
146,-39.03,17.46,3600,500,27.64,7
147,21.95,-29.96,3600,501,18.59,7
148,-18.43,-6.60,3600,502,15.09,7
149,-11.43,3.28,3600,502,27.05,7
150,5.54,-48.54,3600,501,41.72,7
151,-11.78,-19.46,3600,502,18.04,7
152,-23.96,14.97,3600,502,32.19,7
153,41.96,18.60,3600,501,34.67,7
154,19.78,-18.80,3600,501,8.86,7
155,-49.40,3.30,3600,502,28.14,7
156,11.84,14.27,3600,501,29.03,7
157,-9.93,-13.78,3600,502,19.91,7
158,30.19,17.78,3600,501,29.86,7
159,-46.71,-43.64,3600,502,31.89,7
160,-31.24,11.90,3600,502,28.67,7
161,6.78,-49.89,3600,501,42.36,7
162,-19.48,-23.84,3600,502,12.39,7
163,35.76,-31.88,3600,501,22.96,7
164,16.73,37.90,3600,501,50.20,7
165,-18.68,38.50,3600,500,28.31,7
166,-34.29,0.35,3600,502,17.70,7
167,17.57,40.42,3600,501,52.56,7
168,-10.55,20.61,3600,502,41.92,7
169,4.74,23.90,3600,501,40.87,7
170,-26.69,42.66,3600,500,19.79,7
171,43.34,-0.56,3600,501,21.45,7
172,43.91,29.96,3600,501,45.70,7
173,9.45,15.72,900,501,31.44,7
174,43.59,-17.55,3600,501,19.54,7
175,8.92,13.78,3600,501,30.05,7
176,27.54,29.49,3600,501,41.19,7
177,10.44,-2.94,3600,501,16.92,7
178,29.55,36.51,3600,501,48.35,7
179,16.44,-8.75,3600,501,8.99,7
180,9.69,14.56,3600,501,30.31,7
181,-35.17,7.90,3600,502,25.24,7
182,20.09,1.82,3600,501,14.29,7
183,1.50,-38.74,3600,501,35.85,7
184,1.03,-45.15,3600,501,41.19,7
185,-11.53,13.77,3600,502,35.45,7
186,-35.60,-8.69,3600,502,10.02,7
187,-9.32,-48.25,3600,502,37.50,7
188,7.37,31.29,3600,501,46.38,7
189,-5.33,-2.26,900,502,28.27,7
190,-44.13,-42.57,3600,502,29.64,7
191,9.73,-27.74,3600,501,22.18,7
192,13.02,42.35,3600,501,55.28,7
193,-3.71,-6.14,3600,502,27.98,7
194,45.27,44.89,3600,501,60.05,7
195,26.70,-16.64,3600,501,5.31,7
196,-28.09,-2.24,3600,502,14.56,7
197,-3.38,38.43,3600,500,43.41,7
198,-31.62,-4.20,3600,502,12.69,7
199,26.64,40.48,3600,501,52.13,7
200,26.16,46.35,3600,501,57.99,7
201,-9.76,6.08,3600,502,30.24,7
202,12.22,-30.90,3600,501,23.11,7
203,-13.99,15.39,3600,502,35.72,7
204,-28.93,10.65,3600,502,27.39,7
205,-39.02,-12.64,3600,502,10.25,7
206,14.65,9.27,3600,501,23.30,7
207,9.63,-44.11,3600,501,35.93,7
208,6.36,-25.74,3600,501,23.35,7
209,-15.62,-49.09,3600,502,35.27,7
210,10.14,27.07,3600,501,41.43,7
211,43.33,-32.69,3600,501,27.95,7
212,-1.23,29.52,3600,500,47.49,7
213,46.57,-34.47,3600,501,31.44,7
214,38.22,-13.40,3600,501,13.37,7
215,24.76,-2.42,3600,501,9.21,7
216,44.66,-37.77,3600,501,32.74,7
217,12.32,21.87,3600,501,35.80,7
218,-31.59,-21.77,3600,502,5.42,7
219,-29.70,12.61,3600,502,29.34,7
220,-37.33,-27.24,3600,502,13.04,7
221,-48.61,-33.92,3600,502,25.62,7
222,-3.82,14.85,3600,501,39.11,7
223,-39.91,11.42,3600,502,29.97,7
224,-10.63,-0.36,3600,502,25.07,7
225,-20.68,-25.59,3600,502,12.59,7
226,6.62,-30.93,3600,501,26.63,7
227,-6.82,31.39,3600,500,41.60,7
228,-14.36,49.80,3600,500,32.57,7
229,2.35,-29.91,3600,501,29.08,7
230,19.98,-17.24,3600,501,7.51,7
231,14.67,-15.85,3600,501,11.13,7
232,26.67,30.33,3600,501,41.99,7
233,18.19,40.42,3600,501,52.48,7
234,25.25,-20.21,3600,501,8.59,7
235,-31.09,9.11,3600,502,25.88,7
236,-39.85,-34.27,3600,502,20.31,7
237,-36.38,8.91,3600,502,26.51,7
238,38.96,44.55,3600,501,57.89,7
239,42.52,-3.09,3600,501,19.52,7
240,8.70,-33.12,3600,501,26.95,7
241,-2.36,31.55,3600,500,45.81,7
242,2.65,8.23,3600,501,29.86,7
243,-27.48,-23.58,3600,502,7.18,7
244,3.82,-48.33,3600,501,42.37,7
245,-15.25,-29.43,3600,502,19.18,7
246,-9.90,-19.28,3600,502,19.88,7
247,14.51,-5.67,3600,501,12.03,7
248,20.32,-16.71,3600,501,6.89,7
249,25.92,-24.19,3600,501,12.60,7
250,-48.38,34.51,3600,500,9.78,7
251,10.08,-17.85,3600,501,16.14,7
252,2.68,34.80,3600,500,49.98,7
253,-24.38,-42.68,3600,502,26.48,7
254,38.98,11.14,3600,501,26.73,7
255,32.13,45.90,3600,501,57.96,7
256,-15.60,-14.01,3600,502,14.28,7
257,-47.61,-49.49,3600,502,37.38,7
258,-20.71,20.83,3600,500,34.68,7
259,0.74,-3.25,3600,501,25.63,7
260,-30.90,-1.64,3600,502,15.14,7
261,-45.66,-41.56,3600,502,29.56,7
262,21.14,11.12,3600,501,23.07,7
263,46.16,36.75,3600,501,52.81,7
264,-2.41,25.73,3600,501,46.31,7
265,-49.30,7.86,3600,502,31.49,7
266,24.37,42.26,3600,501,53.88,7
267,28.76,44.64,3600,501,56.39,7
268,-22.51,-26.07,3600,502,11.74,7
269,-40.50,24.67,3600,500,20.31,7
270,-32.67,43.77,3600,500,13.76,7
271,-40.33,48.11,3600,500,7.30,7
272,-15.85,19.25,3600,502,38.52,7
273,-6.56,15.40,3600,502,39.55,7
274,10.05,-37.00,3600,501,29.44,7
275,-12.20,-36.30,3600,502,26.21,7
276,-38.55,38.07,3600,500,9.91,7
277,-28.91,16.83,3600,500,32.40,7
278,-18.77,44.32,3600,500,27.66,7
279,-37.79,-46.17,3600,502,30.56,7
280,-10.07,-28.84,3600,502,23.00,7
281,-33.98,-19.18,3600,502,5.01,7
282,-49.46,14.98,3600,500,29.27,7
283,-3.81,-41.58,3600,502,35.84,7
284,28.59,18.47,3600,501,30.31,7
285,36.72,-43.73,3600,501,34.19,7
286,2.71,-32.29,3600,501,30.37,7
287,-39.05,-11.20,3600,502,10.93,7
288,13.84,20.03,3600,501,33.55,7
289,-9.34,32.24,3600,500,38.94,7
290,42.16,-27.83,3600,501,23.62,7
291,-12.58,-11.81,3600,502,17.73,7
292,30.80,-11.27,3600,501,5.84,7
293,43.42,34.93,3600,501,50.07,7
294,21.44,13.52,3600,501,25.39,7
295,12.47,0.24,3600,501,17.23,7
296,17.18,-47.05,3600,501,36.27,7
297,9.97,-36.10,3600,501,28.70,7
298,-30.41,27.74,3600,500,22.89,7
299,23.53,-31.60,3600,501,20.03,7
300,-18.70,-39.44,3600,502,25.20,7
301,-39.78,-2.02,3600,502,17.87,7
302,-30.03,-21.23,3600,502,4.52,7
303,44.70,-27.81,3600,501,25.52,7
304,27.85,43.63,3600,501,55.33,7
305,-20.54,6.10,3600,502,24.57,7
306,37.34,-26.72,3600,501,19.52,7
307,12.94,33.26,3600,501,46.46,7
308,27.33,-47.15,3600,501,35.61,7
309,11.76,26.38,3600,501,40.23,7
310,-21.57,-42.32,3600,502,26.83,7
311,-32.73,-32.10,3600,502,15.69,7
312,-5.70,-12.13,3600,502,24.36,7
313,-39.93,-17.43,3600,502,10.34,7
314,10.76,-39.58,3600,501,31.36,7
315,24.97,-10.12,3600,501,1.50,7
316,-10.58,-22.78,3600,502,19.98,7
317,-43.18,40.15,3600,500,5.11,7
318,38.12,17.48,3600,501,31.94,7
319,-2.84,-20.76,3600,502,27.08,7
320,-25.39,7.67,3600,502,24.76,7
321,-37.39,24.94,3600,500,21.17,7
322,-1.41,-30.75,3600,502,31.50,7
323,-36.66,-20.68,3600,502,8.08,7
324,-49.72,40.08,3600,500,5.19,7
325,30.86,15.05,3600,501,27.32,7
326,-32.46,-45.53,3600,502,28.94,7
327,27.51,-38.70,3600,501,27.20,7
328,-29.27,49.42,3600,500,17.96,7
329,16.79,-3.42,3600,501,11.58,7
330,39.23,21.19,3600,501,35.78,7
331,-30.65,33.80,3600,500,18.84,7
332,17.36,-17.61,3600,501,9.68,7
333,3.25,-4.28,3600,501,22.92,7
334,21.71,-3.99,3600,501,8.29,7
335,-49.42,-23.13,3600,502,20.81,7
336,19.34,-5.59,3600,501,8.25,7
337,15.31,-28.08,3600,501,19.08,7
338,1.44,-7.36,3600,501,23.91,7
339,-44.95,-40.57,3600,502,28.35,7
340,37.90,48.66,3600,501,61.66,7
341,-21.57,-31.99,3600,502,17.25,7
342,-6.10,35.38,3600,500,41.26,7
343,28.62,-11.37,3600,501,3.66,7
344,-7.34,-39.66,3600,502,31.97,7
345,46.77,-39.08,3600,501,35.06,7
346,-34.07,30.26,3600,500,18.55,7
347,-10.43,-4.43,3600,502,22.79,7
348,24.50,47.00,3600,501,58.63,7
349,-41.15,-47.95,3600,502,33.28,7
350,39.79,39.95,3600,501,53.66,7
351,-8.09,-31.62,3600,502,26.18,7
352,27.84,12.28,3600,501,24.07,7
353,-3.85,-9.10,3600,502,26.87,7
354,10.18,33.55,3600,501,47.53,7
355,-29.78,30.32,3600,500,21.61,7
356,-42.87,46.26,3600,500,4.16,7
357,-11.55,-14.18,3600,502,18.25,7
358,41.69,-39.68,3600,501,32.66,7
359,37.56,-30.82,3600,501,22.96,7
360,42.87,-41.03,3600,501,34.43,7
361,46.84,0.88,3600,501,25.20,7
362,-31.18,-21.28,3600,502,4.81,7
363,-23.81,24.87,3600,500,29.68,7
364,22.18,-14.95,3600,501,4.34,7
365,-21.49,5.27,3600,502,23.45,7
366,45.77,12.41,3600,501,31.78,7
367,-6.71,-49.14,900,502,39.69,7
368,-13.63,42.54,3600,500,32.84,7
369,-23.54,30.10,3600,500,26.83,7
370,-31.40,22.97,3600,500,25.93,7
371,-49.30,19.81,3600,500,24.46,7
372,-48.83,38.63,3600,500,5.97,7
373,13.92,-35.18,3600,501,26.02,7
374,17.57,37.01,3600,501,49.19,7
375,4.77,-34.48,3600,501,30.50,7
376,-27.70,-38.71,3600,502,22.07,7
377,36.08,4.58,3600,501,19.65,7
378,35.68,40.95,3600,501,53.66,7
379,45.61,-32.59,3600,501,29.42,7
380,-25.28,-13.98,3600,502,5.13,7
381,12.79,-13.29,3600,501,12.29,7
382,1.74,-12.12,3600,501,23.23,7
383,19.41,-48.20,3600,501,37.00,7
384,11.95,19.37,3600,501,33.61,7
385,39.54,-25.86,3600,501,20.37,7
386,22.40,-3.56,3600,501,8.46,7
387,-32.33,-17.48,3600,502,2.82,7
388,13.79,-31.80,3600,501,23.06,7
389,-47.54,-36.19,3600,502,26.46,7
390,-28.77,-11.47,3600,502,5.32,7
391,-37.03,-48.68,3600,502,32.81,7
392,24.52,3.06,3600,501,14.68,7
393,-25.30,-27.54,3600,502,11.64,7
394,39.71,34.41,3600,501,48.34,7
395,-8.28,23.95,3600,500,43.14,7
396,-40.75,-3.66,3600,502,17.17,7
397,38.07,14.01,3600,501,28.79,7
398,-28.53,-22.20,3600,502,5.58,7
399,-4.17,-19.74,3600,502,25.62,7
400,37.59,1.48,1800,501,18.20,7
401,15.38,14.45,900,501,27.78,7
402,29.87,-11.03,3600,501,4.94,7
403,-17.75,13.67,3600,502,32.62,7
404,36.42,3.37,3600,501,18.87,7
405,-40.04,45.09,3600,500,6.47,7
406,7.65,-45.66,3600,501,38.19,7
407,1.77,42.41,3600,500,48.23,7
408,28.41,-36.12,3600,501,24.73,7
409,-26.74,9.71,3600,502,26.59,7
410,31.91,-2.70,3600,501,11.31,7
411,29.09,-37.32,3600,501,26.03,7
412,27.59,42.55,3600,501,54.24,7
413,-20.86,-25.20,3600,502,12.19,7
414,-46.84,-38.78,3600,502,27.98,7
415,11.59,-28.82,3600,501,21.79,7
416,43.96,28.83,3600,501,44.69,7
417,22.68,-19.40,3600,501,8.11,7
418,-34.59,-40.99,3600,502,24.76,7
419,35.94,-17.73,3600,501,12.56,7
420,36.73,-35.82,3600,501,26.91,7
421,-10.99,43.27,900,500,35.44,7
422,5.73,20.86,3600,501,37.75,7
423,-38.58,-50.00,3600,502,34.46,7
424,-19.22,-46.83,3600,502,31.85,7
425,-46.50,14.75,3600,500,29.34,7
426,21.32,8.72,3600,501,20.67,7
427,-6.53,-18.60,3600,502,23.17,7
428,-41.96,-3.18,3600,502,18.32,7
429,36.49,-17.24,900,501,12.82,7
430,-25.35,-30.51,3600,502,14.43,7
431,-39.89,8.50,3600,502,27.24,7
432,-41.74,-35.77,3600,502,22.58,7
433,48.95,-24.35,3600,501,27.16,7
434,-35.55,6.43,3600,502,23.90,7
435,-8.84,9.93,3600,502,33.79,7
436,39.04,-18.75,3600,501,15.78,7
437,-34.24,24.72,3600,500,22.88,7
438,23.07,32.76,3600,501,44.42,7
439,-10.61,19.25,3600,502,40.69,7
440,-12.01,43.90,3600,500,34.41,7
441,0.76,-45.99,3600,501,42.04,7
442,6.81,-37.73,3600,501,31.80,7
443,-16.28,-38.78,3600,502,25.77,7
444,-39.37,-24.33,3600,502,12.37,7
445,40.70,16.82,3600,501,32.51,7
446,-14.46,5.86,3600,502,27.20,7
447,-10.91,21.62,3600,500,42.03,7
448,24.05,-5.31,3600,501,6.38,7
449,5.82,34.08,3600,501,49.55,7
450,20.36,-27.93,3600,501,16.95,7
451,-45.61,22.83,3600,500,21.28,7
452,46.92,-20.36,3600,501,23.63,7
453,-46.32,13.35,3600,500,30.74,7
454,-13.91,23.98,3600,500,38.24,7
455,-25.07,14.68,3600,502,31.74,7
456,23.69,-49.78,3600,501,38.18,7
457,3.70,-10.69,3600,501,21.28,7
458,-41.56,-36.65,3600,502,23.22,7
459,-4.06,19.17,3600,501,42.32,7
460,2.68,-10.47,900,501,22.31,7
461,3.33,-6.08,3600,501,22.34,7
462,7.98,-9.16,3600,501,17.17,7
463,24.89,-5.48,3600,501,6.15,7
464,-46.97,30.61,3600,500,13.49,7
465,6.84,-44.46,3600,501,37.51,7
466,27.47,29.23,3600,501,40.93,7
467,3.96,-17.07,3600,501,21.70,7
468,-47.93,-8.63,3600,502,20.02,7
469,44.87,37.31,3600,501,52.83,7
470,21.75,-10.01,3600,501,3.60,7
471,20.70,43.32,3600,501,55.11,7
472,-7.52,1.29,3600,502,28.51,7
473,-6.11,-23.81,3600,502,24.56,7
474,-41.34,-20.78,3600,502,12.40,7
475,-2.59,36.06,3600,500,44.56,7
476,0.84,13.52,3600,501,34.85,7
477,4.49,-32.52,3600,501,29.25,7
478,47.45,-30.45,3600,501,29.32,7
479,3.77,-35.58,3600,501,31.99,7
480,29.26,36.18,3600,501,47.99,7
481,-5.72,6.88,3600,502,33.59,7
482,3.22,49.35,3600,500,49.93,7
483,-46.99,-6.75,3600,502,20.03,7
484,47.31,1.90,3600,501,26.12,7
485,22.24,49.31,3600,501,60.99,7
486,2.70,0.15,3600,501,25.18,7
487,-37.60,-45.36,3600,502,29.73,7
488,-44.97,-47.91,3600,502,34.76,7
489,-10.97,5.85,3600,502,29.28,7
490,10.34,-14.89,3600,501,14.98,7
491,-28.35,29.39,3600,500,23.30,7
492,26.27,-17.39,3600,501,5.91,7
493,32.18,-14.38,3600,501,7.73,7
494,-35.71,-17.07,900,502,6.10,7
495,25.61,-44.83,900,501,33.22,7
496,-27.00,7.87,3600,502,24.73,7
497,-16.09,20.27,3600,500,38.57,7
498,12.30,25.29,3600,501,39.03,7
499,-39.76,-35.68,3600,502,21.49,7
