ID,X,Y,Channel,UF,Connected EDs
51,24.01,-6.53,0,0.00,25
50,-34.32,7.28,1,0.00,25
ID,X,Y,Period,GW ID,Dist. GW,SF
0,34.02,-10.56,3600,51,10.79,7
1,29.84,41.16,3600,51,48.05,7
2,-16.48,26.82,3600,50,26.46,7
3,5.40,-2.26,3600,51,19.10,7
4,-13.52,1.34,3600,50,21.63,7
5,41.62,13.57,3600,51,26.73,7
6,-35.84,10.70,3600,50,3.74,7
7,-25.71,-36.28,3600,50,44.40,7
8,-34.33,-9.91,3600,50,17.19,7
9,-39.12,49.89,3600,50,42.88,7
10,1.29,33.91,3600,50,44.47,7
11,-20.40,13.76,3600,50,15.36,7
12,-0.64,47.28,3600,50,52.29,7
13,27.14,2.67,3600,51,9.72,7
14,-9.98,39.15,3600,50,40.11,7
15,-14.75,30.77,3600,50,30.57,7
16,-43.02,44.93,3600,50,38.64,7
17,-41.39,-30.78,3600,50,38.71,7
18,39.02,-15.11,3600,51,17.29,7
19,-48.00,-4.23,3600,50,17.88,7
20,-26.17,47.06,3600,50,40.61,7
21,35.09,-23.33,3600,51,20.13,7
22,-12.48,26.02,3600,50,28.78,7
23,16.77,3.16,3600,51,12.10,7
24,-6.24,43.18,3600,50,45.58,7
25,22.10,-21.57,3600,51,15.16,7
26,14.00,-14.60,3600,51,12.85,7
27,-33.40,-5.99,3600,50,13.30,7
28,32.92,-16.97,3600,51,13.72,7
29,39.34,-14.96,3600,51,17.49,7
30,45.65,8.86,3600,51,26.56,7
31,35.87,-6.04,3600,51,11.87,7
32,-10.16,31.48,3600,50,34.20,7
33,41.10,-1.75,3600,51,17.74,7
34,45.03,42.01,3600,51,52.90,7
35,38.11,14.11,3600,51,24.99,7
36,11.96,-21.89,3600,51,19.52,7
37,-19.25,-5.30,3600,50,19.63,7
38,-31.25,-22.38,3600,50,29.82,7
39,-8.35,-33.04,3600,51,41.83,7
40,-39.68,-37.39,3600,50,44.99,7
41,26.05,48.48,3600,51,55.04,7
42,18.44,-11.68,3600,51,7.58,7
43,-13.13,-20.58,3600,50,35.00,7
44,8.45,-25.56,3600,51,24.58,7
45,23.21,-37.45,3600,51,30.93,7
46,-33.59,24.51,3600,50,17.24,7
47,45.01,-44.75,3600,51,43.61,7
48,-32.38,-25.99,3600,50,33.33,7
49,23.27,15.66,3600,51,22.20,7
