ID,X,Y,Channel,UF,Connected EDs
502,-40.21,-8.24,0,0.14,144
501,-4.14,14.04,1,0.17,160
500,30.92,3.55,2,0.19,196
ID,X,Y,Period,GW ID,Dist. GW,SF
0,34.02,-10.56,320,500,14.45,7
1,29.84,41.16,1600,500,37.63,7
2,-16.48,26.82,800,501,17.77,7
3,5.40,-2.26,400,501,18.89,7
4,-13.52,1.34,320,501,15.79,7
5,41.62,13.57,400,500,14.66,7
6,-35.84,10.70,1600,502,19.44,7
7,-25.71,-36.28,320,502,31.56,7
8,-34.33,-9.91,1600,502,6.11,7
9,-39.12,49.89,1600,501,50.09,7
10,1.29,33.91,400,501,20.60,7
11,-20.40,13.76,400,501,16.26,7
12,-0.64,47.28,800,501,33.42,7
13,27.14,2.67,320,500,3.88,7
14,-9.98,39.15,800,501,25.78,7
15,-14.75,30.77,320,501,19.81,7
16,-43.02,44.93,400,501,49.66,7
17,-41.39,-30.78,400,502,22.57,7
18,39.02,-15.11,1600,500,20.34,7
19,-48.00,-4.23,1600,502,8.76,7
20,-26.17,47.06,320,501,39.70,7
21,35.09,-23.33,400,500,27.20,7
22,-12.48,26.02,400,501,14.60,7
23,16.77,3.16,1600,500,14.15,7
24,-6.24,43.18,320,501,29.22,7
25,22.10,-21.57,400,500,26.62,7
26,14.00,-14.60,400,500,24.81,7
27,-33.40,-5.99,320,502,7.17,7
28,32.92,-16.97,1600,500,20.61,7
29,39.34,-14.96,400,500,20.34,7
30,45.65,8.86,400,500,15.66,7
31,35.87,-6.04,320,500,10.79,7
32,-10.16,31.48,400,501,18.44,7
33,41.10,-1.75,1600,500,11.48,7
34,45.03,42.01,1600,500,40.97,7
35,38.11,14.11,800,500,12.77,7
36,11.96,-21.89,320,500,31.73,7
37,-19.25,-5.30,1600,502,21.17,7
38,-31.25,-22.38,400,502,16.74,7
39,-8.35,-33.04,320,502,40.37,7
40,-39.68,-37.39,800,502,29.15,7
41,26.05,48.48,320,500,45.19,7
42,18.44,-11.68,400,500,19.69,7
43,-13.13,-20.58,1600,502,29.76,7
44,8.45,-25.56,1600,500,36.77,7
45,23.21,-37.45,320,500,41.72,7
46,-33.59,24.51,1600,501,31.26,7
47,45.01,-44.75,400,500,50.31,7
48,-32.38,-25.99,320,502,19.40,7
49,23.27,15.66,320,500,14.32,7
50,13.95,25.97,1600,501,21.66,7
51,-36.51,2.02,1600,502,10.91,7
52,-43.01,-29.53,800,502,21.47,7
53,31.97,7.33,320,500,3.93,7
54,-44.81,-34.22,320,502,26.38,7
55,-29.57,39.00,1600,501,35.63,7
56,49.78,-44.59,320,500,51.71,7
57,-42.77,-49.58,320,502,41.42,7
58,9.39,-31.96,1600,500,41.53,7
59,-10.83,41.30,320,501,28.07,7
60,-14.09,5.25,400,501,13.28,7
61,-4.74,18.74,1600,501,4.73,7
62,3.08,25.73,800,501,13.74,7
63,49.22,7.70,320,500,18.77,7
64,24.78,12.89,1600,500,11.18,7
65,24.78,33.32,320,500,30.40,7
66,37.33,33.10,320,500,30.24,7
67,24.38,40.34,320,500,37.36,7
68,16.69,-0.27,1600,500,14.74,7
69,33.00,38.89,1600,500,35.41,7
70,14.97,-25.20,400,500,32.87,7
71,-27.09,20.06,800,501,23.73,7
72,-17.12,-26.86,1600,502,29.66,7
73,13.31,-27.63,400,500,35.81,7
74,1.07,47.15,800,501,33.51,7
75,4.61,21.93,1600,501,11.78,7
76,-2.85,9.25,320,501,4.96,7
77,-4.91,-16.36,320,501,30.42,7
78,-6.55,-49.68,800,502,53.39,7
79,9.85,33.32,1600,501,23.82,7
80,17.55,-1.70,800,500,14.37,7
81,-19.50,21.21,1600,501,16.96,7
82,12.18,-45.91,800,500,52.89,7
83,19.60,17.39,400,500,17.88,7
84,-15.29,-31.54,400,502,34.12,7
85,12.72,23.07,800,501,19.12,7
86,24.04,-29.78,320,500,34.03,7
87,18.48,15.31,800,500,17.12,7
88,3.24,-41.24,800,500,52.65,7
89,37.74,18.61,1600,500,16.54,7
90,-38.87,-13.84,400,502,5.76,7
91,9.32,16.66,800,501,13.71,7
92,27.58,-21.16,800,500,24.94,7
93,-31.02,48.44,1600,501,43.66,7
94,32.74,-16.85,1600,500,20.48,7
95,-6.35,45.86,320,501,31.90,7
96,26.49,19.91,1600,500,16.95,7
97,18.58,-11.62,320,500,19.55,7
98,44.31,41.63,320,500,40.36,7
99,-29.65,29.37,400,501,29.76,7
100,-20.27,40.49,320,501,30.98,7
101,37.40,-0.19,400,500,7.48,7
102,-33.72,-22.61,320,502,15.76,7
103,-0.76,-3.63,320,501,18.00,7
104,-0.40,-20.89,1600,501,35.14,7
105,18.42,22.76,1600,500,22.92,7
106,10.31,-0.76,320,501,20.68,7
107,22.43,-32.18,1600,500,36.72,7
108,-0.15,-37.87,1600,502,49.83,7
109,-13.96,-17.52,320,502,27.85,7
110,40.85,12.21,320,500,13.18,7
111,31.81,-0.39,800,500,4.04,7
112,-10.57,15.88,400,501,6.69,7
113,-24.11,-34.88,1600,502,31.12,7
114,-39.22,14.72,800,502,22.99,7
115,-21.17,-16.86,1600,502,20.90,7
116,-7.27,43.45,400,501,29.57,7
117,-23.45,15.87,320,501,19.40,7
118,-1.26,-34.27,320,502,46.85,7
119,12.57,1.77,1600,500,18.44,7
120,5.76,-7.38,320,501,23.60,7
121,-10.56,-25.57,800,502,34.34,7
122,22.94,13.87,320,500,13.04,7
123,-16.18,39.76,1600,501,28.39,7
124,-8.92,-49.46,320,502,51.75,7
125,27.44,-20.63,1600,500,24.43,7
126,36.55,22.10,1600,500,19.39,7
127,-5.09,48.65,400,501,34.62,7
128,-28.91,-2.61,320,502,12.63,7
129,-40.61,-40.04,800,502,31.80,7
130,-19.82,15.71,320,501,15.77,7
131,-36.83,-44.85,1600,502,36.76,7
132,-4.23,28.09,400,501,14.04,7
133,-5.74,-38.09,400,502,45.59,7
134,7.86,2.99,400,501,16.32,7
135,-13.81,-19.57,320,502,28.73,7
136,-2.34,-33.02,400,502,45.26,7
137,2.57,11.89,400,501,7.05,7
138,-26.63,32.98,1600,501,29.41,7
139,-40.12,42.37,1600,501,45.79,7
140,-1.83,-27.45,320,501,41.56,7
141,-20.92,-14.28,320,502,20.22,7
142,-15.57,31.49,400,501,20.86,7
143,-46.37,-24.25,320,502,17.15,7
144,12.60,33.61,800,501,25.75,7
145,-27.90,-30.20,400,502,25.17,7
146,-39.03,17.46,320,502,25.73,7
147,21.95,-29.96,800,500,34.69,7
148,-18.43,-6.60,1600,502,21.84,7
149,-11.43,3.28,1600,501,12.99,7
150,5.54,-48.54,800,500,57.94,7
151,-11.78,-19.46,400,502,30.56,7
152,-23.96,14.97,400,501,19.84,7
153,41.96,18.60,320,500,18.66,7
154,19.78,-18.80,400,500,24.97,7
155,-49.40,3.30,320,502,14.75,7
156,11.84,14.27,400,501,15.98,7
157,-9.93,-13.78,400,501,28.42,7
158,30.19,17.78,1600,500,14.25,7
159,-46.71,-43.64,400,502,35.99,7
160,-31.24,11.90,400,502,22.05,7
161,6.78,-49.89,1600,500,58.63,7
162,-19.48,-23.84,400,502,25.95,7
163,35.76,-31.88,800,500,35.76,7
164,16.73,37.90,400,501,31.70,7
165,-18.68,38.50,1600,501,28.45,7
166,-34.29,0.35,320,502,10.44,7
167,17.57,40.42,1600,501,34.16,7
168,-10.55,20.61,320,501,9.17,7
169,4.74,23.90,320,501,13.26,7
170,-26.69,42.66,400,501,36.43,7
171,43.34,-0.56,400,500,13.09,7
172,43.91,29.96,320,500,29.44,7
173,9.45,15.72,320,501,13.69,7
174,43.59,-17.55,320,500,24.61,7
175,8.92,13.78,320,501,13.06,7
176,27.54,29.49,800,500,26.16,7
177,10.44,-2.94,1600,500,21.49,7
178,29.55,36.51,320,500,32.99,7
179,16.44,-8.75,400,500,19.00,7
180,9.69,14.56,400,501,13.84,7
181,-35.17,7.90,1600,502,16.92,7
182,20.09,1.82,320,500,10.97,7
183,1.50,-38.74,800,500,51.51,7
184,1.03,-45.15,320,502,55.35,7
185,-11.53,13.77,800,501,7.40,7
186,-35.60,-8.69,1600,502,4.63,7
187,-9.32,-48.25,400,502,50.55,7
188,7.37,31.29,400,501,20.74,7
189,-5.33,-2.26,320,501,16.35,7
190,-44.13,-42.57,400,502,34.55,7
191,9.73,-27.74,1600,500,37.79,7
192,13.02,42.35,400,501,33.10,7
193,-3.71,-6.14,320,501,20.19,7
194,45.27,44.89,320,500,43.76,7
195,26.70,-16.64,400,500,20.63,7
196,-28.09,-2.24,320,502,13.53,7
197,-3.38,38.43,320,501,24.40,7
198,-31.62,-4.20,320,502,9.50,7
199,26.64,40.48,800,500,37.18,7
200,26.16,46.35,800,500,43.06,7
201,-9.76,6.08,400,501,9.75,7
202,12.22,-30.90,800,500,39.20,7
203,-13.99,15.39,320,501,9.94,7
204,-28.93,10.65,320,502,22.01,7
205,-39.02,-12.64,1600,502,4.56,7
206,14.65,9.27,400,500,17.24,7
207,9.63,-44.11,400,500,52.20,7
208,6.36,-25.74,1600,500,38.22,7
209,-15.62,-49.09,320,502,47.68,7
210,10.14,27.07,320,501,19.33,7
211,43.33,-32.69,800,500,38.31,7
212,-1.23,29.52,400,501,15.75,7
213,46.57,-34.47,800,500,41.11,7
214,38.22,-13.40,320,500,18.45,7
215,24.76,-2.42,800,500,8.57,7
216,44.66,-37.77,320,500,43.54,7
217,12.32,21.87,320,501,18.22,7
218,-31.59,-21.77,1600,502,16.04,7
219,-29.70,12.61,1600,502,23.35,7
220,-37.33,-27.24,320,502,19.22,7
221,-48.61,-33.92,1600,502,27.01,7
222,-3.82,14.85,320,501,0.87,7
223,-39.91,11.42,1600,502,19.67,7
224,-10.63,-0.36,800,501,15.79,7
225,-20.68,-25.59,320,502,26.12,7
226,6.62,-30.93,1600,500,42.18,7
227,-6.82,31.39,320,501,17.55,7
228,-14.36,49.80,1600,501,37.19,7
229,2.35,-29.91,400,500,43.99,7
230,19.98,-17.24,320,500,23.49,7
231,14.67,-15.85,1600,500,25.31,7
232,26.67,30.33,400,500,27.12,7
233,18.19,40.42,800,501,34.56,7
234,25.25,-20.21,320,500,24.42,7
235,-31.09,9.11,1600,502,19.60,7
236,-39.85,-34.27,1600,502,26.03,7
237,-36.38,8.91,1600,502,17.58,7
238,38.96,44.55,1600,500,41.78,7
239,42.52,-3.09,800,500,13.37,7
240,8.70,-33.12,400,500,42.87,7
241,-2.36,31.55,320,501,17.60,7
242,2.65,8.23,400,501,8.94,7
243,-27.48,-23.58,400,502,19.94,7
244,3.82,-48.33,320,500,58.54,7
245,-15.25,-29.43,400,502,32.74,7
246,-9.90,-19.28,400,502,32.26,7
247,14.51,-5.67,800,500,18.82,7
248,20.32,-16.71,1600,500,22.87,7
249,25.92,-24.19,400,500,28.18,7
250,-48.38,34.51,320,502,43.53,7
251,10.08,-17.85,400,500,29.87,7
252,2.68,34.80,800,501,21.85,7
253,-24.38,-42.68,400,502,37.90,7
254,38.98,11.14,400,500,11.07,7
255,32.13,45.90,400,500,42.36,7
256,-15.60,-14.01,1600,502,25.27,7
257,-47.61,-49.49,800,502,41.91,7
258,-20.71,20.83,320,501,17.91,7
259,0.74,-3.25,1600,501,17.97,7
