ID,X,Y,Channel,UF,Connected EDs
10,-5.41,8.45,0,0.01,10
ID,X,Y,Period,GW ID,Dist. GW,SF
0,34.02,-10.56,320,10,43.77,7
1,29.84,41.16,1600,10,48.10,7
2,-16.48,26.82,800,10,21.45,7
3,5.40,-2.26,400,10,15.22,7
4,-13.52,1.34,320,10,10.78,7
5,41.62,13.57,400,10,47.31,7
6,-35.84,10.70,1600,10,30.51,7
7,-25.71,-36.28,320,10,49.12,7
8,-34.33,-9.91,1600,10,34.25,7
9,-39.12,49.89,1600,10,53.42,7
